	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E886_341	0.002299035134606726	0.030916528472654824	0.012658078416506615	0.009111951188553022	1.1865279957409725	1.9097765191249665	0.00014518612078927892	0.019424491031700245	2.135541673698514	2.233058860190845	1.861572437441448	0.09194509082351317	0.05998958771172661	1.92273008677318	1.5082339598071641	0.0074081323022444625	0.17642649059500431	1.5784884049061114	2.0593116307838657
E1428_485	1.4905578682577825	0.01298489099246508	0.009291023313754582	1.8691945751725685	2.339128087324988	1.359459714091282	1.5269117120532774	0.00034206429841946736	2.0913029190709227	0.4856274076398018	2.2615832592756218	1.6802037598284858	0.03917764681789107	1.6958174315557968	2.0368688836434172	0.039669737799873137	0.0271103021101108	1.6589770066678016	2.12135353031594
E1283_326	0.0018531669839472913	0.002785764060839404	0.04438544393448159	0.00856327356941294	2.2501288597046725	1.5688208190581845	0.0012087737931676598	0.011165169511471227	1.2705677306760426	1.3857918576920494	0.14670312081104234	0.00048489372689653067	0.3055698723575808	0.16910697602076552	2.4714517780093184	0.004195499294730826	0.4304529587937884	1.0064929519530672	1.222152557341158
E5_421	0.026118265685956755	0.0005084126090684078	0.004068032990392859	0.0032968674433519005	2.2681463635839805	1.9379989307966508	0.00610133162587915	0.002271635706406141	2.208344516975881	1.85822785109262	1.3943234575416028	0.005224587176732661	0.4312954998897502	1.3010822831243176	2.011069496941399	0.003499681345750337	0.9923459653378152	2.3494872657394814	1.8952553191110093
E769_460	0.0033378057118364	0.01865995818593497	1.971615052923376	0.02804333608231243	0.0008095928717738096	0.003441416169644423	0.01537251525884692	1.5003557265199283	1.7275913128241425	1.97537946443028	0.05328054039232792	0.07268213915230902	2.3173004401193755	0.004778234144175585	0.02147966793871392	0.008683800035302721	1.5846807634452178	1.7970440134314958	5.723940842379886e-05
E34_177	0.06920909195059874	1.356833798157408	0.32279158948365083	0.0125750773952868	0.14676090363675448	0.21367865993722807	0.001597163984091284	0.010463752234804356	1.8566489481425168	2.2319017529625933	2.0133333838122662	0.014846146465604115	0.3568731483356618	0.2177907993317177	1.2274216206248263	0.011148013834793151	2.201061381705938	1.748154241781672	2.1710426509750667
E1111_587	1.5351778754117074	0.02757222300884452	0.00931969160895893	1.831779138542253	2.0347274635227106	1.7940663835126391	1.2507419231648182	0.008635172237878774	1.8347873870564344	0.3697880098087816	1.8193435961214408	1.2766520224897584	0.10905052799029333	1.2142591436314245	1.9796653535676976	0.016056971386380646	0.05657031553565716	2.028417705343472	1.9731408440997773
E1698_513	2.258679025007265	0.012308396286978704	0.03282638227451793	2.5008934853654963	1.441162281577071	1.6520830680763037	2.2106288335784603	0.015462743749050819	1.5783057166454504	0.0341640969627134	1.9604065216730349	2.2474408268468635	0.00041370785671397247	2.0791637256367284	2.8835157438469103	0.0003166085753176632	0.022926732886322472	1.5382064665682886	1.572632974776867
E1472_170	0.1320941298448311	0.13456960931765746	0.6607489319349099	0.0018211813928218587	0.017332637603389132	0.03468336571745779	0.011014021048260221	0.06167405670365589	2.5854805226835733	2.35303659136748	1.5648636202111856	0.029461465588012718	0.9160429908212978	0.01222745170845364	1.3567102611519035	0.019676491644280363	2.2105870708688453	1.493576604554537	1.7948003339281215
E1090_534	0.005010239793072996	0.0039960263552095065	0.07362848026465227	0.02859190647381378	1.5063685188861766	2.0720017820718133	0.00560119699105351	0.0020069779838007805	1.9201756671299648	1.8549022465929232	1.7142383052794552	0.00458717373018523	0.01199092220862422	1.5698100758902436	1.6580110282877516	0.006560644952537714	0.027869221811239644	2.271387231791311	2.037732420966448
