,PseudoTime1,PseudoTime2
E4298_626,0.78294,NA
E1945_183,0.2271,NA
E1102_688,NA,0.86073
E2289_30,NA,0.03513
E636_773,NA,0.96738
E173_232,NA,0.28858
E3214_781,0.97742,NA
E95_763,0.95483,NA
E3033_453,NA,0.56587
E2409_62,NA,0.07528
E134_396,NA,0.49435
E1690_434,0.54203,NA
E2967_164,0.20326,NA
E1486_112,NA,0.13802
E996_555,NA,0.69385
E912_75,0.09159,NA
E4590_629,0.7867,NA
E3810_136,NA,0.16813
E1968_220,0.27353,NA
E1342_9,0.00878,NA
E4564_308,NA,0.38394
E2997_61,0.07403,NA
E1315_747,0.93476,NA
E3629_688,0.86073,NA
E3775_405,0.50565,NA
E958_173,NA,0.21455
E581_670,0.83814,NA
E915_761,NA,0.95232
E1399_583,NA,0.72898
E2072_781,0.97742,NA
E2824_312,NA,0.38896
E469_580,0.72522,NA
E394_484,NA,0.60477
E3115_450,0.56211,NA
E1363_730,NA,0.91343
E1354_317,0.39523,NA
E4786_735,0.9197,NA
E3169_671,NA,0.8394
E4660_38,NA,0.04517
E3621_128,NA,0.15809
E4557_597,NA,0.74655
E2772_476,NA,0.59473
E703_676,NA,0.84567
E1181_439,NA,0.54831
E1231_540,0.67503,NA
E1874_293,NA,0.36512
E2774_383,NA,0.47804
E4729_9,0.00878,NA
E3440_215,0.26725,NA
E3321_24,0.0276,NA
E3071_40,0.04768,NA
E3599_26,NA,0.03011
E950_153,NA,0.18946
E3290_43,NA,0.05144
E541_467,0.58344,NA
E2479_221,NA,0.27478
E3598_623,0.77917,NA
E2660_271,0.33752,NA
E2443_463,0.57842,NA
E616_204,0.25345,NA
E272_189,0.23463,NA
E526_506,NA,0.63237
E702_587,NA,0.734
E1329_151,0.18695,NA
E4145_39,0.04642,NA
E2863_129,NA,0.15935
E3367_129,0.15935,NA
E3657_360,0.44918,NA
E811_538,0.67252,NA
E2971_110,NA,0.13551
E4122_580,0.72522,NA
E712_207,NA,0.25721
E48_287,0.35759,NA
E4687_185,0.22961,NA
E4213_32,0.03764,NA
E1760_603,NA,0.75408
E2751_664,0.83061,NA
E4531_53,NA,0.06399
E2078_613,NA,0.76662
E4228_113,0.13927,NA
E3533_371,0.46299,NA
E312_745,NA,0.93225
E1788_566,NA,0.70765
E3541_770,0.96361,NA
E1959_172,0.2133,NA
E4027_217,NA,0.26976
E718_4,0.00251,NA
E2345_552,0.69009,NA
E3085_656,NA,0.82058
E3289_684,NA,0.85571
E4867_426,NA,0.53199
E2219_462,NA,0.57716
E3751_593,0.74153,NA
E1287_257,0.31995,NA
E2518_482,0.60226,NA
E2733_641,0.80176,NA
E2171_374,NA,0.46675
E3483_516,0.64492,NA
E4753_712,0.89084,NA
E4603_509,0.63614,NA
E2801_531,0.66374,NA
E4652_225,0.2798,NA
E1829_38,NA,0.04517
E3738_213,0.26474,NA
E4561_767,0.95985,NA
E4126_119,NA,0.1468
E838_288,0.35885,NA
E250_761,0.95232,NA
E3228_281,0.35006,NA
E2983_39,NA,0.04642
E3171_140,NA,0.17315
E2010_63,NA,0.07654
E4580_68,0.08281,NA
E1943_449,0.56085,NA
E1412_709,NA,0.88708
E2260_495,0.61857,NA
E4692_166,0.20577,NA
E1603_549,NA,0.68632
E518_510,NA,0.63739
E4265_791,NA,0.98996
E4673_650,NA,0.81305
E3768_548,0.68507,NA
E2049_458,0.57215,NA
E4095_711,NA,0.88959
E4295_755,NA,0.94479
E4169_93,NA,0.11418
E3577_730,0.91343,NA
E4359_395,0.4931,NA
E2198_402,0.50188,NA
E3174_411,NA,0.51317
E2541_645,NA,0.80678
E2379_357,NA,0.44542
E2453_165,0.20452,NA
E216_351,0.43789,NA
E472_727,NA,0.90966
E1330_469,0.58595,NA
E4616_470,NA,0.5872
E4342_594,0.74279,NA
E4805_676,NA,0.84567
E4614_157,NA,0.19448
E3217_36,NA,0.04266
E2421_621,NA,0.77666
E1528_536,NA,0.67001
E290_89,0.10916,NA
E4517_630,NA,0.78795
E522_166,NA,0.20577
E1195_38,NA,0.04517
E1887_2,0.0,NA
E4481_560,NA,0.70013
E2290_249,NA,0.30991
E4940_397,NA,0.49561
E3925_149,0.18444,NA
E3580_159,NA,0.19699
E493_523,0.6537,NA
E4442_548,NA,0.68507
E2267_117,NA,0.14429
E4074_276,NA,0.34379
E3779_259,0.32246,NA
E772_564,0.70514,NA
E4618_454,NA,0.56713
E4984_413,0.51568,NA
E3197_698,0.87327,NA
E3272_610,0.76286,NA
E3088_729,0.91217,NA
E3455_43,NA,0.05144
E205_254,0.31619,NA
E280_558,0.69762,NA
E2752_627,NA,0.78419
E3144_752,NA,0.94103
E41_500,0.62484,NA
E4515_115,NA,0.14178
E1040_438,0.54705,NA
E1838_6,NA,0.00502
E4013_101,NA,0.12422
E3068_795,0.99498,NA
E1169_258,NA,0.3212
E4788_667,NA,0.83438
E2424_496,0.61982,NA
E2910_585,NA,0.73149
E2540_482,NA,0.60226
E2505_230,NA,0.28607
E2576_545,0.6813,NA
E2201_460,0.57465,NA
E2385_53,0.06399,NA
E2155_56,0.06775,NA
E2812_431,0.53827,NA
E3232_754,0.94354,NA
E2909_631,NA,0.78921
E571_717,NA,0.89711
E4279_729,NA,0.91217
E128_309,NA,0.38519
E4221_587,NA,0.734
E4220_561,NA,0.70138
E2840_641,0.80176,NA
E4595_311,NA,0.3877
E3803_563,NA,0.70389
E615_331,NA,0.4128
E273_366,0.45671,NA
E2901_621,NA,0.77666
E106_300,NA,0.3739
E4967_642,0.80301,NA
E1387_462,NA,0.57716
E2132_310,NA,0.38645
E1782_88,0.1079,NA
E1483_768,0.9611,NA
E2313_530,NA,0.66248
E72_426,NA,0.53199
E4078_250,NA,0.31117
E1576_782,NA,0.97867
E1255_252,NA,0.31368
E1948_219,NA,0.27227
E67_388,0.48432,NA
E1004_485,NA,0.60602
E1208_204,0.25345,NA
E3463_391,0.48808,NA
E2296_544,NA,0.68005
E2060_62,0.07528,NA
E2652_469,NA,0.58595
E4346_335,NA,0.41782
E2726_591,0.73902,NA
E1358_698,0.87327,NA
E3159_773,NA,0.96738
E832_36,NA,0.04266
E2508_253,NA,0.31493
E433_552,NA,0.69009
E1506_209,0.25972,NA
E2436_691,0.86449,NA
E302_761,0.95232,NA
E243_535,0.66876,NA
E1344_128,0.15809,NA
E2609_682,0.8532,NA
E2727_164,NA,0.20326
E4015_419,NA,0.52321
E3739_17,0.01882,NA
E3295_376,0.46926,NA
E2243_93,NA,0.11418
E1686_639,0.79925,NA
E3609_67,NA,0.08156
E3229_92,NA,0.11292
E3937_750,NA,0.93852
E2369_230,0.28607,NA
E3536_549,0.68632,NA
E839_435,NA,0.54329
E3973_461,NA,0.57591
E1776_619,NA,0.77415
E4374_292,NA,0.36386
E3946_351,0.43789,NA
E4562_594,0.74279,NA
E3558_568,0.71016,NA
E960_455,0.56838,NA
E3279_101,0.12422,NA
