TF	Target	EdgeWeight
FGF9	DHH	0.010708712041378021
FGF9	PGD2	0.010701876133680344
AMH	DHH	0.01070069707930088
SOX9	FGF9	0.010673144832253456
WNT4	RSPO1	0.010669912211596966
RSPO1	CTNNB1	0.010669195093214512
PGD2	SOX9	0.01066360529512167
DMRT1	DKK1	0.010659785941243172
DKK1	DMRT1	0.010656880214810371
SOX9	SRY	0.010653422214090824
SOX9	DKK1	0.010647989809513092
PGD2	DHH	0.010645899921655655
DHH	AMH	0.010645142756402493
FGF9	SOX9	0.01064469013363123
FGF9	DKK1	0.010628245770931244
DKK1	SRY	0.010627258569002151
SOX9	DHH	0.01062461081892252
DHH	PGD2	0.010624214075505733
AMH	DKK1	0.010623184964060783
SOX9	AMH	0.010618110187351704
NR5A1	FGF9	0.01061681006103754
NR0B1	CTNNB1	0.01061402726918459
SRY	DHH	0.01061362586915493
DMRT1	AMH	0.010613365098834038
DMRT1	SRY	0.010613156482577324
WNT4	NR0B1	0.010604633018374443
DMRT1	PGD2	0.010603168047964573
WNT4	CTNNB1	0.010602837428450584
FOXL2	RSPO1	0.010593733750283718
PGD2	FGF9	0.010588463395833969
CBX2	UGR	0.010588237084448338
UGR	CBX2	0.01058209128677845
NR0B1	WNT4	0.010580546222627163
NR0B1	RSPO1	0.010579116642475128
SOX9	DMRT1	0.010577510111033916
DHH	SRY	0.01057692151516676
SRY	FGF9	0.010572679340839386
SRY	DMRT1	0.010571690276265144
CTNNB1	FOXL2	0.010570475831627846
SOX9	PGD2	0.010569407604634762
SRY	NR5A1	0.01056866254657507
NR0B1	FOXL2	0.0105678616091609
FGF9	DMRT1	0.010562707670032978
FGF9	AMH	0.010562644340097904
NR5A1	SOX9	0.010561016388237476
NR5A1	CBX2	0.010560987517237663
PGD2	AMH	0.010557616129517555
CTNNB1	WNT4	0.010556129738688469
AMH	DMRT1	0.010553333908319473
NR5A1	DMRT1	0.010551142506301403
WT1pKTS	PGD2	0.010549278929829597
AMH	PGD2	0.010548621416091919
SRY	SOX9	0.01054545771330595
AMH	SOX9	0.010544868186116219
DMRT1	SOX9	0.01054462045431137
UGR	NR5A1	0.010544192045927048
RSPO1	NR0B1	0.010542496107518673
WT1pKTS	SOX9	0.010542185045778751
FGF9	NR5A1	0.010541753843426704
DHH	WT1pKTS	0.01054009236395359
AMH	FGF9	0.01053933147341013
SRY	DKK1	0.010539156384766102
NR5A1	AMH	0.010536863468587399
SOX9	NR5A1	0.010536439716815948
DHH	FGF9	0.010535182431340218
DKK1	PGD2	0.010535050183534622
DMRT1	WT1pKTS	0.010534800589084625
WT1pKTS	DKK1	0.010532088577747345
AMH	NR5A1	0.01053204108029604
DKK1	AMH	0.01052947249263525
FOXL2	CTNNB1	0.010523910634219646
NR5A1	DKK1	0.010522588156163692
DKK1	WT1pKTS	0.010522275231778622
NR5A1	PGD2	0.010521873831748962
PGD2	SRY	0.010514768771827221
