,PseudoTime1,PseudoTime2
E514_378,NA,0.47243
E3392_386,0.48246,NA
E4474_663,NA,0.82957
E3697_452,NA,0.56516
E1187_88,0.10902,NA
E3892_552,NA,0.69048
E4619_683,0.85464,NA
E4426_116,NA,0.14411
E2870_170,NA,0.21178
E3006_181,NA,0.22556
E4638_501,NA,0.62657
E4409_750,NA,0.9386
E4071_301,NA,0.37594
E4177_150,0.18672,NA
E4454_693,0.86717,NA
E1268_629,NA,0.78697
E2074_419,0.52381,NA
E3024_320,0.39975,NA
E1179_263,0.32832,NA
E4065_47,NA,0.05764
E3064_707,0.88471,NA
E29_271,0.33835,NA
E2939_324,NA,0.40476
E3209_326,0.40727,NA
E3179_250,0.31203,NA
E4652_159,0.19799,NA
E2042_230,0.28697,NA
E4543_72,0.08897,NA
E3965_276,0.34461,NA
E2831_525,NA,0.65664
E4306_91,NA,0.11278
E4949_433,NA,0.54135
E3387_679,NA,0.84962
E2286_215,NA,0.26817
E74_761,0.95238,NA
E498_647,0.80952,NA
E3785_261,NA,0.32581
E3237_324,NA,0.40476
E3966_192,0.23935,NA
E88_704,NA,0.88095
E764_235,NA,0.29323
E2220_34,NA,0.04135
E836_38,NA,0.04637
E958_203,NA,0.25313
E2917_412,NA,0.51504
E3163_685,NA,0.85714
E3910_422,NA,0.52757
E2492_685,0.85714,NA
E2392_580,0.72556,NA
E3904_135,0.16792,NA
E3322_528,0.6604,NA
E301_180,NA,0.22431
E39_678,0.84837,NA
E1277_788,0.98622,NA
E2234_215,0.26817,NA
E4114_645,NA,0.80702
E1451_251,0.31328,NA
E3641_251,NA,0.31328
E1685_301,0.37594,NA
E2188_198,NA,0.24687
E2689_702,0.87845,NA
E451_774,NA,0.96867
E3952_456,0.57018,NA
E4076_9,0.01003,NA
E3332_126,0.15664,NA
E3407_545,0.6817,NA
E4476_87,0.10777,NA
E852_256,0.31955,NA
E2315_94,0.11654,NA
E2144_626,0.78321,NA
E3090_63,NA,0.07769
E3078_10,NA,0.01128
E3182_367,NA,0.45865
E21_483,0.60401,NA
E4302_568,0.71053,NA
E814_685,0.85714,NA
E3210_705,0.88221,NA
E2373_126,0.15664,NA
E989_356,NA,0.44486
E2543_654,0.8183,NA
E1615_144,NA,0.1792
E2104_216,NA,0.26942
E83_474,0.59273,NA
E1064_486,0.60777,NA
E1796_368,0.4599,NA
E3180_643,0.80451,NA
E2989_473,NA,0.59148
E132_438,0.54762,NA
E3348_747,0.93484,NA
E3886_647,NA,0.80952
E3585_15,NA,0.01754
E2364_737,0.92231,NA
E4701_729,0.91228,NA
E2500_194,NA,0.24185
E4469_790,0.98872,NA
E373_586,NA,0.73308
E199_40,NA,0.04887
E1517_439,NA,0.54887
E3474_732,0.91604,NA
E1600_680,0.85088,NA
E4231_181,0.22556,NA
E2210_411,NA,0.51378
E3680_50,NA,0.0614
E2857_644,0.80576,NA
E594_72,0.08897,NA
E195_189,0.23559,NA
E3107_99,0.12281,NA
E365_637,0.79699,NA
E2499_312,0.38972,NA
E860_74,0.09148,NA
E4955_237,NA,0.29574
E1893_625,NA,0.78195
E1291_514,0.64286,NA
E2140_435,NA,0.54386
E630_656,NA,0.8208
E2714_207,NA,0.25815
E4098_403,NA,0.50376
E4495_475,0.59398,NA
E2000_28,0.03383,NA
E3217_503,NA,0.62907
E674_256,NA,0.31955
E1426_132,0.16416,NA
E2879_129,NA,0.1604
E3549_788,0.98622,NA
E3317_632,NA,0.79073
E1701_94,0.11654,NA
E3132_701,NA,0.87719
E968_121,NA,0.15038
E4804_538,NA,0.67293
E4857_120,NA,0.14912
E2058_242,NA,0.30201
E4580_494,NA,0.61779
E1206_379,0.47368,NA
E4490_268,NA,0.33459
E2498_566,NA,0.70802
E552_177,0.22055,NA
E2563_605,0.75689,NA
E3519_539,0.67419,NA
E2886_762,NA,0.95363
E979_557,0.69674,NA
E1307_608,NA,0.76065
E4258_447,0.5589,NA
E2591_648,NA,0.81078
E2070_466,0.58271,NA
E1229_324,0.40476,NA
E1054_39,0.04762,NA
E4683_341,0.42607,NA
E382_588,NA,0.73559
E2581_239,NA,0.29825
E1581_382,0.47744,NA
E1550_375,0.46867,NA
E2759_624,0.7807,NA
E57_343,NA,0.42857
E157_40,NA,0.04887
E2938_388,NA,0.48496
E1736_513,NA,0.6416
E1541_236,0.29449,NA
E2469_509,0.63659,NA
E4791_611,0.76441,NA
E3357_697,0.87218,NA
E4382_164,0.20426,NA
E573_671,NA,0.8396
E691_75,NA,0.09273
E2356_159,NA,0.19799
E3874_472,0.59023,NA
E2371_792,NA,0.99123
E2576_316,NA,0.39474
E3798_58,NA,0.07143
E2185_600,NA,0.75063
E3324_795,0.99499,NA
E4264_55,NA,0.06767
E2340_703,NA,0.8797
E3575_680,NA,0.85088
E3432_360,NA,0.44987
E1495_475,0.59398,NA
E4739_575,NA,0.7193
E2102_7,NA,0.00752
E3358_690,0.86341,NA
E3675_303,NA,0.37845
E4629_775,NA,0.96992
E4407_659,0.82456,NA
E4808_62,NA,0.07644
E755_642,NA,0.80326
E1301_497,0.62155,NA
E845_529,0.66165,NA
E4225_594,0.74311,NA
E2566_494,NA,0.61779
E693_283,0.35338,NA
E2048_365,0.45614,NA
E313_412,0.51504,NA
E1827_760,NA,0.95113
E60_190,0.23684,NA
E1619_556,0.69549,NA
E340_330,0.41228,NA
E2845_131,NA,0.16291
E2824_60,NA,0.07393
E291_302,NA,0.37719
E1138_181,NA,0.22556
E556_526,0.65789,NA
E4875_124,NA,0.15414
E751_91,NA,0.11278
E4072_160,0.19925,NA
E426_663,0.82957,NA
E2195_669,NA,0.83709
E1197_139,0.17293,NA
E1815_41,0.05013,NA
E3859_593,NA,0.74185
E714_252,NA,0.31454
E4269_732,NA,0.91604
E2322_421,0.52632,NA
E4236_636,NA,0.79574
E983_230,NA,0.28697
E1147_204,0.25439,NA
E2801_699,0.87469,NA
E2062_390,NA,0.48747
E3465_328,NA,0.40977
E1932_366,0.45739,NA
E488_82,NA,0.1015
E4133_363,0.45363,NA
E469_202,NA,0.25188
E2912_267,0.33333,NA
E3362_230,NA,0.28697
E4597_11,NA,0.01253
E1965_607,0.7594,NA
E1944_423,0.52882,NA
E4898_595,0.74436,NA
E3011_721,NA,0.90226
E89_687,NA,0.85965
E1153_428,0.53509,NA
E4273_573,NA,0.71679
E2209_170,NA,0.21178
E4987_736,0.92105,NA
E3128_524,0.65539,NA
E2148_74,0.09148,NA
E3922_302,0.37719,NA
E4275_735,0.9198,NA
E2894_768,0.96115,NA
E4094_544,NA,0.68045
E3379_150,0.18672,NA
E1399_646,NA,0.80827
E957_170,0.21178,NA
E4758_391,NA,0.48872
E1549_564,0.70551,NA
E1651_155,0.19298,NA
E3250_446,0.55764,NA
E274_172,0.21429,NA
E2320_539,0.67419,NA
E3470_633,NA,0.79198
E1079_240,0.2995,NA
E3628_572,0.71554,NA
E994_400,0.5,NA
E1830_339,NA,0.42356
E4600_782,NA,0.9787
E621_115,0.14286,NA
E1977_557,0.69674,NA
E2461_127,0.15789,NA
E762_139,NA,0.17293
E625_141,0.17544,NA
E1910_603,NA,0.75439
E1801_138,NA,0.17168
E768_649,0.81203,NA
E2323_119,0.14787,NA
E465_277,0.34586,NA
E4219_28,NA,0.03383
E1425_380,0.47494,NA
E707_625,NA,0.78195
E308_189,0.23559,NA
E350_365,0.45614,NA
E909_657,NA,0.82206
E945_254,0.31704,NA
E2255_209,0.26065,NA
E801_360,0.44987,NA
E3083_754,NA,0.94361
E4228_512,NA,0.64035
E821_133,0.16541,NA
E1924_47,0.05764,NA
E1459_460,NA,0.57519
E3277_31,0.03759,NA
E3533_22,NA,0.02632
E3154_584,NA,0.73058
E3220_483,0.60401,NA
E1871_187,NA,0.23308
E418_554,NA,0.69298
E1974_629,NA,0.78697
E4635_433,NA,0.54135
E2541_71,0.08772,NA
E1939_638,NA,0.79825
E3625_659,0.82456,NA
E4479_690,0.86341,NA
E238_133,0.16541,NA
E158_620,0.77569,NA
E1764_739,0.92481,NA
E3772_201,NA,0.25063
E2618_789,NA,0.98747
E1380_669,NA,0.83709
E875_590,NA,0.7381
E4216_676,NA,0.84586
E2339_371,NA,0.46366
E2883_622,NA,0.7782
E4350_142,0.17669,NA
E1246_474,0.59273,NA
E3973_343,NA,0.42857
E4558_780,NA,0.97619
E3957_797,0.99749,NA
E4950_38,0.04637,NA
E4037_168,NA,0.20927
E3492_230,NA,0.28697
E1262_735,0.9198,NA
E1501_460,0.57519,NA
E1058_622,0.7782,NA
E2223_783,NA,0.97995
E2363_427,NA,0.53383
E3231_619,0.77444,NA
E1296_643,0.80451,NA
E2821_151,0.18797,NA
E523_780,NA,0.97619
E160_54,NA,0.06642
E4974_146,NA,0.1817
E2422_10,NA,0.01128
E632_285,0.35589,NA
E2132_704,0.88095,NA
E4411_592,NA,0.7406
E1740_354,NA,0.44236
E237_673,NA,0.84211
E2407_746,0.93358,NA
E2432_599,0.74937,NA
E4249_380,0.47494,NA
E2129_470,0.58772,NA
E3873_618,NA,0.77318
E4919_317,0.39599,NA
E3240_24,NA,0.02882
E2318_397,NA,0.49624
E1748_517,0.64662,NA
E3188_4,0.00376,NA
E1183_751,NA,0.93985
E1135_387,0.48371,NA
E3305_208,0.2594,NA
E332_301,NA,0.37594
E1906_211,0.26316,NA
E953_743,NA,0.92982
E2337_416,0.52005,NA
E3998_661,NA,0.82707
E4602_193,0.2406,NA
E3946_288,0.35965,NA
E4376_58,NA,0.07143
E2805_772,NA,0.96617
E1128_442,0.55263,NA
E3463_766,NA,0.95865
E3206_277,NA,0.34586
E4731_383,0.4787,NA
E412_260,0.32456,NA
E3832_241,0.30075,NA
E704_384,NA,0.47995
E3561_492,0.61529,NA
E2145_695,0.86967,NA
E2157_267,NA,0.33333
E1851_514,0.64286,NA
E961_308,NA,0.38471
E326_663,NA,0.82957
E3321_63,0.07769,NA
E3441_38,NA,0.04637
E981_23,NA,0.02757
E2452_209,0.26065,NA
E741_15,NA,0.01754
E1163_222,NA,0.27694
E887_261,NA,0.32581
E3506_225,0.2807,NA
E2551_303,0.37845,NA
E1563_715,NA,0.89474
E1907_155,NA,0.19298
E1422_458,0.57268,NA
E4050_390,NA,0.48747
E3456_46,NA,0.05639
E1191_287,NA,0.3584
E1002_209,0.26065,NA
E4839_475,0.59398,NA
E117_280,NA,0.34962
E2295_239,0.29825,NA
E1560_340,NA,0.42481
E3736_279,NA,0.34837
E3245_535,NA,0.66917
E4471_165,NA,0.20551
E1482_614,NA,0.76817
E1644_161,NA,0.2005
E442_703,0.8797,NA
E585_33,NA,0.0401
E11_514,0.64286,NA
E671_108,NA,0.13409
E4996_303,NA,0.37845
E4111_270,NA,0.33709
E375_669,0.83709,NA
E3911_713,NA,0.89223
E2124_559,NA,0.69925
E1016_382,NA,0.47744
E642_492,0.61529,NA
E3983_764,NA,0.95614
E3364_463,0.57895,NA
E1529_316,NA,0.39474
E2878_745,NA,0.93233
E3532_686,0.8584,NA
E4388_237,0.29574,NA
E3949_104,NA,0.12907
E4813_263,0.32832,NA
E2691_60,NA,0.07393
E4064_698,0.87343,NA
E2869_724,0.90602,NA
E1646_746,NA,0.93358
E4237_414,0.51754,NA
E1996_548,0.68546,NA
E2534_427,0.53383,NA
E4297_246,0.30702,NA
E109_742,0.92857,NA
E2421_496,NA,0.6203
E810_687,NA,0.85965
E2150_753,NA,0.94236
E4392_507,0.63409,NA
E2224_442,NA,0.55263
E3569_94,NA,0.11654
E4825_651,NA,0.81454
E3868_473,NA,0.59148
E2472_693,NA,0.86717
E3076_665,0.83208,NA
E1364_189,NA,0.23559
E1867_478,NA,0.59774
E4399_713,NA,0.89223
E1936_536,NA,0.67043
E1489_505,NA,0.63158
E1956_54,NA,0.06642
E1963_651,0.81454,NA
E3333_496,0.6203,NA
E3095_160,0.19925,NA
E1121_790,NA,0.98872
E2903_456,NA,0.57018
E3428_356,0.44486,NA
E2515_288,0.35965,NA
E564_490,NA,0.61278
E1774_606,0.75815,NA
E3866_39,0.04762,NA
E362_443,NA,0.55388
E1247_532,NA,0.66541
E2959_639,0.7995,NA
E328_381,0.47619,NA
E569_287,0.3584,NA
E1627_738,0.92356,NA
E3462_212,NA,0.26441
E4326_86,NA,0.10652
E407_580,NA,0.72556
E2424_482,NA,0.60276
E4675_695,NA,0.86967
E2082_576,0.72055,NA
E4624_605,NA,0.75689
E1545_531,NA,0.66416
E742_183,0.22807,NA
E848_540,0.67544,NA
E735_325,0.40602,NA
E2403_713,0.89223,NA
E3734_123,0.15288,NA
E4584_710,0.88847,NA
E938_54,NA,0.06642
E4664_173,NA,0.21554
E2672_314,NA,0.39223
E4432_671,NA,0.8396
E3256_199,0.24812,NA
E1486_348,NA,0.43484
E1177_374,0.46742,NA
E1092_24,0.02882,NA
E3403_258,NA,0.32206
E1320_118,NA,0.14662
E1363_586,0.73308,NA
E4024_373,0.46617,NA
E4679_245,NA,0.30576
E4934_557,0.69674,NA
E2896_536,0.67043,NA
E2121_208,NA,0.2594
E118_441,0.55138,NA
E1283_241,0.30075,NA
E3516_750,0.9386,NA
E1300_501,0.62657,NA
E1021_538,0.67293,NA
E4143_746,NA,0.93358
E4005_84,NA,0.10401
E4274_195,0.24311,NA
E1093_92,0.11404,NA
E2910_632,0.79073,NA
E2686_362,0.45238,NA
E4288_58,NA,0.07143
E2784_576,NA,0.72055
E1526_786,NA,0.98371
E873_9,0.01003,NA
E73_725,0.90727,NA
E2028_684,0.85589,NA
E1831_322,NA,0.40226
E2937_104,NA,0.12907
E3268_410,0.51253,NA
E1312_40,NA,0.04887
E3263_514,NA,0.64286
E2411_62,0.07644,NA
E1261_243,0.30326,NA
E1659_388,NA,0.48496
E1810_469,NA,0.58647
E605_226,NA,0.28195
E3721_3,0.00251,NA
E2818_557,0.69674,NA
E2043_743,NA,0.92982
E3780_450,0.56266,NA
E1012_121,0.15038,NA
E991_417,NA,0.5213
E4706_390,NA,0.48747
E493_72,NA,0.08897
E2702_541,0.67669,NA
E3659_723,NA,0.90476
E1551_340,NA,0.42481
E3096_661,0.82707,NA
E307_364,NA,0.45489
E3554_62,NA,0.07644
E1527_470,0.58772,NA
E2737_232,0.28947,NA
E2065_760,0.95113,NA
E3806_691,NA,0.86466
E3932_282,0.35213,NA
E2906_493,0.61654,NA
E1385_376,0.46992,NA
E4868_625,NA,0.78195
E4309_200,NA,0.24937
E1358_602,0.75313,NA
E699_93,0.11529,NA
E25_288,0.35965,NA
E4998_28,NA,0.03383
E1111_398,0.49749,NA
E2151_290,0.36216,NA
E3313_699,0.87469,NA
E2795_747,NA,0.93484
E471_45,NA,0.05514
E327_498,NA,0.62281
E2449_497,NA,0.62155
E2205_161,0.2005,NA
E1149_768,NA,0.96115
E3815_120,0.14912,NA
E1132_754,0.94361,NA
E1616_289,0.3609,NA
E1471_644,NA,0.80576
E2084_425,0.53133,NA
E4694_422,0.52757,NA
E1035_186,0.23183,NA
E822_564,NA,0.70551
