,PseudoTime1,PseudoTime2
E237_189,NA,0.37751
E4902_468,NA,0.93775
E2537_399,0.7992,NA
E1685_286,NA,0.57229
E4971_232,NA,0.46386
E981_375,NA,0.751
E2084_257,NA,0.51406
E2823_412,NA,0.8253
E1887_3,NA,0.00402
E2376_418,NA,0.83735
E1090_440,NA,0.88153
E1831_225,NA,0.4498
E163_195,NA,0.38956
E1366_263,NA,0.5261
E1566_344,NA,0.68876
E3270_422,0.84538,NA
E1894_221,NA,0.44177
E2601_108,NA,0.21486
E3519_397,0.79518,NA
E4385_238,NA,0.4759
E153_267,0.53414,NA
E1461_236,NA,0.47189
E2344_353,NA,0.70683
E3449_294,NA,0.58835
E3140_193,NA,0.38554
E1689_22,0.04217,NA
E4021_151,NA,0.3012
E1592_364,NA,0.72892
E1633_327,NA,0.65462
E26_277,NA,0.55422
E1999_28,NA,0.05422
E4079_24,NA,0.04618
E1573_378,NA,0.75703
E2837_37,NA,0.07229
E4606_147,0.29317,NA
E959_22,NA,0.04217
E3780_238,NA,0.4759
E3219_274,NA,0.54819
E531_47,0.09237,NA
E2446_110,0.21888,NA
E4968_385,NA,0.77108
E2962_194,NA,0.38755
E656_374,0.749,NA
E4144_478,0.95783,NA
E2606_47,0.09237,NA
E4027_378,NA,0.75703
E2790_344,0.68876,NA
E2407_105,0.20884,NA
E1168_372,NA,0.74498
E608_43,0.08434,NA
E3910_308,0.61647,NA
E3440_401,0.80321,NA
E3028_96,0.19076,NA
E4504_94,NA,0.18675
E1860_134,NA,0.26707
E348_300,0.6004,NA
E1185_54,NA,0.10643
E2916_46,NA,0.09036
E904_305,NA,0.61044
E4798_211,NA,0.42169
E518_102,NA,0.20281
E4270_360,NA,0.72088
E1071_161,NA,0.32129
E3838_6,NA,0.01004
E3008_105,NA,0.20884
E4285_263,NA,0.5261
E3021_119,NA,0.23695
E2716_316,NA,0.63253
E2640_174,NA,0.34739
E3521_194,NA,0.38755
E2699_189,NA,0.37751
E2166_257,NA,0.51406
E4819_63,NA,0.1245
E3312_380,0.76104,NA
E1424_4,NA,0.00602
E262_231,NA,0.46185
E754_449,0.8996,NA
E2991_404,0.80924,NA
E3698_368,NA,0.73695
E3433_156,0.31124,NA
E3794_432,NA,0.86546
E2253_472,NA,0.94578
E1613_112,NA,0.22289
E3535_15,NA,0.02811
E4359_169,NA,0.33735
E2821_410,NA,0.82129
E2545_90,NA,0.17871
E1291_164,NA,0.32731
E2637_359,NA,0.71888
E4129_34,NA,0.06627
E4919_356,NA,0.71285
E2172_35,NA,0.06827
E4935_345,NA,0.69076
E563_234,NA,0.46787
E1125_31,NA,0.06024
E3902_111,NA,0.22088
E4159_41,NA,0.08032
E2250_396,NA,0.79317
E2865_448,NA,0.89759
E3492_146,NA,0.29116
E4987_251,0.50201,NA
E3525_37,NA,0.07229
E482_367,NA,0.73494
E3180_338,NA,0.67671
E3283_304,0.60843,NA
E3533_301,NA,0.60241
E4163_330,NA,0.66064
E1928_286,NA,0.57229
E3220_236,0.47189,NA
E3970_264,0.52811,NA
E4590_65,NA,0.12851
E1142_391,NA,0.78313
E4631_170,NA,0.33936
E1074_52,NA,0.10241
E355_16,0.03012,NA
E841_171,0.34137,NA
E861_187,NA,0.37349
E4571_295,0.59036,NA
E427_154,NA,0.30723
E215_266,NA,0.53213
E4450_11,NA,0.02008
E521_352,NA,0.70482
E2977_4,NA,0.00602
E3668_197,NA,0.39357
E1708_266,NA,0.53213
E2492_284,NA,0.56827
E3321_31,NA,0.06024
E4147_261,NA,0.52209
E1584_164,NA,0.32731
E4214_257,0.51406,NA
E9_102,NA,0.20281
E1818_336,NA,0.67269
E2687_480,NA,0.96185
E2809_50,0.09839,NA
E3746_210,0.41968,NA
E2437_329,0.65863,NA
E1491_267,NA,0.53414
E585_1,0.0,NA
E1389_171,0.34137,NA
E1115_186,0.37149,NA
E4136_335,NA,0.67068
E4884_491,NA,0.98394
E1429_398,0.79719,NA
E3937_304,0.60843,NA
E784_188,NA,0.3755
E4491_141,NA,0.28112
E3903_487,NA,0.9759
E597_128,0.25502,NA
E1471_135,NA,0.26908
E2260_215,NA,0.42972
E2990_38,NA,0.0743
E3263_212,0.42369,NA
E2205_202,NA,0.40361
E2435_451,NA,0.90361
E2290_277,NA,0.55422
E311_217,NA,0.43373
E588_199,NA,0.39759
E4054_104,NA,0.20683
E2690_37,NA,0.07229
E848_134,NA,0.26707
E403_308,NA,0.61647
E2198_24,NA,0.04618
E842_53,NA,0.10442
E3111_371,NA,0.74297
E2248_107,NA,0.21285
E1313_476,NA,0.95382
E1761_442,NA,0.88554
E2598_12,0.02209,NA
E3625_448,NA,0.89759
E4673_423,NA,0.84739
E1126_413,NA,0.82731
E395_334,NA,0.66867
E138_215,0.42972,NA
E1382_322,0.64458,NA
E3502_280,NA,0.56024
E4978_53,0.10442,NA
E3210_314,NA,0.62851
E4026_408,NA,0.81727
E3154_45,NA,0.08835
E781_374,NA,0.749
E194_157,0.31325,NA
E3776_431,NA,0.86345
E2130_65,NA,0.12851
E407_462,NA,0.9257
E38_263,NA,0.5261
E4347_291,NA,0.58233
E1786_361,NA,0.72289
E1148_280,NA,0.56024
E2317_89,0.17671,NA
E478_397,NA,0.79518
E2847_152,NA,0.30321
E1218_293,NA,0.58635
E1752_69,0.13655,NA
E3694_135,NA,0.26908
E2839_353,NA,0.70683
E405_392,NA,0.78514
E2863_12,0.02209,NA
E494_175,NA,0.3494
E3951_430,NA,0.86145
E1579_491,NA,0.98394
E3412_52,NA,0.10241
E3960_397,0.79518,NA
E1982_52,0.10241,NA
E3833_489,NA,0.97992
E1415_360,NA,0.72088
E1662_451,NA,0.90361
E2674_49,NA,0.09639
E3812_455,NA,0.91165
E3524_281,0.56225,NA
E135_384,0.76908,NA
E2610_399,NA,0.7992
E269_220,0.43976,NA
E2954_409,NA,0.81928
E408_118,0.23494,NA
E2969_23,0.04418,NA
E4114_422,NA,0.84538
E3972_82,NA,0.16265
E462_39,NA,0.07631
E1678_234,NA,0.46787
E503_419,NA,0.83936
E1023_367,NA,0.73494
E4272_183,NA,0.36546
E2511_497,NA,0.99598
E4961_165,NA,0.32932
E2765_431,NA,0.86345
E89_478,0.95783,NA
E4001_230,NA,0.45984
E455_240,NA,0.47992
E1852_470,NA,0.94177
E1581_150,NA,0.2992
E3976_208,NA,0.41566
E4820_138,NA,0.2751
E2098_239,0.47791,NA
E1736_146,NA,0.29116
E3055_386,NA,0.77309
E4561_84,NA,0.16667
E3385_227,NA,0.45382
E750_293,0.58635,NA
E2885_495,NA,0.99197
E645_483,NA,0.96787
E3349_422,NA,0.84538
E4977_151,NA,0.3012
E743_252,0.50402,NA
E372_426,0.85341,NA
E2607_485,0.97189,NA
E3482_484,0.96988,NA
E3439_184,0.36747,NA
E1253_417,0.83534,NA
E357_92,NA,0.18273
E602_59,NA,0.11647
E165_306,0.61245,NA
E82_338,NA,0.67671
E1781_253,NA,0.50602
E3785_382,NA,0.76506
E4526_443,NA,0.88755
E3759_320,0.64056,NA
E3059_370,NA,0.74096
E2219_325,NA,0.6506
E3168_157,NA,0.31325
E4842_151,NA,0.3012
E4784_381,NA,0.76305
E510_209,NA,0.41767
E3216_370,NA,0.74096
E2868_125,NA,0.249
E3739_229,NA,0.45783
E2500_241,0.48193,NA
E4629_307,0.61446,NA
E39_448,NA,0.89759
E2569_167,NA,0.33333
E3544_195,NA,0.38956
E1385_163,NA,0.3253
E4894_228,NA,0.45582
E2280_108,NA,0.21486
E1227_300,0.6004,NA
E2508_11,NA,0.02008
E2842_128,NA,0.25502
E4658_87,NA,0.17269
E4010_312,0.6245,NA
E4514_167,0.33333,NA
E3570_255,0.51004,NA
E1128_463,NA,0.92771
E84_131,NA,0.26104
E4833_357,NA,0.71486
E3106_306,NA,0.61245
E651_14,NA,0.0261
E4763_160,0.31928,NA
E594_94,NA,0.18675
E3402_373,NA,0.74699
E792_376,NA,0.75301
E4139_373,NA,0.74699
E1568_88,NA,0.1747
E1434_495,NA,0.99197
E98_321,NA,0.64257
E3624_49,NA,0.09639
E4138_168,NA,0.33534
E3973_227,0.45382,NA
E4490_67,NA,0.13253
E4808_389,NA,0.77912
E2772_222,NA,0.44378
E1329_12,NA,0.02209
E3351_403,NA,0.80723
E2928_411,NA,0.82329
E2475_180,NA,0.35944
E291_484,NA,0.96988
E272_362,NA,0.7249
E4669_182,NA,0.36345
E2689_130,NA,0.25904
E3110_491,0.98394,NA
E2491_199,NA,0.39759
E4016_47,NA,0.09237
E2089_65,NA,0.12851
E3207_3,0.00402,NA
E3319_99,NA,0.19679
E1054_117,NA,0.23293
E1926_435,NA,0.87149
E1298_441,0.88353,NA
E686_246,NA,0.49197
E417_458,0.91767,NA
E3047_77,NA,0.15261
E1176_490,NA,0.98193
E2711_439,0.87952,NA
E2478_239,NA,0.47791
E2182_337,NA,0.6747
E1674_148,NA,0.29518
E604_371,NA,0.74297
E2996_349,NA,0.6988
E465_120,NA,0.23896
E3772_67,NA,0.13253
E4531_37,NA,0.07229
E4326_293,0.58635,NA
E4675_18,0.03414,NA
E1626_157,NA,0.31325
E547_468,NA,0.93775
E60_109,NA,0.21687
E1864_91,NA,0.18072
E1369_273,NA,0.54618
E1641_59,0.11647,NA
E526_429,NA,0.85944
E2239_72,NA,0.14257
E2236_273,NA,0.54618
E2706_371,NA,0.74297
E2000_99,NA,0.19679
E1516_84,NA,0.16667
E4319_453,NA,0.90763
E672_239,NA,0.47791
E3165_158,NA,0.31526
E507_337,0.6747,NA
