,PseudoTime1,PseudoTime2
E120_119,NA,0.1452
E109_101,0.12247,NA
E18_612,0.76768,NA
E62_346,NA,0.43182
E100_744,0.93434,NA
E164_350,0.43687,NA
E192_784,0.98485,NA
E27_308,0.38384,NA
E191_502,0.62879,NA
E162_61,NA,0.07197
E22_102,0.12374,NA
E156_626,0.78535,NA
E11_289,NA,0.35985
E136_305,NA,0.38005
E102_680,0.85354,NA
E119_146,0.17929,NA
E182_243,0.30177,NA
E140_576,0.72222,NA
E39_598,NA,0.75
E96_624,NA,0.78283
E112_746,0.93687,NA
E186_320,NA,0.39899
E10_15,NA,0.01389
E30_757,NA,0.95076
E127_712,0.89394,NA
E38_614,0.7702,NA
E84_328,NA,0.40909
E1_378,0.47222,NA
E166_126,0.15404,NA
E195_302,NA,0.37626
E145_292,NA,0.36364
E43_311,NA,0.38763
E150_786,0.98737,NA
E69_696,0.87374,NA
E64_113,0.13763,NA
E159_5,NA,0.00126
E170_527,0.66035,NA
E89_166,NA,0.20455
E143_347,0.43308,NA
E47_783,0.98359,NA
E157_744,0.93434,NA
E132_93,0.11237,NA
E108_299,0.37247,NA
E6_272,0.33838,NA
E34_113,0.13763,NA
E121_17,0.01641,NA
E91_278,0.34596,NA
E134_35,0.03914,NA
E19_166,NA,0.20455
E8_242,0.30051,NA
E31_255,NA,0.31692
E135_712,0.89394,NA
E196_698,0.87626,NA
E117_114,NA,0.13889
E56_446,0.55808,NA
E20_765,NA,0.96086
E63_312,0.38889,NA
E144_705,0.8851,NA
E51_300,NA,0.37374
E177_107,0.13005,NA
E54_341,NA,0.42551
E138_735,0.92298,NA
E111_719,0.90278,NA
E57_780,0.9798,NA
E165_201,0.24874,NA
E80_573,0.71843,NA
E61_441,0.55177,NA
E129_180,NA,0.22222
E32_755,0.94823,NA
E14_766,0.96212,NA
E175_12,NA,0.0101
E133_393,0.49116,NA
E190_385,NA,0.48106
E169_277,0.3447,NA
E60_583,0.73106,NA
E173_690,NA,0.86616
E185_298,NA,0.37121
E105_762,NA,0.95707
E81_658,NA,0.82576
E101_419,NA,0.52399
E29_97,0.11742,NA
E12_351,0.43813,NA
E90_224,0.27778,NA
E21_461,NA,0.57702
E131_581,0.72854,NA
E110_78,NA,0.09343
E41_159,NA,0.19571
E52_796,NA,1.0
E104_479,0.59975,NA
E199_429,NA,0.53662
E114_706,0.88636,NA
E36_464,NA,0.58081
E3_159,NA,0.19571
E155_607,0.76136,NA
E49_394,0.49242,NA
E160_702,NA,0.88131
E126_51,NA,0.05934
E130_112,0.13636,NA
E23_421,NA,0.52652
E33_486,NA,0.60859
E115_317,NA,0.3952
E79_651,NA,0.81692
E95_294,0.36616,NA
E149_424,0.5303,NA
E125_735,0.92298,NA
E9_432,0.5404,NA
E168_779,NA,0.97854
E87_309,NA,0.3851
E146_404,NA,0.50505
E184_548,NA,0.68687
E44_66,0.07828,NA
E151_275,NA,0.34217
E7_514,0.64394,NA
E59_772,0.9697,NA
E124_430,0.53788,NA
E98_792,NA,0.99495
E147_34,0.03788,NA
E180_580,NA,0.72727
E48_155,0.19066,NA
E70_712,0.89394,NA
E167_766,NA,0.96212
E179_563,0.70581,NA
E123_243,0.30177,NA
E0_770,0.96717,NA
E37_14,NA,0.01263
E181_292,NA,0.36364
E128_746,0.93687,NA
E94_82,NA,0.09848
E72_218,0.2702,NA
E76_428,NA,0.53535
E50_560,0.70202,NA
E142_740,0.92929,NA
E148_791,NA,0.99369
E154_21,0.02146,NA
E78_772,NA,0.9697
E176_353,NA,0.44066
E188_603,NA,0.75631
E82_442,NA,0.55303
E85_603,NA,0.75631
E97_695,0.87247,NA
E83_480,NA,0.60101
E25_451,0.56439,NA
E17_464,0.58081,NA
E4_87,NA,0.1048
E103_774,0.97222,NA
E171_136,NA,0.16667
E183_772,NA,0.9697
E152_545,0.68308,NA
E106_613,0.76894,NA
E74_416,NA,0.5202
E197_175,0.21591,NA
E163_102,NA,0.12374
E193_24,NA,0.02525
E118_258,NA,0.32071
E28_232,NA,0.28788
E187_701,NA,0.88005
E75_422,0.52778,NA
E178_157,0.19318,NA
E172_470,0.58838,NA
E86_203,NA,0.25126
E93_290,0.36111,NA
E66_467,NA,0.5846
E35_87,0.1048,NA
E55_300,0.37374,NA
E5_580,NA,0.72727
E68_166,NA,0.20455
E189_583,0.73106,NA
E194_541,0.67803,NA
E15_632,NA,0.79293
E88_523,0.6553,NA
E158_570,NA,0.71465
E116_779,NA,0.97854
E77_503,0.63005,NA
E174_43,0.04924,NA
E53_682,NA,0.85606
E40_727,NA,0.91288
E26_554,NA,0.69444
E67_198,NA,0.24495
E107_772,NA,0.9697
E65_731,0.91793,NA
E141_743,NA,0.93308
E92_19,NA,0.01894
E13_4,NA,0.0
E122_123,0.15025,NA
E153_729,0.9154,NA
E73_603,NA,0.75631
E99_297,0.36995,NA
E46_794,NA,0.99747
E45_483,0.6048,NA
E58_744,0.93434,NA
E16_519,NA,0.65025
E2_426,NA,0.53283
E113_131,0.16035,NA
E161_508,NA,0.63636
E24_43,0.04924,NA
E139_591,0.74116,NA
E198_447,0.55934,NA
E137_424,NA,0.5303
E42_745,0.93561,NA
E71_441,NA,0.55177
