TF	Target	EdgeWeight
Olig2	Nkx62	0.09781621396541595
Dbx1	Dbx2	0.09781574457883835
Nkx62	Pax6	0.09780712425708771
Olig2	Nkx22	0.09780589491128922
Nkx62	Dbx2	0.09780506789684296
Nkx22	Nkx61	0.09780453890562057
Irx3	Dbx1	0.09780396521091461
Nkx61	Nkx62	0.09780070185661316
Dbx1	Pax6	0.09780043363571167
Olig2	Nkx61	0.09779761731624603
Nkx61	Olig2	0.09779121726751328
Nkx62	Irx3	0.09779101610183716
Nkx61	Irx3	0.09778279811143875
Dbx2	Irx3	0.09778235107660294
Olig2	Irx3	0.09777885675430298
Irx3	Dbx2	0.09777649492025375
Irx3	Nkx22	0.09776964783668518
Irx3	Nkx62	0.09776900708675385
Nkx61	Dbx2	0.09776650369167328
Olig2	Dbx1	0.09776334464550018
Dbx1	Nkx62	0.09775999933481216
Irx3	Pax6	0.0977586954832077
Nkx62	Nkx61	0.09775739163160324
Pax6	Dbx1	0.09775722771883011
Nkx61	Nkx22	0.09775535017251968
Pax6	Nkx61	0.0977521687746048
Nkx22	Dbx2	0.09774985909461975
Irx3	Nkx61	0.09773393720388412
Nkx61	Dbx1	0.09772581607103348
Dbx2	Olig2	0.09772507101297379
Pax6	Nkx62	0.09772348403930664
Nkx62	Nkx22	0.09772257506847382
Olig2	Pax6	0.0977223590016365
Nkx22	Pax6	0.09772126376628876
Nkx61	Pax6	0.09771212190389633
Irx3	Olig2	0.09770996123552322
Dbx1	Irx3	0.09770948439836502
Nkx22	Irx3	0.09770247340202332
Nkx22	Nkx62	0.09769957512617111
Dbx2	Dbx1	0.09769211709499359
Pax6	Nkx22	0.09768982976675034
Nkx22	Olig2	0.09768931567668915
Dbx1	Nkx61	0.09768354147672653
Pax6	Olig2	0.09768195450305939
Dbx1	Nkx22	0.09768112003803253
Pax6	Dbx2	0.09768108278512955
Dbx1	Olig2	0.09767892211675644
Dbx2	Nkx22	0.09767508506774902
Dbx2	Pax6	0.09767010062932968
Nkx22	Dbx1	0.09766507893800735
Olig2	Dbx2	0.0976557731628418
Dbx2	Nkx62	0.09765291959047318
Dbx2	Nkx61	0.09764740616083145
Nkx62	Dbx1	0.0976453647017479
Nkx62	Olig2	0.09763558208942413
Pax6	Irx3	0.09763257205486298
