,PseudoTime1,PseudoTime2
E1766_364,0.45546,NA
E2664_113,NA,0.14053
E1987_417,0.52196,NA
E3032_316,NA,0.39523
E910_324,NA,0.40527
E4762_603,0.75533,NA
E485_595,NA,0.74529
E3181_709,0.88833,NA
E601_577,NA,0.72271
E269_516,NA,0.64617
E4082_415,0.51945,NA
E4143_137,NA,0.17064
E3219_611,0.76537,NA
E69_512,0.64115,NA
E2595_646,0.80928,NA
E3775_692,NA,0.867
E1933_687,0.86073,NA
E2020_789,0.98871,NA
E1503_551,NA,0.69009
E3990_88,NA,0.10916
E4686_690,NA,0.86449
E2522_787,NA,0.9862
E1899_274,NA,0.34253
E388_565,NA,0.70765
E3248_191,0.23839,NA
E881_162,0.20201,NA
E105_7,NA,0.00753
E4879_124,0.15433,NA
E732_154,NA,0.19197
E3556_610,NA,0.76412
E4922_323,NA,0.40402
E2813_519,0.64994,NA
E342_41,0.05019,NA
E746_113,0.14053,NA
E913_681,NA,0.8532
E494_577,NA,0.72271
E3241_407,0.50941,NA
E4326_90,NA,0.11167
E1721_783,0.98118,NA
E1818_572,NA,0.71644
E4027_229,NA,0.28607
E4689_718,0.89962,NA
E1847_74,0.09159,NA
E4093_595,NA,0.74529
E2176_147,NA,0.18319
E111_261,0.32622,NA
E4255_774,NA,0.96989
E1857_348,0.43538,NA
E758_131,0.16311,NA
E883_464,NA,0.58093
E215_64,NA,0.07905
E1_468,0.58595,NA
E3634_195,0.24341,NA
E1745_477,0.59724,NA
E664_13,0.01506,NA
E3269_798,1.0,NA
E2061_8,0.00878,NA
E1591_556,0.69636,NA
E413_616,0.77164,NA
E4976_392,NA,0.49059
E1457_114,NA,0.14178
E2886_606,0.7591,NA
E1348_363,0.4542,NA
E2124_97,0.12045,NA
E3054_712,NA,0.8921
E389_686,0.85947,NA
E3010_408,0.51066,NA
E853_736,NA,0.92221
E1548_798,NA,1.0
E4471_193,0.2409,NA
E1521_681,NA,0.8532
E1045_426,0.53325,NA
E4484_625,0.78294,NA
E1447_393,0.49184,NA
E163_474,NA,0.59348
E3293_626,0.78419,NA
E3285_722,NA,0.90464
E2078_459,NA,0.57465
E2787_20,0.02384,NA
E1368_530,0.66374,NA
E1639_261,0.32622,NA
E4281_618,0.77415,NA
E1965_757,NA,0.94856
E265_124,NA,0.15433
E3879_16,NA,0.01882
E4404_696,NA,0.87202
E3349_688,0.86198,NA
E4737_11,0.01255,NA
E4663_691,NA,0.86575
E4304_541,0.67754,NA
E241_477,0.59724,NA
E3569_7,0.00753,NA
E4634_127,NA,0.15809
E2273_683,NA,0.85571
E1030_190,0.23714,NA
E1346_481,0.60226,NA
E2369_52,0.06399,NA
E2602_211,0.26349,NA
E4103_779,NA,0.97616
E556_224,0.2798,NA
E2989_647,NA,0.81054
E1723_405,0.5069,NA
E1343_535,0.67001,NA
E3902_520,0.65119,NA
E4155_109,NA,0.13551
E1332_761,NA,0.95358
E4170_449,NA,0.56211
E1321_672,NA,0.84191
E483_424,0.53074,NA
E125_531,0.66499,NA
E1174_472,0.59097,NA
E2157_651,0.81556,NA
E4916_335,NA,0.41907
E3528_492,0.61606,NA
E3193_206,0.25721,NA
E2245_145,0.18068,NA
E1700_421,NA,0.52698
E1957_204,NA,0.25471
E1087_470,NA,0.58846
E4560_232,0.28984,NA
E2641_489,0.6123,NA
E2563_795,NA,0.99624
E940_743,NA,0.93099
E4014_350,0.43789,NA
E1642_254,0.31744,NA
E2395_568,NA,0.71142
E1118_382,NA,0.47804
E3381_76,0.0941,NA
E895_424,0.53074,NA
E245_396,NA,0.49561
E15_374,NA,0.46801
E504_705,0.88331,NA
E4191_345,NA,0.43162
E2762_31,0.03764,NA
E384_477,NA,0.59724
E2718_509,0.63739,NA
E1304_347,0.43413,NA
E2029_405,0.5069,NA
E3875_538,0.67378,NA
E3441_589,NA,0.73777
E2997_495,0.61982,NA
E4960_161,0.20075,NA
E2197_714,NA,0.8946
E4038_159,NA,0.19824
E3013_707,NA,0.88582
E2253_361,NA,0.45169
E1483_715,0.89586,NA
E1247_178,0.22208,NA
E3133_548,0.68632,NA
E4670_543,NA,0.68005
E3329_796,NA,0.99749
E135_409,0.51192,NA
E2236_684,0.85696,NA
E1293_199,NA,0.24843
E2874_770,0.96487,NA
E4809_155,0.19322,NA
E460_83,NA,0.10289
E2504_13,0.01506,NA
E3670_588,0.73651,NA
E945_769,NA,0.96361
E1374_193,NA,0.2409
E3637_234,0.29235,NA
E4837_133,NA,0.16562
E1672_626,NA,0.78419
E662_314,0.39272,NA
E794_389,0.48683,NA
E3505_545,NA,0.68256
E3772_446,0.55834,NA
E3722_330,0.4128,NA
E4921_271,0.33877,NA
E3821_297,NA,0.37139
E1934_628,NA,0.7867
E4424_30,0.03639,NA
E4442_329,NA,0.41154
E2771_636,0.79674,NA
E4732_410,0.51317,NA
E3186_162,NA,0.20201
E1131_198,NA,0.24718
E1412_113,NA,0.14053
E3554_511,NA,0.6399
