,PseudoTime1,PseudoTime2
E1118_308,0.61647,NA
E1745_121,NA,0.24096
E1533_477,0.95582,NA
E4737_131,NA,0.26104
E1186_277,0.55422,NA
E3652_25,0.04819,NA
E4913_126,0.251,NA
E1470_346,NA,0.69277
E1565_221,NA,0.44177
E375_207,NA,0.41365
E3521_396,NA,0.79317
E4290_37,NA,0.07229
E1691_27,0.05221,NA
E2624_197,0.39357,NA
E3939_401,0.80321,NA
E4022_312,0.6245,NA
E1677_455,NA,0.91165
E2219_209,0.41767,NA
E4342_76,0.1506,NA
E4922_196,NA,0.39157
E53_158,0.31526,NA
E4271_414,0.82932,NA
E2640_334,0.66867,NA
E1136_186,0.37149,NA
E4466_333,NA,0.66667
E89_4,0.00602,NA
E2512_247,0.49398,NA
E3818_338,0.67671,NA
E3363_400,NA,0.8012
E659_400,NA,0.8012
E315_8,NA,0.01406
E2606_482,0.96586,NA
E1777_5,NA,0.00803
E3182_243,0.48594,NA
E446_12,0.02209,NA
E3388_409,NA,0.81928
E2967_482,NA,0.96586
E2463_417,NA,0.83534
E1137_267,0.53414,NA
E2877_68,NA,0.13454
E1637_402,0.80522,NA
E1331_491,NA,0.98394
E2616_60,NA,0.11847
E2572_173,0.34538,NA
E1012_18,NA,0.03414
E4691_63,0.1245,NA
E1678_374,NA,0.749
E119_269,NA,0.53815
E1806_439,0.87952,NA
E2975_416,NA,0.83333
E1989_31,0.06024,NA
E4267_358,NA,0.71687
E145_453,NA,0.90763
E1004_67,0.13253,NA
E1589_471,NA,0.94378
E4980_173,0.34538,NA
E2562_192,0.38353,NA
E4920_3,0.00402,NA
E3074_296,0.59237,NA
E616_31,0.06024,NA
E2592_123,0.24498,NA
E4909_291,NA,0.58233
E2010_190,0.37952,NA
E815_325,NA,0.6506
E2267_152,NA,0.30321
E4739_387,0.7751,NA
E185_253,NA,0.50602
E391_290,0.58032,NA
E1602_200,0.3996,NA
E4537_479,NA,0.95984
E1887_313,0.62651,NA
E3415_217,NA,0.43373
E1117_290,0.58032,NA
E4143_326,0.65261,NA
E3698_121,0.24096,NA
E1636_264,0.52811,NA
E809_162,0.32329,NA
E4509_360,0.72088,NA
E4330_493,0.98795,NA
E1152_237,0.4739,NA
E3448_382,NA,0.76506
E4832_370,NA,0.74096
E3149_328,NA,0.65663
E909_485,0.97189,NA
E4401_19,0.03614,NA
E4422_160,0.31928,NA
E1417_117,NA,0.23293
E4885_127,0.25301,NA
E2289_124,0.24699,NA
E2255_11,0.02008,NA
E886_121,0.24096,NA
E2290_21,NA,0.04016
E4552_239,NA,0.47791
E1276_405,0.81124,NA
E2484_104,0.20683,NA
E2216_218,0.43574,NA
E4193_285,0.57028,NA
E2009_362,NA,0.7249
E3885_490,NA,0.98193
E1975_251,NA,0.50201
E3175_458,NA,0.91767
E1035_189,NA,0.37751
E4687_449,0.8996,NA
E2417_273,NA,0.54618
E677_35,NA,0.06827
E4649_210,0.41968,NA
E1393_349,0.6988,NA
E4347_487,NA,0.9759
E3324_113,NA,0.2249
E2190_32,NA,0.06225
E2156_371,0.74297,NA
E2273_425,NA,0.85141
E4685_370,0.74096,NA
E1796_279,0.55823,NA
E3943_275,NA,0.5502
E1477_19,NA,0.03614
E3300_99,NA,0.19679
E1824_148,NA,0.29518
E2180_308,0.61647,NA
E4308_370,0.74096,NA
E1092_242,0.48394,NA
E4345_17,0.03213,NA
