,PseudoTime1,PseudoTime2
E1174_669,0.83709,NA
E4297_221,0.27569,NA
E665_614,NA,0.76817
E3512_290,NA,0.36216
E2666_201,NA,0.25063
E377_386,0.48246,NA
E948_609,NA,0.7619
E3251_599,0.74937,NA
E2078_34,NA,0.04135
E1445_379,NA,0.47368
E4080_72,NA,0.08897
E4220_340,NA,0.42481
E1186_132,0.16416,NA
E3316_704,NA,0.88095
E3833_39,NA,0.04762
E692_71,NA,0.08772
E2332_562,NA,0.70301
E1644_27,NA,0.03258
E3470_667,NA,0.83459
E1308_49,0.06015,NA
E626_785,NA,0.98246
E1271_73,NA,0.09023
E4915_234,NA,0.29198
E3245_411,0.51378,NA
E519_413,NA,0.51629
E2972_528,NA,0.6604
E2329_448,0.56015,NA
E3465_622,NA,0.7782
E847_747,NA,0.93484
E641_468,0.58521,NA
E4246_360,NA,0.44987
E4839_306,0.38221,NA
E2663_626,NA,0.78321
E4533_232,0.28947,NA
E4449_770,NA,0.96366
E381_481,NA,0.6015
E3472_666,NA,0.83333
E1477_702,NA,0.87845
E1424_264,0.32957,NA
E4356_375,0.46867,NA
E4830_351,NA,0.4386
E4061_221,0.27569,NA
E2574_681,NA,0.85213
E898_389,0.48622,NA
E4693_205,NA,0.25564
E1044_534,NA,0.66792
E3558_348,0.43484,NA
E790_587,NA,0.73434
E1858_458,NA,0.57268
E3367_184,0.22932,NA
E1940_650,0.81328,NA
E197_514,0.64286,NA
E4343_244,0.30451,NA
E2462_52,NA,0.06391
E4259_179,0.22306,NA
E2330_82,0.1015,NA
E3539_89,0.11028,NA
E3658_391,NA,0.48872
E214_84,0.10401,NA
E2748_307,0.38346,NA
E3106_396,NA,0.49499
E3061_656,0.8208,NA
E3178_222,0.27694,NA
E2102_99,NA,0.12281
E1601_251,NA,0.31328
E3378_39,NA,0.04762
E2764_658,0.82331,NA
E51_535,NA,0.66917
E1556_513,0.6416,NA
E2439_67,0.08271,NA
E3876_219,0.27318,NA
E1124_35,0.04261,NA
E1377_14,NA,0.01629
E3573_38,0.04637,NA
E2705_334,0.41729,NA
E1460_102,NA,0.12657
E4174_705,0.88221,NA
E292_120,NA,0.14912
E4634_681,0.85213,NA
E3984_580,NA,0.72556
E2632_172,NA,0.21429
E2681_594,0.74311,NA
E2310_435,0.54386,NA
E152_82,NA,0.1015
E1318_124,0.15414,NA
E1450_693,NA,0.86717
E1014_419,NA,0.52381
E3589_244,NA,0.30451
E3387_575,0.7193,NA
E1580_663,NA,0.82957
E2130_470,0.58772,NA
E703_602,NA,0.75313
E2815_389,0.48622,NA
E4097_389,NA,0.48622
E4420_194,0.24185,NA
E3920_405,NA,0.50627
E468_609,NA,0.7619
E2994_336,NA,0.4198
E2620_485,NA,0.60652
E3960_400,NA,0.5
E414_213,0.26566,NA
E1773_47,0.05764,NA
E2782_655,NA,0.81955
E3148_451,NA,0.56391
E604_85,NA,0.10526
E95_129,0.1604,NA
E1811_519,0.64912,NA
E1472_191,NA,0.2381
E3672_782,NA,0.9787
E2956_254,NA,0.31704
E130_361,NA,0.45113
E616_318,0.39724,NA
E2667_515,NA,0.64411
E2652_703,NA,0.8797
E1096_554,0.69298,NA
E3443_45,0.05514,NA
E623_315,0.39348,NA
E274_284,NA,0.35464
E3722_698,0.87343,NA
E1315_76,0.09398,NA
E4623_207,NA,0.25815
E1452_724,NA,0.90602
E1831_352,NA,0.43985
E3439_299,0.37343,NA
E2686_337,NA,0.42105
E2495_95,0.11779,NA
E1230_76,NA,0.09398
E1138_784,0.9812,NA
E1790_298,0.37218,NA
E3659_299,NA,0.37343
E3095_334,NA,0.41729
E3356_472,0.59023,NA
E1104_290,NA,0.36216
E294_641,NA,0.80201
E3622_352,NA,0.43985
E321_130,0.16165,NA
E4826_660,0.82581,NA
E2133_530,NA,0.66291
E281_170,NA,0.21178
E980_9,0.01003,NA
E3156_616,NA,0.77068
E295_587,NA,0.73434
E4291_717,0.89724,NA
E4138_5,NA,0.00501
E602_723,0.90476,NA
E4307_671,NA,0.8396
E2993_10,0.01128,NA
