,LRP,source_gene,target_gene
1,0.003556113,Dbx2,Dbx1
2,0.013544708,Irx3,Dbx1
3,0.0075741396,Nkx22,Dbx1
4,0.004372222,Nkx61,Dbx1
5,0.0040954743,Nkx62,Dbx1
6,0.004296444,Olig2,Dbx1
7,0.014119117,Pax6,Dbx1
10,0.0065987343,Irx3,Dbx2
11,0.0066197664,Nkx22,Dbx2
12,0.003915612,Nkx61,Dbx2
13,0.0016470928,Nkx62,Dbx2
14,0.0023565989,Olig2,Dbx2
15,0.012747343,Pax6,Dbx2
19,0.011530075,Nkx22,Irx3
20,0.008138517,Nkx61,Irx3
21,0.0039446005,Nkx62,Irx3
22,0.007421258,Olig2,Irx3
23,0.025801148,Pax6,Irx3
28,0.004235469,Nkx61,Nkx22
29,0.004855634,Nkx62,Nkx22
30,0.032747366,Olig2,Nkx22
31,0.062457018,Pax6,Nkx22
37,0.003562552,Nkx62,Nkx61
38,0.007057393,Olig2,Nkx61
39,0.013282982,Pax6,Nkx61
46,0.002457694,Olig2,Nkx62
47,0.0053378963,Pax6,Nkx62
55,0.030746311,Pax6,Olig2
