,LRP,source_gene,target_gene
1,0.027313195,Dbx2,Dbx1
2,0.012310475,Irx3,Dbx1
3,0.0016989268,Nkx22,Dbx1
4,0.02955407,Nkx61,Dbx1
5,0.0101910485,Nkx62,Dbx1
6,0.0037457799,Olig2,Dbx1
7,0.0015008912,Pax6,Dbx1
10,0.012561671,Irx3,Dbx2
11,0.005021319,Nkx22,Dbx2
12,0.06858757,Nkx61,Dbx2
13,0.013431199,Nkx62,Dbx2
14,0.0075379065,Olig2,Dbx2
15,0.010221051,Pax6,Dbx2
19,0.0068196375,Nkx22,Irx3
20,0.020219289,Nkx61,Irx3
21,0.0120101385,Nkx62,Irx3
22,0.021259714,Olig2,Irx3
23,0.007601735,Pax6,Irx3
28,0.0064917137,Nkx61,Nkx22
29,0.0041788095,Nkx62,Nkx22
30,0.0052816486,Olig2,Nkx22
31,0.006184149,Pax6,Nkx22
37,0.043337073,Nkx62,Nkx61
38,0.0041798805,Olig2,Nkx61
39,0.0070303665,Pax6,Nkx61
46,0.006799141,Olig2,Nkx62
47,0.0026798707,Pax6,Nkx62
55,0.011217542,Pax6,Olig2
