,LRP,source_gene,target_gene
1,0.0067295786,Dbx2,Dbx1
2,0.012579084,Irx3,Dbx1
3,0.00865766,Nkx22,Dbx1
4,0.0063078776,Nkx61,Dbx1
5,0.004621598,Nkx62,Dbx1
6,0.0028765386,Olig2,Dbx1
7,0.014878813,Pax6,Dbx1
10,0.008431765,Irx3,Dbx2
11,0.0098842485,Nkx22,Dbx2
12,0.004283961,Nkx61,Dbx2
13,0.0034332215,Nkx62,Dbx2
14,0.00083275797,Olig2,Dbx2
15,0.0108581,Pax6,Dbx2
19,0.010335666,Nkx22,Irx3
20,0.010685999,Nkx61,Irx3
21,0.004253768,Nkx62,Irx3
22,0.0066843475,Olig2,Irx3
23,0.02547123,Pax6,Irx3
28,0.007174357,Nkx61,Nkx22
29,0.005858504,Nkx62,Nkx22
30,0.021991018,Olig2,Nkx22
31,0.05911764,Pax6,Nkx22
37,0.0039870366,Nkx62,Nkx61
38,0.005400836,Olig2,Nkx61
39,0.013815615,Pax6,Nkx61
46,0.001689157,Olig2,Nkx62
47,0.003375112,Pax6,Nkx62
55,0.027960062,Pax6,Olig2
