,LRP,source_gene,target_gene
1,0.004605079,Dbx2,Dbx1
2,0.014346059,Irx3,Dbx1
3,0.007453354,Nkx22,Dbx1
4,0.001123782,Nkx61,Dbx1
5,0.0032342402,Nkx62,Dbx1
6,0.0021066645,Olig2,Dbx1
7,0.0130871115,Pax6,Dbx1
10,0.010612575,Irx3,Dbx2
11,0.010032015,Nkx22,Dbx2
12,0.002819085,Nkx61,Dbx2
13,0.0033840279,Nkx62,Dbx2
14,0.0021061355,Olig2,Dbx2
15,0.01508267,Pax6,Dbx2
19,0.010867834,Nkx22,Irx3
20,0.008638143,Nkx61,Irx3
21,0.005961276,Nkx62,Irx3
22,0.011278762,Olig2,Irx3
23,0.029189628,Pax6,Irx3
28,0.0070377053,Nkx61,Nkx22
29,0.0055981316,Nkx62,Nkx22
30,0.021741478,Olig2,Nkx22
31,0.06057819,Pax6,Nkx22
37,0.0022651763,Nkx62,Nkx61
38,0.0050840774,Olig2,Nkx61
39,0.014175266,Pax6,Nkx61
46,0.0011833411,Olig2,Nkx62
47,0.0038480214,Pax6,Nkx62
55,0.029698893,Pax6,Olig2
