,LRP,source_gene,target_gene
1,0.0032399243,Dbx2,Dbx1
2,0.014991686,Irx3,Dbx1
3,0.009881033,Nkx22,Dbx1
4,0.00448661,Nkx61,Dbx1
5,0.005909632,Nkx62,Dbx1
6,0.0033112387,Olig2,Dbx1
7,0.016231084,Pax6,Dbx1
10,0.006958917,Irx3,Dbx2
11,0.0094832005,Nkx22,Dbx2
12,0.0034067698,Nkx61,Dbx2
13,0.0014844907,Nkx62,Dbx2
14,0.0007887675,Olig2,Dbx2
15,0.009466808,Pax6,Dbx2
19,0.009565773,Nkx22,Irx3
20,0.008544557,Nkx61,Irx3
21,0.0046857186,Nkx62,Irx3
22,0.006576134,Olig2,Irx3
23,0.026522217,Pax6,Irx3
28,0.007349625,Nkx61,Nkx22
29,0.0049513746,Nkx62,Nkx22
30,0.021059474,Olig2,Nkx22
31,0.05749844,Pax6,Nkx22
37,0.004054213,Nkx62,Nkx61
38,0.0101267,Olig2,Nkx61
39,0.015351908,Pax6,Nkx61
46,0.0026369994,Olig2,Nkx62
47,0.004296507,Pax6,Nkx62
55,0.027306497,Pax6,Olig2
