,LRP,source_gene,target_gene
1,0.0061252527,Dbx2,Dbx1
2,0.012526747,Irx3,Dbx1
3,0.0015855718,Nkx22,Dbx1
4,0.008568667,Nkx61,Dbx1
5,0.006967544,Nkx62,Dbx1
6,0.004879652,Olig2,Dbx1
7,0.0025773584,Pax6,Dbx1
10,0.011752975,Irx3,Dbx2
11,0.003208197,Nkx22,Dbx2
12,0.008062134,Nkx61,Dbx2
13,0.005631564,Nkx62,Dbx2
14,0.0058634714,Olig2,Dbx2
15,0.0004565503,Pax6,Dbx2
19,0.0039613307,Nkx22,Irx3
20,0.021268154,Nkx61,Irx3
21,0.013695549,Nkx62,Irx3
22,0.049585983,Olig2,Irx3
23,0.014568418,Pax6,Irx3
28,0.002818585,Nkx61,Nkx22
29,0.0005756817,Nkx62,Nkx22
30,0.02058227,Olig2,Nkx22
31,0.014654897,Pax6,Nkx22
37,0.00995825,Nkx62,Nkx61
38,0.014733507,Olig2,Nkx61
39,0.004941192,Pax6,Nkx61
46,0.0043751914,Olig2,Nkx62
47,0.001376319,Pax6,Nkx62
55,0.018343415,Pax6,Olig2
