,LRP,source_gene,target_gene
1,0.0049213087,Dbx2,Dbx1
2,0.011479235,Irx3,Dbx1
3,0.0020067538,Nkx22,Dbx1
4,0.0055945665,Nkx61,Dbx1
5,0.006305579,Nkx62,Dbx1
6,0.006543641,Olig2,Dbx1
7,0.002358926,Pax6,Dbx1
10,0.006916622,Irx3,Dbx2
11,0.0026496518,Nkx22,Dbx2
12,0.0049673934,Nkx61,Dbx2
13,0.0035117217,Nkx62,Dbx2
14,0.008594857,Olig2,Dbx2
15,0.0029688773,Pax6,Dbx2
19,0.0030716914,Nkx22,Irx3
20,0.013699972,Nkx61,Irx3
21,0.008491364,Nkx62,Irx3
22,0.030659555,Olig2,Irx3
23,0.0080081215,Pax6,Irx3
28,0.0007398542,Nkx61,Nkx22
29,0.00039410737,Nkx62,Nkx22
30,0.02368924,Olig2,Nkx22
31,0.018642038,Pax6,Nkx22
37,0.0061710277,Nkx62,Nkx61
38,0.0051821508,Olig2,Nkx61
39,0.004238687,Pax6,Nkx61
46,0.004079396,Olig2,Nkx62
47,0.0034263835,Pax6,Nkx62
55,0.022473175,Pax6,Olig2
