,LRP,source_gene,target_gene
1,0.0071163694,Dbx2,Dbx1
2,0.009421278,Irx3,Dbx1
3,0.002036714,Nkx22,Dbx1
4,0.0042047095,Nkx61,Dbx1
5,0.0069783963,Nkx62,Dbx1
6,0.006727632,Olig2,Dbx1
7,0.0035767565,Pax6,Dbx1
10,0.009750344,Irx3,Dbx2
11,0.0026248505,Nkx22,Dbx2
12,0.0033633334,Nkx61,Dbx2
13,0.004464156,Nkx62,Dbx2
14,0.010116159,Olig2,Dbx2
15,0.002842937,Pax6,Dbx2
19,0.003880682,Nkx22,Irx3
20,0.014870541,Nkx61,Irx3
21,0.009060125,Nkx62,Irx3
22,0.029381331,Olig2,Irx3
23,0.0032182506,Pax6,Irx3
28,0.0015155484,Nkx61,Nkx22
29,0.0003820861,Nkx62,Nkx22
30,0.025542356,Olig2,Nkx22
31,0.019505389,Pax6,Nkx22
37,0.0058666626,Nkx62,Nkx61
38,0.0024013186,Olig2,Nkx61
39,0.003880743,Pax6,Nkx61
46,0.0038733527,Olig2,Nkx62
47,0.0036531335,Pax6,Nkx62
55,0.02555445,Pax6,Olig2
