,LRP,source_gene,target_gene
1,0.0033641048,Dbx2,Dbx1
2,0.008774002,Irx3,Dbx1
3,0.0010937031,Nkx22,Dbx1
4,0.007590742,Nkx61,Dbx1
5,0.005609487,Nkx62,Dbx1
6,0.0049312203,Olig2,Dbx1
7,0.0029156767,Pax6,Dbx1
10,0.0040959166,Irx3,Dbx2
11,0.0018605301,Nkx22,Dbx2
12,0.0036843005,Nkx61,Dbx2
13,0.0028011724,Nkx62,Dbx2
14,0.0066172145,Olig2,Dbx2
15,0.0008957876,Pax6,Dbx2
19,0.003952827,Nkx22,Irx3
20,0.016799558,Nkx61,Irx3
21,0.010581382,Nkx62,Irx3
22,0.030702207,Olig2,Irx3
23,0.007247326,Pax6,Irx3
28,0.0033250246,Nkx61,Nkx22
29,0.0013536566,Nkx62,Nkx22
30,0.026206817,Olig2,Nkx22
31,0.018239241,Pax6,Nkx22
37,0.008151137,Nkx62,Nkx61
38,0.019291442,Olig2,Nkx61
39,0.005067474,Pax6,Nkx61
46,0.0023446095,Olig2,Nkx62
47,0.0026767564,Pax6,Nkx62
55,0.027517077,Pax6,Olig2
