,LRP,source_gene,target_gene
1,0.009696215,Dbx2,Dbx1
2,0.004264596,Irx3,Dbx1
3,0.0061154165,Nkx22,Dbx1
4,0.0036761172,Nkx61,Dbx1
5,0.007082993,Nkx62,Dbx1
6,0.004353212,Olig2,Dbx1
7,0.005208178,Pax6,Dbx1
10,0.014441634,Irx3,Dbx2
11,0.014681542,Nkx22,Dbx2
12,0.0021351096,Nkx61,Dbx2
13,0.011387061,Nkx62,Dbx2
14,0.0054101474,Olig2,Dbx2
15,0.012744412,Pax6,Dbx2
19,0.008356614,Nkx22,Irx3
20,0.005825664,Nkx61,Irx3
21,0.011878938,Nkx62,Irx3
22,0.012166154,Olig2,Irx3
23,0.02742628,Pax6,Irx3
28,0.004888327,Nkx61,Nkx22
29,0.007111808,Nkx62,Nkx22
30,0.008609525,Olig2,Nkx22
31,0.044663567,Pax6,Nkx22
37,0.009180955,Nkx62,Nkx61
38,0.004730426,Olig2,Nkx61
39,0.012112005,Pax6,Nkx61
46,0.0071911355,Olig2,Nkx62
47,0.015628364,Pax6,Nkx62
55,0.012714828,Pax6,Olig2
