,LRP,source_gene,target_gene
1,0.017552797,Dbx2,Dbx1
2,0.006583551,Irx3,Dbx1
3,0.0035130514,Nkx22,Dbx1
4,0.01624012,Nkx61,Dbx1
5,0.016057702,Nkx62,Dbx1
6,0.005909754,Olig2,Dbx1
7,0.006175665,Pax6,Dbx1
10,0.012717314,Irx3,Dbx2
11,0.014664073,Nkx22,Dbx2
12,0.020585472,Nkx61,Dbx2
13,0.017163929,Nkx62,Dbx2
14,0.011486072,Olig2,Dbx2
15,0.013515526,Pax6,Dbx2
19,0.030102197,Nkx22,Irx3
20,0.014624349,Nkx61,Irx3
21,0.0066325706,Nkx62,Irx3
22,0.013828949,Olig2,Irx3
23,0.047734085,Pax6,Irx3
28,0.0012326906,Nkx61,Nkx22
29,0.004257721,Nkx62,Nkx22
30,0.01253859,Olig2,Nkx22
31,0.10978368,Pax6,Nkx22
37,0.017031917,Nkx62,Nkx61
38,0.012590302,Olig2,Nkx61
39,0.005875708,Pax6,Nkx61
46,0.004173517,Olig2,Nkx62
47,0.009414245,Pax6,Nkx62
55,0.058288958,Pax6,Olig2
