,LRP,source_gene,target_gene
1,0.010459081,Dbx2,Dbx1
2,0.008863889,Irx3,Dbx1
3,0.0012289679,Nkx22,Dbx1
4,0.009561658,Nkx61,Dbx1
5,0.0066961655,Nkx62,Dbx1
6,0.0012700405,Olig2,Dbx1
7,0.0007891437,Pax6,Dbx1
10,0.010261891,Irx3,Dbx2
11,0.009602129,Nkx22,Dbx2
12,0.011025653,Nkx61,Dbx2
13,0.0112208,Nkx62,Dbx2
14,0.0067462153,Olig2,Dbx2
15,0.0013898334,Pax6,Dbx2
19,0.003166523,Nkx22,Irx3
20,0.013397209,Nkx61,Irx3
21,0.006517386,Nkx62,Irx3
22,0.023112386,Olig2,Irx3
23,0.01189106,Pax6,Irx3
28,0.0011063766,Nkx61,Nkx22
29,0.0015813825,Nkx62,Nkx22
30,0.009052897,Olig2,Nkx22
31,0.0036364994,Pax6,Nkx22
37,0.011402896,Nkx62,Nkx61
38,0.008516307,Olig2,Nkx61
39,0.004321562,Pax6,Nkx61
46,0.0028075816,Olig2,Nkx62
47,0.0003111817,Pax6,Nkx62
55,0.006391828,Pax6,Olig2
