,LRP,source_gene,target_gene
1,0.0026525944,Dbx2,Dbx1
2,0.009814329,Irx3,Dbx1
3,0.0011977343,Nkx22,Dbx1
4,0.005174618,Nkx61,Dbx1
5,0.0024483025,Nkx62,Dbx1
6,0.0033405225,Olig2,Dbx1
7,0.0014917862,Pax6,Dbx1
10,0.008441622,Irx3,Dbx2
11,0.0034571977,Nkx22,Dbx2
12,0.0053357524,Nkx61,Dbx2
13,0.003254134,Nkx62,Dbx2
14,0.006120094,Olig2,Dbx2
15,0.0043132645,Pax6,Dbx2
19,0.0046505616,Nkx22,Irx3
20,0.022797093,Nkx61,Irx3
21,0.008682057,Nkx62,Irx3
22,0.03540799,Olig2,Irx3
23,0.0038162388,Pax6,Irx3
28,0.0024427283,Nkx61,Nkx22
29,0.0018930408,Nkx62,Nkx22
30,0.028782457,Olig2,Nkx22
31,0.00875165,Pax6,Nkx22
37,0.0077997455,Nkx62,Nkx61
38,0.020435706,Olig2,Nkx61
39,0.004319344,Pax6,Nkx61
46,0.0034648606,Olig2,Nkx62
47,0.002274167,Pax6,Nkx62
55,0.026443621,Pax6,Olig2
