,LRP,source_gene,target_gene
1,0.012711693,Dbx2,Dbx1
2,0.005261927,Irx3,Dbx1
3,0.00025115273,Nkx22,Dbx1
4,0.00805715,Nkx61,Dbx1
5,0.010405419,Nkx62,Dbx1
6,0.0010149657,Olig2,Dbx1
7,0.0040917527,Pax6,Dbx1
10,0.011447165,Irx3,Dbx2
11,0.010427565,Nkx22,Dbx2
12,0.015836326,Nkx61,Dbx2
13,0.01333476,Nkx62,Dbx2
14,0.005404297,Olig2,Dbx2
15,0.0075763995,Pax6,Dbx2
19,0.0075458484,Nkx22,Irx3
20,0.0058145477,Nkx61,Irx3
21,0.004180256,Nkx62,Irx3
22,0.021997172,Olig2,Irx3
23,0.011505598,Pax6,Irx3
28,0.0020056795,Nkx61,Nkx22
29,0.0014781851,Nkx62,Nkx22
30,0.0086875055,Olig2,Nkx22
31,0.00956926,Pax6,Nkx22
37,0.010072095,Nkx62,Nkx61
38,0.0053425017,Olig2,Nkx61
39,0.007096699,Pax6,Nkx61
46,0.00070939556,Olig2,Nkx62
47,0.0029685926,Pax6,Nkx62
55,0.0064934427,Pax6,Olig2
