,PseudoTime1,PseudoTime2
E1187_425,0.85141,NA
E28_267,0.53414,NA
E4777_14,NA,0.0261
E2842_249,NA,0.49799
E1308_50,NA,0.09839
E2971_99,NA,0.19679
E1812_399,NA,0.7992
E3226_127,NA,0.25301
E4560_498,0.99799,NA
E1495_260,NA,0.52008
E4655_140,0.27912,NA
E3670_2,NA,0.00201
E4327_384,0.76908,NA
E1837_234,0.46787,NA
E1598_125,NA,0.249
E2870_489,0.97992,NA
E222_422,0.84538,NA
E4500_475,0.95181,NA
E1223_214,0.42771,NA
E841_388,0.77711,NA
E1724_223,0.44578,NA
E615_283,0.56627,NA
E2085_480,NA,0.96185
E1046_20,0.03815,NA
E4009_249,0.49799,NA
E530_433,0.86747,NA
E1143_384,NA,0.76908
E4465_436,0.87349,NA
E2667_375,NA,0.751
E2446_333,NA,0.66667
E2829_193,NA,0.38554
E2890_481,NA,0.96386
E4683_418,NA,0.83735
E798_46,0.09036,NA
E4124_162,NA,0.32329
E875_84,0.16667,NA
E1920_73,NA,0.14458
E4974_374,NA,0.749
E3787_352,NA,0.70482
E1423_379,NA,0.75904
E650_88,NA,0.1747
E4505_114,0.22691,NA
E310_495,0.99197,NA
E4487_151,0.3012,NA
E2690_465,NA,0.93173
E3565_142,NA,0.28313
E2002_451,NA,0.90361
E2185_473,NA,0.94779
E800_469,NA,0.93976
E4971_195,NA,0.38956
E1987_446,NA,0.89357
E4182_202,0.40361,NA
E1044_225,0.4498,NA
E2256_281,NA,0.56225
E386_208,0.41566,NA
E902_77,0.15261,NA
E1134_271,NA,0.54217
E4304_312,NA,0.6245
E3221_245,NA,0.48996
E2615_319,0.63855,NA
E4525_212,0.42369,NA
E3837_329,0.65863,NA
E944_222,NA,0.44378
E387_356,0.71285,NA
E3211_102,NA,0.20281
E2719_278,0.55622,NA
E4049_1,NA,0.0
E2325_61,NA,0.12048
E2765_171,0.34137,NA
E3409_114,NA,0.22691
E1772_420,0.84137,NA
E608_63,NA,0.1245
E1849_50,NA,0.09839
E773_448,0.89759,NA
E3790_119,NA,0.23695
E3402_110,NA,0.21888
E2253_38,NA,0.0743
E1552_326,NA,0.65261
E1379_293,0.58635,NA
E2110_136,0.27108,NA
E2453_130,NA,0.25904
E2178_208,NA,0.41566
E4021_241,0.48193,NA
E4980_116,0.23092,NA
E3223_365,0.73092,NA
E156_172,NA,0.34337
E4286_336,0.67269,NA
E2940_190,0.37952,NA
E786_36,0.07028,NA
E2618_220,0.43976,NA
E1426_352,0.70482,NA
E2102_329,NA,0.65863
E240_9,0.01606,NA
E1831_107,NA,0.21285
E973_26,NA,0.0502
E3550_486,NA,0.9739
E531_383,0.76707,NA
E2432_256,NA,0.51205
E388_248,NA,0.49598
E2538_417,0.83534,NA
E3300_192,0.38353,NA
E4638_490,0.98193,NA
E4305_307,0.61446,NA
E864_138,0.2751,NA
E4311_410,NA,0.82129
E4834_410,NA,0.82129
E455_159,0.31727,NA
E822_97,0.19277,NA
E1163_175,0.3494,NA
E2274_82,0.16265,NA
E337_227,0.45382,NA
E1698_403,NA,0.80723
E3924_168,0.33534,NA
E2248_227,NA,0.45382
E1199_469,NA,0.93976
E1116_152,0.30321,NA
E2850_287,0.5743,NA
E2116_491,0.98394,NA
E1627_30,NA,0.05823
E3772_181,NA,0.36145
