,PseudoTime
E1794_705,0.4671140939597315
E1607_527,0.3476510067114094
E3239_21,0.008053691275167786
E3207_843,0.5597315436241611
E3511_1355,0.9033557046979865
E4837_520,0.3429530201342282
E1518_1198,0.797986577181208
E1398_1211,0.8067114093959732
E3037_1178,0.7845637583892617
E2707_1017,0.676510067114094
E2620_1120,0.7456375838926175
E3265_794,0.5268456375838926
E4955_553,0.3651006711409396
E1132_1151,0.7664429530201342
E2870_1077,0.7167785234899329
E646_1210,0.8060402684563759
E3023_679,0.44966442953020136
E4519_1175,0.7825503355704698
E902_1261,0.8402684563758389
E4214_1056,0.7026845637583893
E3814_1065,0.7087248322147651
E1104_453,0.2979865771812081
E899_1307,0.8711409395973154
E2967_972,0.6463087248322148
E2641_868,0.5765100671140939
E4233_867,0.5758389261744966
E2974_328,0.21409395973154363
E2144_495,0.3261744966442953
E4147_1038,0.6906040268456376
E1633_1136,0.7563758389261745
E19_864,0.5738255033557047
E4739_502,0.3308724832214765
E1720_1410,0.9402684563758389
E4264_1107,0.7369127516778523
E1464_1262,0.8409395973154362
E1760_23,0.009395973154362415
E2231_252,0.16308724832214766
E2879_1150,0.7657718120805369
E162_888,0.5899328859060403
E3632_1484,0.9899328859060402
E3565_241,0.15570469798657718
E4180_826,0.5483221476510067
E2480_202,0.12953020134228188
E2747_1238,0.8248322147651007
E1290_1067,0.7100671140939597
E455_547,0.3610738255033557
E159_64,0.03691275167785235
E2632_514,0.3389261744966443
E3493_90,0.05436241610738255
E2514_232,0.14966442953020134
E2784_1223,0.8147651006711409
E2446_1278,0.8516778523489933
E4304_1207,0.8040268456375839
E3749_1318,0.8785234899328859
E308_1403,0.9355704697986578
E4424_760,0.5040268456375839
E4986_352,0.2302013422818792
E396_675,0.4469798657718121
E1116_205,0.13154362416107382
E4717_1319,0.8791946308724832
E1481_1156,0.7697986577181208
E470_916,0.6087248322147651
E4810_1223,0.8147651006711409
E96_632,0.4181208053691275
E4535_1339,0.8926174496644296
E713_1422,0.9483221476510068
E3114_809,0.5369127516778524
E4285_647,0.42818791946308726
E878_287,0.1865771812080537
E3523_1085,0.7221476510067114
E1230_1137,0.7570469798657719
E2519_785,0.5208053691275167
E2919_725,0.48053691275167787
E3663_634,0.41946308724832215
E4189_442,0.2906040268456376
E3013_402,0.26375838926174494
E1386_1169,0.7785234899328859
E2970_713,0.47248322147651006
E585_1067,0.7100671140939597
E4879_800,0.5308724832214765
E4169_494,0.32550335570469796
E4731_1002,0.6664429530201342
E3961_473,0.31140939597315437
E3764_257,0.16644295302013423
E3424_1267,0.8442953020134228
E3733_558,0.36845637583892615
E3031_1233,0.8214765100671141
E1439_1473,0.9825503355704698
E1353_715,0.4738255033557047
E2509_703,0.4657718120805369
E1997_1370,0.9134228187919463
E4111_942,0.6261744966442953
E2017_299,0.19463087248322147
E1428_1161,0.7731543624161074
E3449_54,0.030201342281879196
E915_1265,0.8429530201342282
E3191_1408,0.9389261744966443
E1561_88,0.053020134228187916
E3581_1001,0.6657718120805369
E2002_162,0.10268456375838926
E2890_524,0.34563758389261745
E890_623,0.4120805369127517
E4401_881,0.5852348993288591
E1828_294,0.1912751677852349
E923_1452,0.9684563758389262
E2775_214,0.13758389261744966
E1662_518,0.3416107382550336
E2269_1475,0.9838926174496644
E3854_991,0.6590604026845638
E3650_1434,0.9563758389261745
E2005_169,0.10738255033557047
E927_520,0.3429530201342282
E3184_83,0.049664429530201344
E4017_534,0.3523489932885906
E4254_998,0.663758389261745
E4679_289,0.18791946308724833
E4347_1435,0.9570469798657718
E728_1220,0.812751677852349
E596_323,0.21073825503355706
E295_302,0.1966442953020134
E1382_854,0.5671140939597316
E4728_845,0.5610738255033557
E1859_829,0.5503355704697986
E457_972,0.6463087248322148
E3811_774,0.5134228187919463
E4570_996,0.6624161073825503
E4099_607,0.40134228187919463
E2699_946,0.6288590604026846
E1237_645,0.4268456375838926
E3593_367,0.24026845637583893
E2842_9,0.0
E1708_741,0.4912751677852349
E4697_1237,0.8241610738255034
E1332_1469,0.9798657718120806
E4523_340,0.2221476510067114
E1702_599,0.3959731543624161
E2440_762,0.5053691275167785
E4475_173,0.11006711409395974
E1067_1488,0.9926174496644296
E2056_1167,0.7771812080536913
E3895_669,0.4429530201342282
E1917_310,0.20201342281879195
E1684_1410,0.9402684563758389
E3086_246,0.15906040268456376
E4271_354,0.23154362416107382
E3796_1335,0.8899328859060402
E905_484,0.3187919463087248
E3271_264,0.17114093959731544
E2899_306,0.19932885906040268
E3534_260,0.16845637583892617
E37_423,0.2778523489932886
E578_193,0.12348993288590604
E1370_953,0.6335570469798658
E673_387,0.2536912751677852
E3644_1351,0.9006711409395973
E672_206,0.13221476510067115
E3139_1487,0.9919463087248322
E3463_701,0.46442953020134226
E3715_988,0.6570469798657718
E4198_317,0.20671140939597316
E1792_502,0.3308724832214765
E3636_941,0.625503355704698
E1280_1140,0.7590604026845638
E4037_1440,0.9604026845637584
E1933_1194,0.7953020134228188
E994_493,0.32483221476510066
E4540_371,0.24295302013422818
E2412_1143,0.7610738255033557
E301_757,0.5020134228187919
E4288_651,0.43087248322147653
E913_1062,0.7067114093959731
E344_110,0.06778523489932886
E3995_1473,0.9825503355704698
E3445_493,0.32483221476510066
E3043_213,0.13691275167785236
E4423_856,0.5684563758389262
E454_854,0.5671140939597316
E3975_1467,0.978523489932886
E1636_651,0.43087248322147653
E3458_1470,0.9805369127516779
E1193_1493,0.9959731543624161
E1846_1313,0.8751677852348994
E2150_996,0.6624161073825503
E2346_1445,0.963758389261745
E190_1242,0.8275167785234899
E4360_444,0.29194630872483224
E3977_225,0.14496644295302014
E3503_1119,0.7449664429530202
E234_103,0.06308724832214765
E789_455,0.2993288590604027
E2966_504,0.33221476510067116
E1980_353,0.23087248322147652
E2987_273,0.17718120805369128
E390_574,0.37919463087248323
E4472_92,0.05570469798657718
E3235_386,0.2530201342281879
E3120_1375,0.9167785234899329
E1564_673,0.44563758389261743
E2487_1304,0.8691275167785235
E3118_666,0.44093959731543625
E500_582,0.38456375838926177
E3388_740,0.4906040268456376
E929_842,0.5590604026845638
E4542_69,0.040268456375838924
E1630_966,0.6422818791946309
E4714_556,0.36711409395973155
E3631_672,0.4449664429530201
E3036_922,0.612751677852349
E3601_1369,0.912751677852349
E1670_85,0.05100671140939597
E4251_237,0.15302013422818792
E4936_1194,0.7953020134228188
E3884_35,0.0174496644295302
E3128_568,0.37516778523489935
E2612_31,0.01476510067114094
E1018_141,0.08859060402684564
E1434_843,0.5597315436241611
E192_344,0.22483221476510068
E1613_1329,0.8859060402684564
E4480_1000,0.6651006711409396
E4428_1153,0.7677852348993288
E662_1057,0.7033557046979866
E3989_603,0.39865771812080536
E2770_1270,0.8463087248322148
E805_1036,0.689261744966443
E3492_1099,0.7315436241610739
E4588_1098,0.7308724832214765
E3194_722,0.4785234899328859
E1244_1247,0.8308724832214766
E3471_691,0.4577181208053691
