,LRP,source_gene,target_gene
1,0.0016215316,CBX2,AMH
2,0.005717553,CTNNB1,AMH
3,0.008655819,DHH,AMH
4,0.0028923347,DKK1,AMH
5,0.0022095316,DMRT1,AMH
6,0.014354394,FGF9,AMH
7,0.0020236438,FOXL2,AMH
8,0.0021054065,GATA4,AMH
9,0.014381949,NR0B1,AMH
10,0.002032944,NR5A1,AMH
11,0.014861686,PGD2,AMH
12,0.0022613287,RSPO1,AMH
13,0.015200808,SOX9,AMH
14,0.007305702,SRY,AMH
15,0.002784362,UGR,AMH
16,0.0030221397,WNT4,AMH
17,0.0022127074,WT1mKTS,AMH
18,0.0063612005,WT1pKTS,AMH
21,0.00048182232,CTNNB1,CBX2
22,0.00072901556,DHH,CBX2
23,0.00043538038,DKK1,CBX2
24,0.0015762363,DMRT1,CBX2
25,0.001308815,FGF9,CBX2
26,0.00070310326,FOXL2,CBX2
27,0.0016795435,GATA4,CBX2
28,0.0008643661,NR0B1,CBX2
29,0.0012322493,NR5A1,CBX2
30,0.0021372763,PGD2,CBX2
31,0.0013591367,RSPO1,CBX2
32,0.002265403,SOX9,CBX2
33,0.0015481295,SRY,CBX2
34,0.00074794434,UGR,CBX2
35,0.0012486739,WNT4,CBX2
36,0.0010436508,WT1mKTS,CBX2
37,0.0025584945,WT1pKTS,CBX2
41,0.002748328,DHH,CTNNB1
42,0.0005975418,DKK1,CTNNB1
43,0.0016121735,DMRT1,CTNNB1
44,0.0035699802,FGF9,CTNNB1
45,0.00025837857,FOXL2,CTNNB1
46,0.0005269295,GATA4,CTNNB1
47,0.0017623008,NR0B1,CTNNB1
48,0.00050260744,NR5A1,CTNNB1
49,0.001443339,PGD2,CTNNB1
50,0.00080498535,RSPO1,CTNNB1
51,0.0012121848,SOX9,CTNNB1
52,0.0005555911,SRY,CTNNB1
53,0.00030274666,UGR,CTNNB1
54,0.0007250748,WNT4,CTNNB1
55,0.0015499245,WT1mKTS,CTNNB1
56,0.0005138214,WT1pKTS,CTNNB1
61,0.00563782,DKK1,DHH
62,0.0021074077,DMRT1,DHH
63,0.009549855,FGF9,DHH
64,0.00052050187,FOXL2,DHH
65,0.0010149896,GATA4,DHH
66,0.007472451,NR0B1,DHH
67,0.0023170759,NR5A1,DHH
68,0.0031646518,PGD2,DHH
69,0.0015279431,RSPO1,DHH
70,0.0059716273,SOX9,DHH
71,0.0039511123,SRY,DHH
72,0.00061975094,UGR,DHH
73,0.0014689028,WNT4,DHH
74,0.0011395465,WT1mKTS,DHH
75,0.0037400937,WT1pKTS,DHH
81,0.0012055854,DMRT1,DKK1
82,0.0017643464,FGF9,DKK1
83,0.0015930848,FOXL2,DKK1
84,0.0013454183,GATA4,DKK1
85,0.0050897915,NR0B1,DKK1
86,0.0013603012,NR5A1,DKK1
87,0.008802347,PGD2,DKK1
88,0.001856268,RSPO1,DKK1
89,0.0030428742,SOX9,DKK1
90,0.0012427665,SRY,DKK1
91,0.0002209756,UGR,DKK1
92,0.0010092036,WNT4,DKK1
93,0.001590275,WT1mKTS,DKK1
94,0.0013756515,WT1pKTS,DKK1
101,0.0037089302,FGF9,DMRT1
102,0.0009555307,FOXL2,DMRT1
103,0.0018720089,GATA4,DMRT1
104,0.0012044332,NR0B1,DMRT1
105,0.0014253639,NR5A1,DMRT1
106,0.0035317745,PGD2,DMRT1
107,0.0026877215,RSPO1,DMRT1
108,0.007668297,SOX9,DMRT1
109,0.0031992986,SRY,DMRT1
110,0.0009984797,UGR,DMRT1
111,0.002046838,WNT4,DMRT1
112,0.0018305215,WT1mKTS,DMRT1
113,0.0026863834,WT1pKTS,DMRT1
121,0.00090200023,FOXL2,FGF9
122,0.0006489352,GATA4,FGF9
123,0.008990407,NR0B1,FGF9
124,0.0011430125,NR5A1,FGF9
125,0.008275747,PGD2,FGF9
126,0.0022381851,RSPO1,FGF9
127,0.005285664,SOX9,FGF9
128,0.0041406713,SRY,FGF9
129,0.0018395947,UGR,FGF9
130,0.0026731007,WNT4,FGF9
131,0.0023071063,WT1mKTS,FGF9
132,0.002998938,WT1pKTS,FGF9
141,0.0010109125,GATA4,FOXL2
142,0.0022671819,NR0B1,FOXL2
143,0.0008871007,NR5A1,FOXL2
144,0.00029318355,PGD2,FOXL2
145,0.0005054283,RSPO1,FOXL2
146,0.0026744625,SOX9,FOXL2
147,0.0013158326,SRY,FOXL2
148,0.000107226486,UGR,FOXL2
149,0.00030780572,WNT4,FOXL2
150,0.00049770274,WT1mKTS,FOXL2
151,0.0013069931,WT1pKTS,FOXL2
161,0.0008129964,NR0B1,GATA4
162,0.001216221,NR5A1,GATA4
163,0.003444886,PGD2,GATA4
164,0.00047515726,RSPO1,GATA4
165,0.0029423342,SOX9,GATA4
166,0.00097593566,SRY,GATA4
167,0.00022674288,UGR,GATA4
168,0.0008672724,WNT4,GATA4
169,0.0006035733,WT1mKTS,GATA4
170,0.001338322,WT1pKTS,GATA4
181,0.001056765,NR5A1,NR0B1
182,0.009677089,PGD2,NR0B1
183,0.0014361553,RSPO1,NR0B1
184,0.009530311,SOX9,NR0B1
185,0.0026179128,SRY,NR0B1
186,0.00029155056,UGR,NR0B1
187,0.0011041199,WNT4,NR0B1
188,0.0032933627,WT1mKTS,NR0B1
189,0.0029930728,WT1pKTS,NR0B1
201,0.0041851485,PGD2,NR5A1
202,0.0013986178,RSPO1,NR5A1
203,0.0039126566,SOX9,NR5A1
204,0.00069165544,SRY,NR5A1
205,0.00076946116,UGR,NR5A1
206,0.0016413215,WNT4,NR5A1
207,0.001674106,WT1mKTS,NR5A1
208,0.0022462206,WT1pKTS,NR5A1
221,0.00076660427,RSPO1,PGD2
222,0.009711997,SOX9,PGD2
223,0.003502379,SRY,PGD2
224,0.0004189721,UGR,PGD2
225,0.0022173892,WNT4,PGD2
226,0.00087093364,WT1mKTS,PGD2
227,0.0033438948,WT1pKTS,PGD2
241,0.0029142357,SOX9,RSPO1
242,0.00028223667,SRY,RSPO1
243,0.0006446176,UGR,RSPO1
244,0.0007729102,WNT4,RSPO1
245,0.0014616417,WT1mKTS,RSPO1
246,0.0020554552,WT1pKTS,RSPO1
261,0.004634141,SRY,SOX9
262,0.0013309993,UGR,SOX9
263,0.002625196,WNT4,SOX9
264,0.0026779682,WT1mKTS,SOX9
265,0.0020039305,WT1pKTS,SOX9
281,0.00057057926,UGR,SRY
282,0.0006430691,WNT4,SRY
283,0.0013405198,WT1mKTS,SRY
284,0.0008639756,WT1pKTS,SRY
301,0.000854051,WNT4,UGR
302,0.0010458262,WT1mKTS,UGR
303,0.0009966745,WT1pKTS,UGR
321,0.0013144369,WT1mKTS,WNT4
322,0.001605629,WT1pKTS,WNT4
341,0.0010481298,WT1pKTS,WT1mKTS
