,LRP,source_gene,target_gene
1,0.00928399,CBX2,AMH
2,0.007413867,CTNNB1,AMH
3,0.0016581779,DHH,AMH
4,0.013651624,DKK1,AMH
5,0.0034746425,DMRT1,AMH
6,0.00124671,FGF9,AMH
7,0.002526319,FOXL2,AMH
8,0.00095176225,GATA4,AMH
9,0.012687851,NR0B1,AMH
10,0.0055484655,NR5A1,AMH
11,0.00046518026,PGD2,AMH
12,0.011596305,RSPO1,AMH
13,0.0028213216,SOX9,AMH
14,0.0034176116,SRY,AMH
15,0.009567512,UGR,AMH
16,0.0036588437,WNT4,AMH
17,0.0015040238,WT1mKTS,AMH
18,0.0019766882,WT1pKTS,AMH
21,0.021954909,CTNNB1,CBX2
22,0.009299811,DHH,CBX2
23,0.026694927,DKK1,CBX2
24,0.013722116,DMRT1,CBX2
25,0.0016804506,FGF9,CBX2
26,0.005604194,FOXL2,CBX2
27,0.015634783,GATA4,CBX2
28,0.030656407,NR0B1,CBX2
29,0.032365493,NR5A1,CBX2
30,0.008117005,PGD2,CBX2
31,0.04221792,RSPO1,CBX2
32,0.01296623,SOX9,CBX2
33,0.015355321,SRY,CBX2
34,0.037197918,UGR,CBX2
35,0.021707218,WNT4,CBX2
36,0.008013844,WT1mKTS,CBX2
37,0.021330265,WT1pKTS,CBX2
41,0.0034372488,DHH,CTNNB1
42,0.0029731763,DKK1,CTNNB1
43,0.015343413,DMRT1,CTNNB1
44,0.003413914,FGF9,CTNNB1
45,0.007941415,FOXL2,CTNNB1
46,0.018688511,GATA4,CTNNB1
47,0.03702903,NR0B1,CTNNB1
48,0.049570814,NR5A1,CTNNB1
49,0.0007995128,PGD2,CTNNB1
50,0.08651236,RSPO1,CTNNB1
51,0.023944292,SOX9,CTNNB1
52,0.0036070622,SRY,CTNNB1
53,0.032970913,UGR,CTNNB1
54,0.041654278,WNT4,CTNNB1
55,0.004510159,WT1mKTS,CTNNB1
56,0.025065947,WT1pKTS,CTNNB1
61,0.0035734125,DKK1,DHH
62,0.0021658083,DMRT1,DHH
63,0.0013382983,FGF9,DHH
64,0.0013666984,FOXL2,DHH
65,0.002752305,GATA4,DHH
66,0.012077071,NR0B1,DHH
67,0.006113344,NR5A1,DHH
68,0.0025470592,PGD2,DHH
69,0.004877435,RSPO1,DHH
70,0.0012940585,SOX9,DHH
71,0.009263669,SRY,DHH
72,0.009040423,UGR,DHH
73,0.011505757,WNT4,DHH
74,0.00375076,WT1mKTS,DHH
75,0.0018053006,WT1pKTS,DHH
81,0.031225212,DMRT1,DKK1
82,0.0047597266,FGF9,DKK1
83,0.007779815,FOXL2,DKK1
84,0.00440335,GATA4,DKK1
85,0.021322807,NR0B1,DKK1
86,0.0038523702,NR5A1,DKK1
87,0.014307281,PGD2,DKK1
88,0.005471695,RSPO1,DKK1
89,0.012460202,SOX9,DKK1
90,0.039080944,SRY,DKK1
91,0.030758468,UGR,DKK1
92,0.0051635625,WNT4,DKK1
93,0.003579351,WT1mKTS,DKK1
94,0.0047153477,WT1pKTS,DKK1
101,0.001734022,FGF9,DMRT1
102,0.004771459,FOXL2,DMRT1
103,0.0073759803,GATA4,DMRT1
104,0.009073707,NR0B1,DMRT1
105,0.00405119,NR5A1,DMRT1
106,0.0019900503,PGD2,DMRT1
107,0.0073016924,RSPO1,DMRT1
108,0.012108858,SOX9,DMRT1
109,0.027433489,SRY,DMRT1
110,0.016100528,UGR,DMRT1
111,0.016185677,WNT4,DMRT1
112,0.009648845,WT1mKTS,DMRT1
113,0.010344976,WT1pKTS,DMRT1
121,0.001605062,FOXL2,FGF9
122,0.0005437338,GATA4,FGF9
123,0.0036060093,NR0B1,FGF9
124,0.0042052045,NR5A1,FGF9
125,0.0002691046,PGD2,FGF9
126,0.005876244,RSPO1,FGF9
127,0.001395713,SOX9,FGF9
128,0.003790029,SRY,FGF9
129,0.0037636375,UGR,FGF9
130,0.0037701207,WNT4,FGF9
131,0.0016022983,WT1mKTS,FGF9
132,0.0004728778,WT1pKTS,FGF9
141,0.002620303,GATA4,FOXL2
142,0.0058608972,NR0B1,FOXL2
143,0.02324414,NR5A1,FOXL2
144,0.0011572292,PGD2,FOXL2
145,0.01247817,RSPO1,FOXL2
146,0.004069274,SOX9,FOXL2
147,0.00600853,SRY,FOXL2
148,0.0013538725,UGR,FOXL2
149,0.007484655,WNT4,FOXL2
150,0.002378976,WT1mKTS,FOXL2
151,0.0032145856,WT1pKTS,FOXL2
161,0.03077162,NR0B1,GATA4
162,0.01300997,NR5A1,GATA4
163,0.0010666254,PGD2,GATA4
164,0.01880269,RSPO1,GATA4
165,0.0031340262,SOX9,GATA4
166,0.025656799,SRY,GATA4
167,0.031543195,UGR,GATA4
168,0.0276027,WNT4,GATA4
169,0.0027816491,WT1mKTS,GATA4
170,0.0033111547,WT1pKTS,GATA4
181,0.03356099,NR5A1,NR0B1
182,0.0036012568,PGD2,NR0B1
183,0.054690212,RSPO1,NR0B1
184,0.0068368255,SOX9,NR0B1
185,0.030793821,SRY,NR0B1
186,0.06916101,UGR,NR0B1
187,0.050903574,WNT4,NR0B1
188,0.009302305,WT1mKTS,NR0B1
189,0.012074908,WT1pKTS,NR0B1
201,0.0038588454,PGD2,NR5A1
202,0.065974586,RSPO1,NR5A1
203,0.012337437,SOX9,NR5A1
204,0.023154462,SRY,NR5A1
205,0.03952826,UGR,NR5A1
206,0.021816447,WNT4,NR5A1
