,LRP,source_gene,target_gene
1,0.001962955,CBX2,AMH
2,0.0011928108,CTNNB1,AMH
3,0.0035915435,DHH,AMH
4,0.0021724587,DKK1,AMH
5,0.0022713062,DMRT1,AMH
6,0.00093901623,FGF9,AMH
7,0.0012726065,FOXL2,AMH
8,0.00045681547,GATA4,AMH
9,0.006496112,NR0B1,AMH
10,0.0027295528,NR5A1,AMH
11,0.002496773,PGD2,AMH
12,0.00242098,RSPO1,AMH
13,0.0011496276,SOX9,AMH
14,0.0046103057,SRY,AMH
15,0.0016565184,UGR,AMH
16,0.0042644665,WNT4,AMH
17,0.0019216896,WT1mKTS,AMH
18,0.0021267245,WT1pKTS,AMH
21,0.008128056,CTNNB1,CBX2
22,0.011616684,DHH,CBX2
23,0.012300411,DKK1,CBX2
24,0.026707226,DMRT1,CBX2
25,0.0013709837,FGF9,CBX2
26,0.0076495986,FOXL2,CBX2
27,0.023721991,GATA4,CBX2
28,0.037617277,NR0B1,CBX2
29,0.009345875,NR5A1,CBX2
30,0.010278943,PGD2,CBX2
31,0.00893072,RSPO1,CBX2
32,0.013115144,SOX9,CBX2
33,0.023871085,SRY,CBX2
34,0.006894873,UGR,CBX2
35,0.032559924,WNT4,CBX2
36,0.007574179,WT1mKTS,CBX2
37,0.005639231,WT1pKTS,CBX2
41,0.0019329563,DHH,CTNNB1
42,0.0035999042,DKK1,CTNNB1
43,0.005794991,DMRT1,CTNNB1
44,0.0010877106,FGF9,CTNNB1
45,0.0014332803,FOXL2,CTNNB1
46,0.0029943397,GATA4,CTNNB1
47,0.0046469746,NR0B1,CTNNB1
48,0.004383441,NR5A1,CTNNB1
49,0.0017298008,PGD2,CTNNB1
50,0.0023592673,RSPO1,CTNNB1
51,0.0024644383,SOX9,CTNNB1
52,0.0051113083,SRY,CTNNB1
53,0.0033975556,UGR,CTNNB1
54,0.0075844005,WNT4,CTNNB1
55,0.0008028305,WT1mKTS,CTNNB1
56,0.002180435,WT1pKTS,CTNNB1
61,0.004836767,DKK1,DHH
62,0.0018453947,DMRT1,DHH
63,0.0014098174,FGF9,DHH
64,0.0019602757,FOXL2,DHH
65,0.0044171335,GATA4,DHH
66,0.012019036,NR0B1,DHH
67,0.00669682,NR5A1,DHH
68,0.001996036,PGD2,DHH
69,0.0017790012,RSPO1,DHH
70,0.00034612598,SOX9,DHH
71,0.0052282577,SRY,DHH
72,0.021364693,UGR,DHH
73,0.008586815,WNT4,DHH
74,0.003956319,WT1mKTS,DHH
75,0.0042017316,WT1pKTS,DHH
81,0.0130601125,DMRT1,DKK1
82,0.0055684126,FGF9,DKK1
83,0.0027114232,FOXL2,DKK1
84,0.009632453,GATA4,DKK1
85,0.024964385,NR0B1,DKK1
86,0.0027565737,NR5A1,DKK1
87,0.0068246527,PGD2,DKK1
88,0.006624053,RSPO1,DKK1
89,0.0062349904,SOX9,DKK1
90,0.010386899,SRY,DKK1
91,0.032473806,UGR,DKK1
92,0.022737551,WNT4,DKK1
93,0.0089439005,WT1mKTS,DKK1
94,0.0059760828,WT1pKTS,DKK1
101,0.00067830505,FGF9,DMRT1
102,0.003582919,FOXL2,DMRT1
103,0.004540987,GATA4,DMRT1
104,0.014521717,NR0B1,DMRT1
105,0.0063198525,NR5A1,DMRT1
106,0.0074715666,PGD2,DMRT1
107,0.0050457343,RSPO1,DMRT1
108,0.0056566093,SOX9,DMRT1
109,0.009118932,SRY,DMRT1
110,0.019869315,UGR,DMRT1
111,0.010407283,WNT4,DMRT1
112,0.0021918458,WT1mKTS,DMRT1
113,0.0070804413,WT1pKTS,DMRT1
121,0.0015622096,FOXL2,FGF9
122,0.001546619,GATA4,FGF9
123,0.0056966636,NR0B1,FGF9
124,0.0032375727,NR5A1,FGF9
125,0.0006714119,PGD2,FGF9
126,0.0010784246,RSPO1,FGF9
127,0.0002924942,SOX9,FGF9
128,0.0055900407,SRY,FGF9
129,0.0038930455,UGR,FGF9
130,0.0057420926,WNT4,FGF9
131,0.0009248434,WT1mKTS,FGF9
132,0.0038855735,WT1pKTS,FGF9
141,0.0053060823,GATA4,FOXL2
142,0.004655144,NR0B1,FOXL2
143,0.0004607464,NR5A1,FOXL2
144,0.0016805548,PGD2,FOXL2
145,0.000798409,RSPO1,FOXL2
146,0.0008204159,SOX9,FOXL2
147,0.004246402,SRY,FOXL2
148,0.005911326,UGR,FOXL2
149,0.0044332165,WNT4,FOXL2
150,0.004695168,WT1mKTS,FOXL2
151,0.004169327,WT1pKTS,FOXL2
161,0.04637572,NR0B1,GATA4
162,0.022671245,NR5A1,GATA4
163,0.0038488933,PGD2,GATA4
164,0.005930838,RSPO1,GATA4
165,0.0037455107,SOX9,GATA4
166,0.03195601,SRY,GATA4
167,0.03848806,UGR,GATA4
168,0.021117248,WNT4,GATA4
169,0.010188832,WT1mKTS,GATA4
170,0.01609749,WT1pKTS,GATA4
181,0.0556849,NR5A1,NR0B1
182,0.0026261858,PGD2,NR0B1
183,0.01572102,RSPO1,NR0B1
184,0.0019917903,SOX9,NR0B1
185,0.06595738,SRY,NR0B1
186,0.117256455,UGR,NR0B1
187,0.06779697,WNT4,NR0B1
188,0.049662158,WT1mKTS,NR0B1
189,0.030617416,WT1pKTS,NR0B1
201,0.0038188177,PGD2,NR5A1
202,0.0062615066,RSPO1,NR5A1
203,0.004984402,SOX9,NR5A1
204,0.034790978,SRY,NR5A1
205,0.0505675,UGR,NR5A1
206,0.025558583,WNT4,NR5A1
207,0.010039832,WT1mKTS,NR5A1
208,0.014647613,WT1pKTS,NR5A1
221,0.0020731932,RSPO1,PGD2
222,0.0019189244,SOX9,PGD2
223,0.0021105509,SRY,PGD2
224,0.0030767513,UGR,PGD2
225,0.0074868207,WNT4,PGD2
226,0.0028942458,WT1mKTS,PGD2
227,0.0039101643,WT1pKTS,PGD2
241,0.001821421,SOX9,RSPO1
242,0.0090480205,SRY,RSPO1
243,0.014582979,UGR,RSPO1
244,0.020919442,WNT4,RSPO1
245,0.0020398458,WT1mKTS,RSPO1
246,0.005331908,WT1pKTS,RSPO1
261,0.0014239787,SRY,SOX9
262,0.0063210973,UGR,SOX9
263,0.005090043,WNT4,SOX9
264,0.0015316553,WT1mKTS,SOX9
265,0.0033614151,WT1pKTS,SOX9
281,0.05968953,UGR,SRY
282,0.052279815,WNT4,SRY
283,0.032821935,WT1mKTS,SRY
284,0.02199854,WT1pKTS,SRY
301,0.10026093,WNT4,UGR
302,0.03103764,WT1mKTS,UGR
303,0.016873756,WT1pKTS,UGR
321,0.025644632,WT1mKTS,WNT4
322,0.01764493,WT1pKTS,WNT4
341,0.012743184,WT1pKTS,WT1mKTS
