,LRP,source_gene,target_gene
1,0.0091547575,CBX2,AMH
2,0.0038808703,CTNNB1,AMH
3,0.0010968071,DHH,AMH
4,0.011687041,DKK1,AMH
5,0.006474237,DMRT1,AMH
6,0.00067259674,FGF9,AMH
7,0.0014208825,FOXL2,AMH
8,0.0007795589,GATA4,AMH
9,0.004494799,NR0B1,AMH
10,0.005711752,NR5A1,AMH
11,0.0019211064,PGD2,AMH
12,0.011019676,RSPO1,AMH
13,0.008073593,SOX9,AMH
14,0.0034419075,SRY,AMH
15,0.002831529,UGR,AMH
16,0.014242599,WNT4,AMH
17,0.0025345066,WT1mKTS,AMH
18,0.00096085004,WT1pKTS,AMH
21,0.039110094,CTNNB1,CBX2
22,0.005353486,DHH,CBX2
23,0.06596063,DKK1,CBX2
24,0.08586527,DMRT1,CBX2
25,0.012628899,FGF9,CBX2
26,0.01745064,FOXL2,CBX2
27,0.006808416,GATA4,CBX2
28,0.0152389845,NR0B1,CBX2
29,0.041182104,NR5A1,CBX2
30,0.002949508,PGD2,CBX2
31,0.031223413,RSPO1,CBX2
32,0.012290614,SOX9,CBX2
33,0.012924459,SRY,CBX2
34,0.0112888515,UGR,CBX2
35,0.03413778,WNT4,CBX2
36,0.0009789742,WT1mKTS,CBX2
37,0.020153973,WT1pKTS,CBX2
41,0.00597625,DHH,CTNNB1
42,0.106294535,DKK1,CTNNB1
43,0.09020783,DMRT1,CTNNB1
44,0.0011153743,FGF9,CTNNB1
45,0.006140284,FOXL2,CTNNB1
46,0.0037505329,GATA4,CTNNB1
47,0.0085826125,NR0B1,CTNNB1
48,0.029633217,NR5A1,CTNNB1
49,0.0039501553,PGD2,CTNNB1
50,0.06170638,RSPO1,CTNNB1
51,0.013927792,SOX9,CTNNB1
52,0.024316806,SRY,CTNNB1
53,0.005247688,UGR,CTNNB1
54,0.072652526,WNT4,CTNNB1
55,0.008034069,WT1mKTS,CTNNB1
56,0.013835184,WT1pKTS,CTNNB1
61,0.0059393225,DKK1,DHH
62,0.009014463,DMRT1,DHH
63,0.006655335,FGF9,DHH
64,0.0029861834,FOXL2,DHH
65,0.00050488027,GATA4,DHH
66,0.0042201946,NR0B1,DHH
67,0.00085098227,NR5A1,DHH
68,0.0034823415,PGD2,DHH
69,0.0065682847,RSPO1,DHH
70,0.0011204792,SOX9,DHH
71,0.008599986,SRY,DHH
72,0.0029630365,UGR,DHH
73,0.006711167,WNT4,DHH
74,0.0024171157,WT1mKTS,DHH
75,0.0030545783,WT1pKTS,DHH
81,0.18064423,DMRT1,DKK1
82,0.011358738,FGF9,DKK1
83,0.006931074,FOXL2,DKK1
84,0.010639663,GATA4,DKK1
85,0.03145648,NR0B1,DKK1
86,0.07628637,NR5A1,DKK1
