,LRP,source_gene,target_gene
1,0.0058330996,CBX2,AMH
2,0.0041179103,CTNNB1,AMH
3,0.0011493384,DHH,AMH
4,0.0034577856,DKK1,AMH
5,0.0057241684,DMRT1,AMH
6,0.0012254791,FGF9,AMH
7,0.0025487728,FOXL2,AMH
8,0.0002080191,GATA4,AMH
9,0.0039496566,NR0B1,AMH
10,0.0017501882,NR5A1,AMH
11,0.0022426406,PGD2,AMH
12,0.0028503349,RSPO1,AMH
13,0.0059220847,SOX9,AMH
14,0.0105728265,SRY,AMH
15,0.00096152246,UGR,AMH
16,0.009695281,WNT4,AMH
17,0.0025790746,WT1mKTS,AMH
18,0.002069974,WT1pKTS,AMH
21,0.013274436,CTNNB1,CBX2
22,0.001962624,DHH,CBX2
23,0.011502734,DKK1,CBX2
24,0.011925549,DMRT1,CBX2
25,0.0072486894,FGF9,CBX2
26,0.012807997,FOXL2,CBX2
27,0.0037102653,GATA4,CBX2
28,0.006938977,NR0B1,CBX2
29,0.023076907,NR5A1,CBX2
30,0.0017788298,PGD2,CBX2
31,0.033629388,RSPO1,CBX2
32,0.008116024,SOX9,CBX2
33,0.0058124037,SRY,CBX2
34,0.007674136,UGR,CBX2
35,0.018171685,WNT4,CBX2
36,0.0034926715,WT1mKTS,CBX2
37,0.008548653,WT1pKTS,CBX2
41,0.0136263035,DHH,CTNNB1
42,0.0659137,DKK1,CTNNB1
43,0.06418151,DMRT1,CTNNB1
44,0.0029094187,FGF9,CTNNB1
45,0.0154641075,FOXL2,CTNNB1
46,0.0034924964,GATA4,CTNNB1
47,0.01013745,NR0B1,CTNNB1
48,0.025588926,NR5A1,CTNNB1
49,0.006264986,PGD2,CTNNB1
50,0.04130188,RSPO1,CTNNB1
51,0.02272648,SOX9,CTNNB1
52,0.052577924,SRY,CTNNB1
53,0.008387498,UGR,CTNNB1
54,0.059511483,WNT4,CTNNB1
55,0.0126674315,WT1mKTS,CTNNB1
56,0.025165653,WT1pKTS,CTNNB1
61,0.007178403,DKK1,DHH
62,0.015759656,DMRT1,DHH
63,0.0030585302,FGF9,DHH
64,0.00038411247,FOXL2,DHH
65,0.0007308241,GATA4,DHH
66,0.0022244416,NR0B1,DHH
67,0.009429243,NR5A1,DHH
68,0.0036249952,PGD2,DHH
69,0.013056301,RSPO1,DHH
70,0.0045529176,SOX9,DHH
71,0.0148527045,SRY,DHH
72,0.0015348253,UGR,DHH
73,0.010948436,WNT4,DHH
74,0.002099238,WT1mKTS,DHH
75,0.0054623,WT1pKTS,DHH
81,0.090666026,DMRT1,DKK1
82,0.017381921,FGF9,DKK1
83,0.009780492,FOXL2,DKK1
84,0.014060091,GATA4,DKK1
85,0.012426374,NR0B1,DKK1
86,0.08306871,NR5A1,DKK1
87,0.007818633,PGD2,DKK1
88,0.056380965,RSPO1,DKK1
89,0.024537446,SOX9,DKK1
90,0.06556823,SRY,DKK1
91,0.011607358,UGR,DKK1
92,0.04770171,WNT4,DKK1
93,0.017043673,WT1mKTS,DKK1
94,0.009511794,WT1pKTS,DKK1
101,0.008930208,FGF9,DMRT1
102,0.009883504,FOXL2,DMRT1
103,0.011822692,GATA4,DMRT1
104,0.012404934,NR0B1,DMRT1
105,0.058614224,NR5A1,DMRT1
106,0.012540627,PGD2,DMRT1
107,0.038110346,RSPO1,DMRT1
108,0.017297281,SOX9,DMRT1
109,0.034083143,SRY,DMRT1
110,0.007895364,UGR,DMRT1
111,0.07108086,WNT4,DMRT1
112,0.015400177,WT1mKTS,DMRT1
113,0.0036205328,WT1pKTS,DMRT1
121,0.0057363627,FOXL2,FGF9
122,0.0012268195,GATA4,FGF9
123,0.0023993028,NR0B1,FGF9
124,0.008038392,NR5A1,FGF9
125,0.0022117726,PGD2,FGF9
126,0.013986082,RSPO1,FGF9
127,0.005960963,SOX9,FGF9
128,0.012878906,SRY,FGF9
129,0.0035600248,UGR,FGF9
130,0.0065199076,WNT4,FGF9
131,0.0016195779,WT1mKTS,FGF9
132,0.007063271,WT1pKTS,FGF9
141,0.0023177038,GATA4,FOXL2
142,0.0035604725,NR0B1,FOXL2
143,0.013681298,NR5A1,FOXL2
144,0.0043238406,PGD2,FOXL2
145,0.014859667,RSPO1,FOXL2
146,0.003929823,SOX9,FOXL2
147,0.011679279,SRY,FOXL2
148,0.0020956504,UGR,FOXL2
149,0.019099569,WNT4,FOXL2
150,0.008957706,WT1mKTS,FOXL2
151,0.032465357,WT1pKTS,FOXL2
161,0.0074354773,NR0B1,GATA4
162,0.006970019,NR5A1,GATA4
163,0.002828214,PGD2,GATA4
164,0.013489769,RSPO1,GATA4
165,0.009076169,SOX9,GATA4
166,0.009681525,SRY,GATA4
167,0.0027513497,UGR,GATA4
168,0.013433704,WNT4,GATA4
169,0.00045843254,WT1mKTS,GATA4
170,0.0003674077,WT1pKTS,GATA4
181,0.004383818,NR5A1,NR0B1
182,0.0042881966,PGD2,NR0B1
183,0.018486537,RSPO1,NR0B1
184,0.008709595,SOX9,NR0B1
185,0.01450789,SRY,NR0B1
186,0.0058328537,UGR,NR0B1
187,0.024750061,WNT4,NR0B1
188,0.002318202,WT1mKTS,NR0B1
189,0.0030078588,WT1pKTS,NR0B1
201,0.0068294704,PGD2,NR5A1
202,0.085462466,RSPO1,NR5A1
203,0.03307011,SOX9,NR5A1
204,0.030269785,SRY,NR5A1
205,0.005433536,UGR,NR5A1
206,0.02885836,WNT4,NR5A1
207,0.0060270657,WT1mKTS,NR5A1
