,PseudoTime1,PseudoTime2
E3_192,0.24381,NA
E89_120,NA,0.14993
E27_112,NA,0.1395
E1_122,0.15254,NA
E8_597,NA,0.77184
E22_628,0.81226,NA
E26_772,1.0,NA
E60_410,0.52803,NA
E15_578,0.74707,NA
E7_689,NA,0.89179
E25_157,NA,0.19817
E20_393,NA,0.50587
E77_316,NA,0.40548
E31_648,0.83833,NA
E76_417,0.53716,NA
E59_401,NA,0.5163
E99_713,NA,0.92308
E35_300,0.38462,NA
E97_5,NA,0.0
E93_84,NA,0.103
E87_7,NA,0.00261
E79_76,NA,0.09257
E21_567,0.73272,NA
E37_133,NA,0.16688
E43_406,0.52282,NA
E74_504,NA,0.65059
E12_650,0.84094,NA
E6_699,0.90482,NA
E46_329,NA,0.42243
E98_128,NA,0.16037
E19_15,0.01304,NA
E28_526,NA,0.67927
E57_244,NA,0.3116
E24_103,NA,0.12777
E55_267,NA,0.34159
E86_369,NA,0.47458
E73_651,0.84224,NA
E14_651,NA,0.84224
E40_367,NA,0.47197
E47_264,NA,0.33768
E41_655,0.84746,NA
E78_11,NA,0.00782
E11_508,NA,0.6558
E48_549,NA,0.70926
E33_130,0.16297,NA
E75_647,0.83703,NA
E32_246,0.31421,NA
E51_102,0.12647,NA
E81_355,0.45632,NA
E96_599,0.77445,NA
E72_259,NA,0.33116
E95_228,0.29074,NA
E68_296,NA,0.3794
E94_561,0.7249,NA
E29_421,0.54237,NA
E23_339,0.43546,NA
E71_337,0.43286,NA
E92_438,0.56454,NA
E34_717,NA,0.92829
E91_342,NA,0.43937
E4_410,NA,0.52803
E80_690,NA,0.89309
E84_548,0.70795,NA
E82_434,NA,0.55932
E52_539,0.69622,NA
E38_120,NA,0.14993
E49_337,NA,0.43286
E65_54,NA,0.06389
E85_600,0.77575,NA
E62_124,NA,0.15515
E90_663,NA,0.85789
E66_224,0.28553,NA
E39_144,0.18123,NA
E13_150,NA,0.18905
E18_199,NA,0.25293
E5_718,0.9296,NA
E58_542,NA,0.70013
E70_161,NA,0.20339
E42_411,NA,0.52934
E44_218,NA,0.27771
E16_156,NA,0.19687
E10_211,0.26858,NA
E64_224,0.28553,NA
E9_37,NA,0.04172
E45_518,NA,0.66884
E50_478,NA,0.61669
E56_394,0.50717,NA
E83_509,0.65711,NA
E54_666,NA,0.8618
E61_528,NA,0.68188
E0_223,0.28422,NA
E88_217,NA,0.2764
E2_34,0.03781,NA
E69_691,0.89439,NA
E53_206,NA,0.26206
E17_126,NA,0.15776
E63_116,0.14472,NA
E67_611,0.79009,NA
E36_613,0.7927,NA
E30_43,0.04954,NA
