,LRP,source_gene,target_gene
1,0.00392641,G2,G1
2,0.0028005424,G3,G1
3,0.0022722166,G4,G1
4,0.0024040597,G5,G1
5,0.0023077945,G6,G1
6,0.0014562524,G7,G1
7,0.0011069693,G8,G1
8,0.0027369778,G9,G1
9,0.0018681649,G10,G1
10,0.0023741436,G11,G1
11,0.007008223,G12,G1
12,0.0007800306,G13,G1
13,0.0014700112,G14,G1
14,0.0039967075,G15,G1
15,0.0035558855,G16,G1
16,0.000553916,G17,G1
17,0.0022108671,G18,G1
18,0.0015413025,G19,G1
19,0.0013979059,G20,G1
20,0.0011926251,G21,G1
21,0.002310198,G22,G1
22,0.0016896563,G23,G1
23,0.0043722223,G24,G1
24,0.003317865,G25,G1
25,0.0040433877,G26,G1
26,0.0031733136,G27,G1
27,0.0029707071,G28,G1
28,0.0034454016,G29,G1
29,0.0011107387,G30,G1
30,0.0029952696,G31,G1
31,0.00437344,G32,G1
32,0.00060643815,G33,G1
33,0.0025574348,G34,G1
34,0.0022297737,G35,G1
35,0.00092927867,G36,G1
36,0.0034192265,G37,G1
37,0.0036644116,G38,G1
38,0.004749519,G39,G1
39,0.0032972724,G40,G1
40,0.0015430667,G41,G1
41,0.0026644608,G42,G1
42,0.0014414754,G43,G1
43,0.0014963152,G44,G1
44,0.00031853843,G45,G1
45,0.0013972874,G46,G1
46,0.0038394192,G47,G1
47,0.0011370621,G48,G1
48,0.0019838328,G49,G1
49,0.0020965063,G50,G1
50,0.0011576544,G51,G1
51,0.0029773624,G52,G1
52,0.004353194,G53,G1
53,0.004622029,G54,G1
54,0.0029187389,G55,G1
55,0.0034486274,G56,G1
56,0.0018481985,G57,G1
57,0.0024716277,G58,G1
58,0.0047679422,G59,G1
59,0.0022794772,G60,G1
60,0.0022241762,G61,G1
61,0.0026479757,G62,G1
62,0.0025306512,G63,G1
63,0.0015514547,G64,G1
64,0.0035272003,G65,G1
65,0.0058930605,G66,G1
66,0.0022790646,G67,G1
67,0.0025527035,G68,G1
68,0.004024742,G69,G1
