,LRP,source_gene,target_gene
1,0.004503251,G2,G1
2,0.002292981,G3,G1
3,0.0029809992,G4,G1
4,0.0029959483,G5,G1
5,0.0029015418,G6,G1
6,0.0016523633,G7,G1
7,0.004541496,G8,G1
8,0.0008547931,G9,G1
9,0.0014249311,G10,G1
10,0.0017630097,G11,G1
11,0.00550897,G12,G1
12,0.0044768513,G13,G1
13,0.0033618836,G14,G1
14,0.0039566117,G15,G1
15,0.00021054053,G16,G1
16,0.0018972997,G17,G1
17,0.0033762548,G18,G1
18,0.0031409175,G19,G1
19,0.0010241448,G20,G1
20,0.0009608051,G21,G1
21,0.001767122,G22,G1
22,0.0039141253,G23,G1
23,0.0052636615,G24,G1
24,0.003130741,G25,G1
25,0.0034512822,G26,G1
26,0.0034876987,G27,G1
27,0.0041919462,G28,G1
28,0.00385468,G29,G1
29,0.0013513754,G30,G1
30,0.0020412116,G31,G1
31,0.0042862855,G32,G1
32,0.0012714795,G33,G1
33,0.0022086776,G34,G1
34,0.0030518733,G35,G1
35,0.0008151765,G36,G1
36,0.0034593388,G37,G1
37,0.005569501,G38,G1
38,0.003920731,G39,G1
39,0.003133877,G40,G1
40,0.0021768538,G41,G1
41,0.002477982,G42,G1
42,0.000892837,G43,G1
43,0.001154348,G44,G1
44,0.0021880423,G45,G1
45,0.0026330294,G46,G1
46,0.0032455225,G47,G1
47,0.0015803938,G48,G1
48,0.00089958665,G49,G1
49,0.0011821917,G50,G1
50,0.0007255449,G51,G1
51,0.0024006087,G52,G1
52,0.004529198,G53,G1
53,0.003870422,G54,G1
54,0.0023541907,G55,G1
55,0.0027626143,G56,G1
56,0.0017572376,G57,G1
57,0.0018724,G58,G1
58,0.0041769077,G59,G1
59,0.0019401368,G60,G1
60,0.0024313568,G61,G1
61,0.0020215348,G62,G1
62,0.003424758,G63,G1
63,0.0035726833,G64,G1
64,0.0031039943,G65,G1
65,0.00537133,G66,G1
66,0.0019328245,G67,G1
67,0.002733162,G68,G1
68,0.005277939,G69,G1
69,0.0007409039,G70,G1
70,0.002161053,G71,G1
71,0.0030028166,G72,G1
72,0.0022492155,G73,G1
73,0.0029753516,G74,G1
74,0.001809871,G75,G1
75,0.00037285604,G76,G1
76,0.004691645,G77,G1
77,0.0044672247,G78,G1
78,0.0045873923,G79,G1
79,0.001981967,G80,G1
80,0.0010840065,G81,G1
81,0.0041036904,G82,G1
82,0.0025880134,G83,G1
83,0.0057500983,G84,G1
84,0.001078326,G85,G1
85,0.0047630393,G86,G1
86,0.002301904,G87,G1
87,0.0034886643,G88,G1
88,0.0020530133,G89,G1
89,0.002807171,G90,G1
90,0.0017929771,G91,G1
91,0.0025697295,G92,G1
92,0.0014938902,G93,G1
93,0.0041652564,G94,G1
94,0.00040365715,G95,G1
95,0.004079859,G96,G1
96,0.0011688668,G97,G1
97,0.0021876756,G98,G1
98,0.0034424975,G99,G1
99,0.003783617,G100,G1
102,0.001074577,G3,G2
103,0.0019893353,G4,G2
104,0.002678784,G5,G2
105,0.004093964,G6,G2
106,0.004648358,G7,G2
107,0.0021798713,G8,G2
108,0.004281843,G9,G2
119,0.00094998424,G20,G2
120,0.0020170382,G21,G2
121,0.006038573,G22,G2
122,0.0013944842,G23,G2
123,0.002559029,G24,G2
124,0.004218247,G25,G2
125,0.0044332407,G26,G2
126,0.001510028,G27,G2
127,0.0067673195,G28,G2
128,0.00043634282,G29,G2
129,0.004373347,G30,G2
130,0.0026684995,G31,G2
131,0.001186583,G32,G2
132,0.004241206,G33,G2
133,0.0053976923,G34,G2
134,0.0005559463,G35,G2
135,0.0040480862,G36,G2
136,0.0012514099,G37,G2
137,0.0025453307,G38,G2
138,0.0022610188,G39,G2
139,0.0071348716,G40,G2
140,0.002438692,G41,G2
141,0.0060558524,G42,G2
142,0.0010606293,G43,G2
143,0.004091936,G44,G2
144,0.0042479746,G45,G2
145,0.0069180652,G46,G2
146,0.0017916131,G47,G2
147,0.003110343,G48,G2
148,0.0035304495,G49,G2
149,0.0040921126,G50,G2
150,0.0045417603,G51,G2
151,0.004345382,G52,G2
152,0.002665309,G53,G2
153,0.002029988,G54,G2
154,0.0028441763,G55,G2
155,0.0030368518,G56,G2
156,0.0026372655,G57,G2
157,0.0032859445,G58,G2
158,0.0046543656,G59,G2
159,0.007298678,G60,G2
160,0.0058996007,G61,G2
161,0.003146183,G62,G2
162,0.0040517696,G63,G2
163,0.0022718357,G64,G2
164,0.0046154247,G65,G2
165,0.004253217,G66,G2
166,0.0011250337,G67,G2
167,0.003913253,G68,G2
168,0.0027120905,G69,G2
169,0.0010803583,G70,G2
170,0.0020256336,G71,G2
171,0.0027350879,G72,G2
172,0.0016389375,G73,G2
173,0.0018552667,G74,G2
174,0.0020359098,G75,G2
175,0.0025708003,G76,G2
176,0.0019904184,G77,G2
177,0.001649136,G78,G2
178,0.0022114548,G79,G2
