,LRP,source_gene,target_gene
1,0.0024371645,G2,G1
2,0.0018493468,G3,G1
3,0.0035987985,G4,G1
4,0.0026893867,G5,G1
5,0.0044741607,G6,G1
6,0.00042840277,G7,G1
7,0.002614961,G8,G1
8,0.001391585,G9,G1
9,0.0006795381,G10,G1
10,0.002524622,G11,G1
11,0.0049088947,G12,G1
12,0.002760079,G13,G1
13,0.00372082,G14,G1
14,0.0037693684,G15,G1
15,0.0010250584,G16,G1
16,0.0020998681,G17,G1
17,0.0023970704,G18,G1
18,0.00073925697,G19,G1
19,0.0024466086,G20,G1
20,0.00086150534,G21,G1
21,0.00447726,G22,G1
22,0.0022739337,G23,G1
23,0.0036035683,G24,G1
24,0.004549072,G25,G1
25,0.005011743,G26,G1
26,0.004440956,G27,G1
27,0.0039230976,G28,G1
28,0.0034934916,G29,G1
29,0.0017744382,G30,G1
30,0.001254121,G31,G1
31,0.0030030943,G32,G1
32,0.0013545058,G33,G1
33,0.004556834,G34,G1
34,0.002510582,G35,G1
35,0.0023368085,G36,G1
36,0.0026552703,G37,G1
37,0.002258807,G38,G1
38,0.0028928032,G39,G1
39,0.0040266113,G40,G1
40,0.0038086744,G41,G1
41,0.004008975,G42,G1
42,0.0013690048,G43,G1
43,0.0014153444,G44,G1
44,0.0030125089,G45,G1
45,0.0018171594,G46,G1
46,0.0031717722,G47,G1
47,0.0013562528,G48,G1
48,0.0013988191,G49,G1
49,0.0011609646,G50,G1
50,0.0002445984,G51,G1
51,0.0024297289,G52,G1
52,0.0037778998,G53,G1
53,0.005579996,G54,G1
54,0.0055391043,G55,G1
55,0.0024488228,G56,G1
56,0.0035461225,G57,G1
57,0.0010927061,G58,G1
58,0.0031755925,G59,G1
59,0.0026674038,G60,G1
60,0.003022917,G61,G1
61,0.0026259285,G62,G1
62,0.0013450002,G63,G1
63,0.0027408842,G64,G1
64,0.0014458086,G65,G1
65,0.005262125,G66,G1
66,0.002804005,G67,G1
67,0.0012064012,G68,G1
68,0.004731844,G69,G1
69,0.001964271,G70,G1
70,0.0038165837,G71,G1
71,0.00077624334,G72,G1
72,0.002506133,G73,G1
73,0.0032695995,G74,G1
74,0.0018315079,G75,G1
75,0.0017845277,G76,G1
76,0.0062094363,G77,G1
77,0.00394136,G78,G1
78,0.006284605,G79,G1
79,0.0014820999,G80,G1
80,0.00054228737,G81,G1
81,0.004317979,G82,G1
82,0.004513059,G83,G1
83,0.004561861,G84,G1
84,0.0026423857,G85,G1
85,0.004262499,G86,G1
86,0.0016613959,G87,G1
87,0.002492312,G88,G1
88,0.0025216474,G89,G1
89,0.0025894972,G90,G1
90,0.0035514429,G91,G1
91,0.001714979,G92,G1
92,0.0014649191,G93,G1
93,0.0027416553,G94,G1
