,LRP,source_gene,target_gene
1,0.0023363973,G2,G1
2,0.0036734377,G3,G1
3,0.00421316,G4,G1
4,0.0034498707,G5,G1
5,0.0041616764,G6,G1
6,0.0010684766,G7,G1
7,0.002663825,G8,G1
8,0.0016589836,G9,G1
9,0.0015729959,G10,G1
10,0.0020211865,G11,G1
11,0.004623253,G12,G1
12,0.003268897,G13,G1
13,0.0034798933,G14,G1
14,0.0049190354,G15,G1
15,0.0008046778,G16,G1
16,0.0009117846,G17,G1
17,0.0019160882,G18,G1
18,0.002349841,G19,G1
19,0.00055744045,G20,G1
20,0.00040611112,G21,G1
21,0.0029318917,G22,G1
22,0.0022414098,G23,G1
23,0.002786107,G24,G1
24,0.003605817,G25,G1
25,0.004620076,G26,G1
26,0.0043509677,G27,G1
27,0.0020920641,G28,G1
28,0.0028853547,G29,G1
29,0.0017943064,G30,G1
30,0.0033131018,G31,G1
31,0.0033436208,G32,G1
32,0.00013172781,G33,G1
33,0.003944751,G34,G1
34,0.0033530523,G35,G1
35,0.0016933663,G36,G1
36,0.0033950147,G37,G1
37,0.00427315,G38,G1
38,0.003196459,G39,G1
39,0.004508936,G40,G1
40,0.002874955,G41,G1
41,0.0017915303,G42,G1
42,0.0015170597,G43,G1
43,0.0011910864,G44,G1
44,0.0014579438,G45,G1
45,0.0014744984,G46,G1
46,0.0040570595,G47,G1
47,0.0031536499,G48,G1
48,0.0024494992,G49,G1
49,0.002571988,G50,G1
50,0.0014474732,G51,G1
51,0.0044065635,G52,G1
52,0.0062329425,G53,G1
53,0.005191256,G54,G1
54,0.005040501,G55,G1
55,0.0032035662,G56,G1
56,0.0028031128,G57,G1
57,0.0013733106,G58,G1
58,0.003941275,G59,G1
59,0.0016896734,G60,G1
60,0.0027269863,G61,G1
61,0.0028868848,G62,G1
62,0.001262144,G63,G1
63,0.0039007047,G64,G1
64,0.001428197,G65,G1
65,0.0046422565,G66,G1
66,0.0020162333,G67,G1
67,0.0017719105,G68,G1
68,0.005427172,G69,G1
69,0.0015788191,G70,G1
70,0.003853953,G71,G1
71,0.0013483389,G72,G1
72,0.0021701418,G73,G1
73,0.0041484814,G74,G1
74,0.004509023,G75,G1
75,0.0010284743,G76,G1
76,0.007088946,G77,G1
77,0.0018610421,G78,G1
78,0.0053951363,G79,G1
79,0.00094889494,G80,G1
80,0.0008508764,G81,G1
81,0.0033749088,G82,G1
82,0.0018037893,G83,G1
83,0.003602151,G84,G1
84,0.0023949756,G85,G1
85,0.006666164,G86,G1
86,0.002238879,G87,G1
87,0.0039313436,G88,G1
88,0.0028178138,G89,G1
89,0.0025294046,G90,G1
90,0.0033454057,G91,G1
91,0.0013771083,G92,G1
92,0.0019981947,G93,G1
93,0.0026083905,G94,G1
94,0.0010316,G95,G1
95,0.0029558004,G96,G1
96,0.005467187,G97,G1
97,0.0019245261,G98,G1
98,0.0023814903,G99,G1
99,0.004266507,G100,G1
102,0.002292249,G3,G2
103,0.0016711695,G4,G2
104,0.0024821782,G5,G2
105,0.0041413577,G6,G2
106,0.0045175804,G7,G2
107,0.002822509,G8,G2
108,0.0038612178,G9,G2
119,0.0011578435,G20,G2
120,0.0014071397,G21,G2
121,0.0047495463,G22,G2
122,0.003212181,G23,G2
123,0.0019624315,G24,G2
124,0.0038538654,G25,G2
125,0.0042541446,G26,G2
126,0.0015134776,G27,G2
127,0.0053470647,G28,G2
128,0.0013881057,G29,G2
129,0.0030007493,G30,G2
130,0.00026243075,G31,G2
131,0.0011134031,G32,G2
132,0.0025845794,G33,G2
133,0.004801321,G34,G2
134,0.002319233,G35,G2
135,0.0039058335,G36,G2
136,0.0017654225,G37,G2
137,0.0031805155,G38,G2
138,0.003004198,G39,G2
139,0.004999474,G40,G2
140,0.002850121,G41,G2
141,0.0049783085,G42,G2
142,0.0013941866,G43,G2
143,0.005000182,G44,G2
144,0.0028342172,G45,G2
145,0.007035623,G46,G2
146,0.0026497876,G47,G2
147,0.0033298125,G48,G2
148,0.002624608,G49,G2
149,0.0041622804,G50,G2
150,0.002421333,G51,G2
151,0.0023134483,G52,G2
152,0.0041803787,G53,G2
153,0.0023887819,G54,G2
154,0.0039161067,G55,G2
155,0.0020495304,G56,G2
156,0.0033600978,G57,G2
157,0.0011984311,G58,G2
158,0.0032749344,G59,G2
159,0.0064386134,G60,G2
160,0.005895329,G61,G2
161,0.002413623,G62,G2
162,0.0035810613,G63,G2
163,0.001967586,G64,G2
164,0.0023194347,G65,G2
165,0.0033955292,G66,G2
166,0.0021648745,G67,G2
167,0.0023530647,G68,G2
168,0.0033992552,G69,G2
169,0.0003319055,G70,G2
170,0.002443133,G71,G2
171,0.0025754794,G72,G2
172,0.0028343245,G73,G2
173,0.0016594165,G74,G2
174,0.0012810475,G75,G2
175,0.0034672157,G76,G2
176,0.0018092479,G77,G2
177,0.0015176772,G78,G2
178,0.00077432283,G79,G2
179,0.0029282435,G80,G2
180,0.0034660818,G81,G2
181,0.0016579927,G82,G2
182,0.0015514506,G83,G2
183,0.001352971,G84,G2
184,0.0011621487,G85,G2
185,0.0068181977,G86,G2
186,0.0026839734,G87,G2
187,0.0062006647,G88,G2
188,0.004520534,G89,G2
189,0.0023178463,G90,G2
190,0.0041497736,G91,G2
191,0.0012681703,G92,G2
192,0.00042648567,G93,G2
193,0.0039501847,G94,G2
194,0.0014041094,G95,G2
195,0.0027587465,G96,G2
196,0.004329361,G97,G2
197,0.0024808154,G98,G2
198,0.0028974293,G99,G2
203,0.0028807856,G4,G3
204,0.0029071975,G5,G3
205,0.0014147004,G6,G3
206,0.0031827455,G7,G3
207,0.0020269018,G8,G3
208,0.0030474619,G9,G3
229,0.0017861004,G30,G3
230,0.0031139567,G31,G3
231,0.0006543149,G32,G3
232,0.0029257091,G33,G3
233,0.0012810304,G34,G3
234,0.0032610078,G35,G3
235,0.0027499464,G36,G3
236,0.0036039557,G37,G3
237,0.0020465672,G38,G3
238,0.0037568207,G39,G3
239,0.0013341256,G40,G3
240,0.002256371,G41,G3
241,0.0022633462,G42,G3
242,0.0030772113,G43,G3
243,0.0035129478,G44,G3
244,0.002328177,G45,G3
245,0.0008079118,G46,G3
