,LRP,source_gene,target_gene
1,0.0028509481,G2,G1
2,0.002350462,G3,G1
3,0.002661196,G4,G1
4,0.0012491137,G5,G1
5,0.003252939,G6,G1
6,0.001414285,G7,G1
7,0.0028146154,G8,G1
8,0.0021675508,G9,G1
9,0.0014671906,G10,G1
10,0.0015190279,G11,G1
11,0.0071692877,G12,G1
12,0.0038050497,G13,G1
13,0.0035059252,G14,G1
14,0.004040797,G15,G1
15,0.0018635206,G16,G1
16,0.0012305113,G17,G1
17,0.0023168768,G18,G1
18,0.0014701147,G19,G1
19,0.00051113917,G20,G1
20,0.0012659486,G21,G1
21,0.0019266597,G22,G1
22,0.0022092022,G23,G1
23,0.0027547013,G24,G1
24,0.003580985,G25,G1
25,0.004977135,G26,G1
26,0.0035689862,G27,G1
27,0.002473321,G28,G1
28,0.0026631793,G29,G1
29,0.0029790397,G30,G1
30,0.0021223114,G31,G1
31,0.002267493,G32,G1
32,0.0016544998,G33,G1
33,0.0030175243,G34,G1
34,0.0036733095,G35,G1
35,0.0020243302,G36,G1
36,0.0031220196,G37,G1
37,0.0036892775,G38,G1
38,0.0048167873,G39,G1
39,0.0023527772,G40,G1
40,0.0017000724,G41,G1
41,0.0030265867,G42,G1
42,0.0019743105,G43,G1
43,0.0020306672,G44,G1
44,0.0007053164,G45,G1
45,0.0013495963,G46,G1
46,0.0030804505,G47,G1
47,0.0006933516,G48,G1
48,0.0005902763,G49,G1
49,0.003181148,G50,G1
50,0.0013374118,G51,G1
51,0.0029109064,G52,G1
52,0.0048776963,G53,G1
53,0.0040795594,G54,G1
54,0.0043702563,G55,G1
55,0.0040794187,G56,G1
56,0.0027651915,G57,G1
57,0.0016884347,G58,G1
58,0.0035455835,G59,G1
59,0.0028269477,G60,G1
60,0.0027468314,G61,G1
61,0.0021467356,G62,G1
62,0.0024310336,G63,G1
63,0.0019525504,G64,G1
64,0.0014860079,G65,G1
65,0.0057398877,G66,G1
66,0.0030005376,G67,G1
67,0.0022134404,G68,G1
68,0.005632813,G69,G1
69,0.0027544457,G70,G1
70,0.0027699328,G71,G1
71,0.0024947464,G72,G1
72,0.0013710249,G73,G1
73,0.0035573053,G74,G1
74,0.0022864733,G75,G1
75,0.001179354,G76,G1
76,0.006122671,G77,G1
77,0.004265748,G78,G1
78,0.004877424,G79,G1
79,0.0011656599,G80,G1
80,0.0019501706,G81,G1
81,0.0024336467,G82,G1
82,0.0030370464,G83,G1
83,0.003910132,G84,G1
84,0.0022139605,G85,G1
85,0.004278749,G86,G1
86,0.0009946569,G87,G1
87,0.0038103762,G88,G1
88,0.0035574497,G89,G1
89,0.0006851805,G90,G1
90,0.0015066479,G91,G1
91,0.0026751757,G92,G1
92,0.0018517127,G93,G1
93,0.0029983213,G94,G1
94,0.0022562158,G95,G1
95,0.0026970922,G96,G1
96,0.0067034,G97,G1
97,0.0015935889,G98,G1
98,0.002802569,G99,G1
99,0.003997383,G100,G1
102,0.00041455808,G3,G2
103,0.0027400667,G4,G2
104,0.004754429,G5,G2
105,0.001355982,G6,G2
106,0.0054085706,G7,G2
107,0.002161643,G8,G2
108,0.0054275775,G9,G2
119,0.0017153098,G20,G2
120,0.0011106489,G21,G2
121,0.004200042,G22,G2
122,0.00092268945,G23,G2
123,0.0018983769,G24,G2
124,0.0055145086,G25,G2
125,0.0051886,G26,G2
126,0.0038531225,G27,G2
127,0.0070685092,G28,G2
128,0.0017106552,G29,G2
129,0.004117882,G30,G2
130,0.00169336,G31,G2
131,0.0009287071,G32,G2
132,0.0029319567,G33,G2
133,0.005798424,G34,G2
134,0.0019314394,G35,G2
135,0.0038979608,G36,G2
136,0.0019486805,G37,G2
137,0.0039627273,G38,G2
138,0.0040429933,G39,G2
139,0.0066728643,G40,G2
140,0.0010046824,G41,G2
141,0.003278951,G42,G2
142,0.00023656883,G43,G2
143,0.004739434,G44,G2
144,0.0038086954,G45,G2
145,0.006965981,G46,G2
146,0.0013168114,G47,G2
147,0.0040951055,G48,G2
148,0.0042273025,G49,G2
149,0.005614618,G50,G2
150,0.0032553868,G51,G2
151,0.0051487675,G52,G2
152,0.004238787,G53,G2
