,LRP,source_gene,target_gene
1,0.0059665525,Dbx2,Dbx1
2,0.007043212,Irx3,Dbx1
3,0.00097245065,Nkx22,Dbx1
4,0.004928593,Nkx61,Dbx1
5,0.004369025,Nkx62,Dbx1
6,0.0075200563,Olig2,Dbx1
7,0.00992943,Pax6,Dbx1
10,0.0061951242,Irx3,Dbx2
11,0.0058366004,Nkx22,Dbx2
12,0.006071532,Nkx61,Dbx2
13,0.008026005,Nkx62,Dbx2
14,0.022636436,Olig2,Dbx2
15,0.011242997,Pax6,Dbx2
19,0.19401798,Nkx22,Irx3
20,0.090194345,Nkx61,Irx3
21,0.016362958,Nkx62,Irx3
22,0.37930715,Olig2,Irx3
23,0.17152424,Pax6,Irx3
28,0.0062805316,Nkx61,Nkx22
29,0.010349439,Nkx62,Nkx22
30,0.12309654,Olig2,Nkx22
31,0.118892886,Pax6,Nkx22
37,0.011947526,Nkx62,Nkx61
38,0.021557197,Olig2,Nkx61
39,0.0059698047,Pax6,Nkx61
46,0.016320763,Olig2,Nkx62
47,0.007119141,Pax6,Nkx62
55,0.11890759,Pax6,Olig2
