,LRP,source_gene,target_gene
1,0.0018128172,Dbx2,Dbx1
2,0.005462145,Irx3,Dbx1
3,0.0013362099,Nkx22,Dbx1
4,0.0008710737,Nkx61,Dbx1
5,0.0017354162,Nkx62,Dbx1
6,0.006663426,Olig2,Dbx1
7,0.0075774174,Pax6,Dbx1
10,0.0032190152,Irx3,Dbx2
11,0.0036628058,Nkx22,Dbx2
12,0.0010783896,Nkx61,Dbx2
13,0.0017092454,Nkx62,Dbx2
14,0.015015618,Olig2,Dbx2
15,0.006853466,Pax6,Dbx2
19,0.110446006,Nkx22,Irx3
20,0.0049528107,Nkx61,Irx3
21,0.0015391941,Nkx62,Irx3
22,0.2551505,Olig2,Irx3
23,0.106714964,Pax6,Irx3
28,0.0073219226,Nkx61,Nkx22
29,0.00625231,Nkx62,Nkx22
30,0.18271655,Olig2,Nkx22
31,0.12816924,Pax6,Nkx22
37,0.003959231,Nkx62,Nkx61
38,0.066084154,Olig2,Nkx61
39,0.0028921429,Pax6,Nkx61
46,0.021215595,Olig2,Nkx62
47,0.00656533,Pax6,Nkx62
55,0.12815718,Pax6,Olig2
