,LRP,source_gene,target_gene
1,0.003198606,Dbx2,Dbx1
2,0.010845885,Irx3,Dbx1
3,0.0016529016,Nkx22,Dbx1
4,0.006724019,Nkx61,Dbx1
5,0.0035725287,Nkx62,Dbx1
6,0.017869372,Olig2,Dbx1
7,0.004965549,Pax6,Dbx1
10,0.005376326,Irx3,Dbx2
11,0.0031599377,Nkx22,Dbx2
12,0.0046689,Nkx61,Dbx2
13,0.0033279827,Nkx62,Dbx2
14,0.0044264877,Olig2,Dbx2
15,0.012049055,Pax6,Dbx2
19,0.13379826,Nkx22,Irx3
20,0.011861019,Nkx61,Irx3
21,0.006741495,Nkx62,Irx3
22,0.35669732,Olig2,Irx3
23,0.16359028,Pax6,Irx3
28,0.0062026926,Nkx61,Nkx22
29,0.0030458267,Nkx62,Nkx22
30,0.1661825,Olig2,Nkx22
31,0.1554237,Pax6,Nkx22
37,0.007018527,Nkx62,Nkx61
38,0.04520194,Olig2,Nkx61
39,0.010135425,Pax6,Nkx61
46,0.010243572,Olig2,Nkx62
47,0.0038107287,Pax6,Nkx62
55,0.19479157,Pax6,Olig2
