,LRP,source_gene,target_gene
1,0.0050320774,Dbx2,Dbx1
2,0.014090625,Irx3,Dbx1
3,0.0019715256,Nkx22,Dbx1
4,0.007900048,Nkx61,Dbx1
5,0.0045548584,Nkx62,Dbx1
6,0.010734009,Olig2,Dbx1
7,0.0063884035,Pax6,Dbx1
10,0.009172758,Irx3,Dbx2
11,0.007047904,Nkx22,Dbx2
12,0.008740608,Nkx61,Dbx2
13,0.0049894396,Nkx62,Dbx2
14,0.009348177,Olig2,Dbx2
15,0.013365759,Pax6,Dbx2
19,0.23901588,Nkx22,Irx3
20,0.07403597,Nkx61,Irx3
21,0.018825658,Nkx62,Irx3
22,0.43011737,Olig2,Irx3
23,0.20747772,Pax6,Irx3
28,0.00724912,Nkx61,Nkx22
29,0.0064277584,Nkx62,Nkx22
30,0.108034074,Olig2,Nkx22
31,0.12621468,Pax6,Nkx22
37,0.009325203,Nkx62,Nkx61
38,0.0141038755,Olig2,Nkx61
39,0.009951111,Pax6,Nkx61
46,0.005337951,Olig2,Nkx62
47,0.0038072912,Pax6,Nkx62
55,0.082559705,Pax6,Olig2
