,LRP,source_gene,target_gene
1,0.0064637363,Dbx2,Dbx1
2,0.008135958,Irx3,Dbx1
3,0.0074017057,Nkx22,Dbx1
4,0.007076256,Nkx61,Dbx1
5,0.0048394445,Nkx62,Dbx1
6,0.0051659187,Olig2,Dbx1
7,0.009510589,Pax6,Dbx1
10,0.011942415,Irx3,Dbx2
11,0.007385524,Nkx22,Dbx2
12,0.0105805835,Nkx61,Dbx2
13,0.0074655637,Nkx62,Dbx2
14,0.009211086,Olig2,Dbx2
15,0.012575877,Pax6,Dbx2
19,0.15715633,Nkx22,Irx3
20,0.058647595,Nkx61,Irx3
21,0.0131224375,Nkx62,Irx3
22,0.29137716,Olig2,Irx3
23,0.14385904,Pax6,Irx3
28,0.010322948,Nkx61,Nkx22
29,0.0027158514,Nkx62,Nkx22
30,0.08792296,Olig2,Nkx22
31,0.13497773,Pax6,Nkx22
37,0.012812296,Nkx62,Nkx61
38,0.006121487,Olig2,Nkx61
39,0.00990315,Pax6,Nkx61
46,0.004327236,Olig2,Nkx62
47,0.006844137,Pax6,Nkx62
55,0.0572529,Pax6,Olig2
