,LRP,source_gene,target_gene
1,0.0038589614,Dbx2,Dbx1
2,0.005237247,Irx3,Dbx1
3,0.0024109506,Nkx22,Dbx1
4,0.004706507,Nkx61,Dbx1
5,0.005464677,Nkx62,Dbx1
6,0.007378935,Olig2,Dbx1
7,0.009259225,Pax6,Dbx1
10,0.01863723,Irx3,Dbx2
11,0.008539939,Nkx22,Dbx2
12,0.009642539,Nkx61,Dbx2
13,0.00736658,Nkx62,Dbx2
14,0.023517624,Olig2,Dbx2
15,0.009160772,Pax6,Dbx2
19,0.15157616,Nkx22,Irx3
20,0.060036786,Nkx61,Irx3
21,0.009469852,Nkx62,Irx3
22,0.35336566,Olig2,Irx3
23,0.1460669,Pax6,Irx3
28,0.00939125,Nkx61,Nkx22
29,0.009422929,Nkx62,Nkx22
30,0.1278039,Olig2,Nkx22
31,0.113955416,Pax6,Nkx22
37,0.011879615,Nkx62,Nkx61
38,0.020332767,Olig2,Nkx61
39,0.0039266525,Pax6,Nkx61
46,0.0059955968,Olig2,Nkx62
47,0.007162027,Pax6,Nkx62
55,0.12177241,Pax6,Olig2
