TF	Target	EdgeWeight
Nkx62	Dbx2	0.0978265330195427
Nkx62	Dbx1	0.09782449156045914
Pax6	Dbx1	0.09781999886035919
Nkx61	Dbx2	0.09781654924154282
Dbx1	Olig2	0.09781448543071747
Nkx22	Pax6	0.09780438989400864
Pax6	Nkx62	0.0978042408823967
Dbx1	Irx3	0.09780336171388626
Irx3	Nkx61	0.09780198335647583
Dbx2	Nkx22	0.09779994934797287
Dbx2	Nkx62	0.09779204428195953
Nkx62	Pax6	0.09778570383787155
Pax6	Olig2	0.09777692705392838
Irx3	Dbx2	0.09775594621896744
Dbx1	Nkx61	0.09775163978338242
Olig2	Nkx61	0.09774991869926453
Nkx22	Nkx62	0.09772966057062149
Nkx61	Olig2	0.09772135317325592
Nkx22	Irx3	0.09771864116191864
Dbx2	Pax6	0.09771765023469925
Pax6	Nkx61	0.09771762788295746
Nkx22	Dbx1	0.09771431982517242
Nkx62	Irx3	0.09771405905485153
Olig2	Nkx22	0.09771188348531723
Pax6	Dbx2	0.09771034866571426
Pax6	Irx3	0.09770992398262024
Nkx22	Dbx2	0.09770586341619492
Dbx1	Nkx62	0.09770525991916656
Dbx2	Irx3	0.09770455211400986
Nkx61	Pax6	0.09769771248102188
Nkx61	Irx3	0.09769701957702637
Dbx2	Dbx1	0.09769658744335175
Dbx1	Nkx22	0.0976935625076294
Dbx1	Dbx2	0.09768970310688019
Olig2	Dbx2	0.09768877923488617
Nkx61	Nkx22	0.09768473356962204
Irx3	Nkx62	0.09768085926771164
Irx3	Olig2	0.09767646342515945
Nkx61	Dbx1	0.09767469763755798
Nkx62	Nkx61	0.09766940027475357
Nkx22	Nkx61	0.09766862541437149
Irx3	Dbx1	0.09766819328069687
Irx3	Nkx22	0.09765997529029846
Nkx62	Olig2	0.09765660762786865
Olig2	Dbx1	0.0976504236459732
Nkx61	Nkx62	0.0976499393582344
Olig2	Nkx62	0.09764926135540009
Dbx2	Olig2	0.09764628857374191
Nkx62	Nkx22	0.09764523059129715
Irx3	Pax6	0.09764034301042557
Olig2	Pax6	0.09763572365045547
Dbx1	Pax6	0.09763555973768234
Nkx22	Olig2	0.09763340651988983
Pax6	Nkx22	0.0976262018084526
Olig2	Irx3	0.09762515872716904
Dbx2	Nkx61	0.09762217104434967
