,PseudoTime1,PseudoTime2
E3123_378,0.75703,NA
E4125_331,0.66265,NA
E3971_157,NA,0.31325
E1550_40,0.07831,NA
E3411_470,0.94177,NA
E760_80,NA,0.15863
E1191_80,0.15863,NA
E2089_470,0.94177,NA
E2590_131,0.26104,NA
E3644_376,NA,0.75301
E705_246,NA,0.49197
E4083_279,NA,0.55823
E1620_468,NA,0.93775
E3578_18,NA,0.03414
E3913_466,NA,0.93373
E4477_192,0.38353,NA
E324_98,NA,0.19478
E4382_21,0.04016,NA
E4301_146,0.29116,NA
E752_138,NA,0.2751
E447_344,NA,0.68876
E1868_268,0.53614,NA
E4397_413,0.82731,NA
E1675_441,0.88353,NA
E1747_375,NA,0.751
E2751_5,NA,0.00803
E2604_157,NA,0.31325
E4056_18,NA,0.03414
E2325_150,0.2992,NA
E4592_169,NA,0.33735
E454_149,NA,0.29719
E2466_36,NA,0.07028
E3999_447,NA,0.89558
E4401_235,NA,0.46988
E400_8,0.01406,NA
E3659_206,0.41165,NA
E4677_23,NA,0.04418
E4311_174,0.34739,NA
E3450_213,0.4257,NA
E3163_32,0.06225,NA
E1440_30,NA,0.05823
E4441_133,NA,0.26506
E306_80,0.15863,NA
E2271_120,NA,0.23896
E3457_48,0.09438,NA
E71_252,0.50402,NA
E2036_15,NA,0.02811
E3192_98,NA,0.19478
E2645_284,0.56827,NA
E3342_336,NA,0.67269
E3294_415,NA,0.83133
E776_269,NA,0.53815
E4363_176,0.35141,NA
E3978_19,NA,0.03614
E3201_34,0.06627,NA
E4790_321,NA,0.64257
E1090_88,NA,0.1747
E1949_275,NA,0.5502
E332_9,NA,0.01606
E91_198,0.39558,NA
E2636_148,NA,0.29518
E4216_242,NA,0.48394
E69_17,NA,0.03213
E1793_112,NA,0.22289
E3873_240,NA,0.47992
E1684_221,0.44177,NA
E866_249,0.49799,NA
E3684_464,NA,0.92972
E794_484,0.96988,NA
E897_427,0.85542,NA
E4069_89,0.17671,NA
E1394_473,0.94779,NA
E632_288,0.57631,NA
E1719_59,NA,0.11647
E4692_264,NA,0.52811
E2012_237,0.4739,NA
E2061_104,0.20683,NA
E2451_83,0.16466,NA
E869_469,NA,0.93976
E3372_82,0.16265,NA
E4944_299,0.59839,NA
E3908_29,NA,0.05622
E2591_71,NA,0.14056
E4171_32,NA,0.06225
E428_330,0.66064,NA
E3257_160,NA,0.31928
E185_96,0.19076,NA
E4663_151,NA,0.3012
E1790_278,0.55622,NA
E263_52,NA,0.10241
E3205_92,0.18273,NA
E1069_279,NA,0.55823
E2330_330,NA,0.66064
E1286_206,0.41165,NA
E3266_75,0.14859,NA
E2370_143,0.28514,NA
E1120_470,NA,0.94177
E2391_170,0.33936,NA
E4405_391,0.78313,NA
E3483_444,NA,0.88956
E3436_73,NA,0.14458
E327_177,0.35341,NA
E1729_168,0.33534,NA
E4234_162,0.32329,NA
E4049_443,0.88755,NA
E1206_295,NA,0.59036
E169_105,NA,0.20884
E1515_74,0.14659,NA
E1283_454,0.90964,NA
E38_174,0.34739,NA
E1535_363,0.72691,NA
E1180_53,NA,0.10442
E1209_423,NA,0.84739
E1219_364,NA,0.72892
E907_269,0.53815,NA
E281_300,NA,0.6004
E645_453,NA,0.90763
E4007_477,0.95582,NA
E1261_410,0.82129,NA
E1896_152,0.30321,NA
E3374_44,0.08635,NA
E3242_241,NA,0.48193
E1739_142,0.28313,NA
E229_303,0.60643,NA
E1101_197,0.39357,NA
E3628_492,NA,0.98594
E4440_70,NA,0.13855
E3240_177,NA,0.35341
E2096_28,NA,0.05422
E1314_328,NA,0.65663
E48_480,NA,0.96185
E4114_306,NA,0.61245
E818_149,NA,0.29719
E3378_348,NA,0.69679
E4976_388,NA,0.77711
E4131_355,NA,0.71084
E680_219,NA,0.43775
E3863_315,0.63052,NA
E1436_168,NA,0.33534
E1899_423,NA,0.84739
E2634_310,0.62048,NA
E4182_429,0.85944,NA
E4366_360,0.72088,NA
E1165_122,0.24297,NA
E3150_94,NA,0.18675
E3453_320,NA,0.64056
E1541_45,0.08835,NA
E1795_345,0.69076,NA
E4527_430,0.86145,NA
E1972_115,0.22892,NA
E3742_194,NA,0.38755
E3101_432,0.86546,NA
E1840_410,NA,0.82129
E3042_405,0.81124,NA
E2936_206,0.41165,NA
E4898_303,NA,0.60643
E1779_388,NA,0.77711
E671_57,0.11245,NA
E2421_298,NA,0.59639
E3890_227,0.45382,NA
E1265_282,0.56426,NA
E3028_486,NA,0.9739
E2782_257,0.51406,NA
E2420_67,NA,0.13253
E3444_258,0.51606,NA
E3933_157,0.31325,NA
E1082_167,0.33333,NA
E2816_156,0.31124,NA
E4259_453,NA,0.90763
E217_323,NA,0.64659
E2633_248,NA,0.49598
E4514_419,0.83936,NA
E2983_355,NA,0.71084
E925_325,NA,0.6506
E4219_285,NA,0.57028
E2975_171,0.34137,NA
E4317_334,0.66867,NA
E2435_56,NA,0.11044
E4721_334,0.66867,NA
E1864_62,0.12249,NA
E2883_91,0.18072,NA
E1427_330,0.66064,NA
E2520_261,NA,0.52209
E2922_486,0.9739,NA
E443_262,0.5241,NA
E2792_440,NA,0.88153
E191_176,0.35141,NA
E883_261,NA,0.52209
E1281_81,0.16064,NA
E1920_343,NA,0.68675
E3598_434,0.86948,NA
E3630_427,NA,0.85542
E4431_55,0.10843,NA
E2548_197,0.39357,NA
E1596_137,NA,0.27309
E1513_149,NA,0.29719
E1432_432,NA,0.86546
E3862_484,NA,0.96988
E548_385,NA,0.77108
E2416_116,0.23092,NA
E3787_392,0.78514,NA
E2870_62,NA,0.12249
E52_343,0.68675,NA
E1844_159,0.31727,NA
E2514_417,0.83534,NA
E2424_439,0.87952,NA
E4996_369,0.73896,NA
E4349_494,NA,0.98996
E3052_433,NA,0.86747
E658_322,0.64458,NA
E3963_379,NA,0.75904
E2865_26,NA,0.0502
E4201_141,0.28112,NA
E3676_288,NA,0.57631
E3145_400,NA,0.8012
E2073_383,0.76707,NA
E845_406,NA,0.81325
E1599_65,NA,0.12851
E3525_366,NA,0.73293
E3375_253,0.50602,NA
E166_280,NA,0.56024
E1505_379,NA,0.75904
E4634_162,NA,0.32329
E2402_13,0.0241,NA
E1575_232,NA,0.46386
E4204_18,0.03414,NA
E4156_81,NA,0.16064
E3155_69,NA,0.13655
E2688_412,NA,0.8253
E4092_209,0.41767,NA
E4612_42,0.08233,NA
E4814_30,NA,0.05823
E14_172,NA,0.34337
E3736_447,0.89558,NA
E4767_106,NA,0.21084
E1117_265,0.53012,NA
E4711_201,0.40161,NA
E393_316,0.63253,NA
E4135_57,NA,0.11245
E1176_80,NA,0.15863
E3719_212,0.42369,NA
E4679_223,0.44578,NA
E3634_58,0.11446,NA
E2979_293,NA,0.58635
E840_411,0.82329,NA
E796_249,NA,0.49799
E4202_487,NA,0.9759
E1645_162,NA,0.32329
E2350_49,0.09639,NA
E687_128,0.25502,NA
E1867_3,NA,0.00402
E1656_322,0.64458,NA
E2519_229,NA,0.45783
E4981_372,NA,0.74498
E3126_432,0.86546,NA
E2349_50,NA,0.09839
E1057_142,0.28313,NA
E3422_45,NA,0.08835
E3541_73,0.14458,NA
E380_57,0.11245,NA
E3803_99,NA,0.19679
E4448_108,0.21486,NA
E2890_401,NA,0.80321
E295_187,NA,0.37349
E3620_187,NA,0.37349
E995_483,NA,0.96787
E3503_22,0.04217,NA
E3658_432,0.86546,NA
E1600_46,NA,0.09036
E3116_314,0.62851,NA
E1304_469,0.93976,NA
E4861_207,NA,0.41365
E2317_311,NA,0.62249
E1457_71,NA,0.14056
E3966_75,NA,0.14859
E4618_317,NA,0.63454
E1174_49,NA,0.09639
E3788_65,0.12851,NA
E4413_382,0.76506,NA
E4041_487,0.9759,NA
E2162_247,0.49398,NA
E4579_392,0.78514,NA
E2625_302,0.60442,NA
E943_407,NA,0.81526
