,PseudoTime1,PseudoTime2
E94_28,NA,0.0166
E77_611,0.76117,NA
E49_540,0.6705,NA
E35_355,0.43423,NA
E63_241,0.28863,NA
E41_145,NA,0.16603
E61_498,0.61686,NA
E97_60,0.05747,NA
E10_74,NA,0.07535
E6_683,0.85313,NA
E46_96,NA,0.10345
E32_566,0.7037,NA
E29_377,0.46232,NA
E60_264,0.31801,NA
E0_627,0.78161,NA
E73_746,NA,0.93359
E80_798,1.0,NA
E1_747,0.93487,NA
E87_645,NA,0.8046
E55_622,0.77522,NA
E83_480,NA,0.59387
E75_786,0.98467,NA
E20_566,NA,0.7037
E65_47,0.04087,NA
E52_377,NA,0.46232
E7_503,0.62324,NA
E16_761,NA,0.95275
E56_663,0.82759,NA
E14_522,0.64751,NA
E85_234,NA,0.27969
E58_556,0.69093,NA
E2_73,NA,0.07407
E66_170,NA,0.19796
E15_41,NA,0.03321
E43_446,NA,0.55045
E82_602,NA,0.74968
E8_578,0.71903,NA
E4_406,NA,0.49936
E40_148,NA,0.16986
E67_308,NA,0.3742
E37_106,NA,0.11622
E96_56,NA,0.05236
E38_359,0.43934,NA
E44_173,0.20179,NA
E25_328,0.39974,NA
E93_342,0.41762,NA
E30_342,NA,0.41762
E88_65,0.06386,NA
E23_35,NA,0.02554
E9_22,0.00894,NA
E21_689,NA,0.86079
E90_73,0.07407,NA
E48_731,0.91443,NA
E22_597,0.7433,NA
E51_726,NA,0.90805
E70_538,0.66794,NA
E47_466,0.57599,NA
E45_84,0.08812,NA
E42_118,0.13155,NA
E39_98,NA,0.106
E13_110,NA,0.12133
E28_413,NA,0.5083
E99_269,0.32439,NA
E86_612,NA,0.76245
E12_592,0.73691,NA
E57_170,0.19796,NA
E53_748,NA,0.93614
E33_562,NA,0.6986
E78_692,NA,0.86462
E18_447,0.55172,NA
E24_141,0.16092,NA
E74_300,NA,0.36398
E79_755,NA,0.94508
E3_530,NA,0.65773
E76_175,NA,0.20434
E68_27,NA,0.01533
E36_462,NA,0.57088
E11_611,NA,0.76117
E59_369,0.45211,NA
E31_464,NA,0.57344
E50_323,0.39336,NA
E34_438,0.54023,NA
E81_490,NA,0.60664
E54_308,NA,0.3742
E64_62,0.06003,NA
E72_419,0.51596,NA
E27_376,0.46105,NA
E84_583,NA,0.72542
E69_788,0.98723,NA
E91_285,0.34483,NA
E71_278,NA,0.33589
E62_32,NA,0.02171
E19_682,NA,0.85185
E95_775,0.97063,NA
E92_270,NA,0.32567
E98_15,NA,0.0
E89_435,NA,0.5364
E5_314,NA,0.38186
E26_272,NA,0.32822
E17_103,0.11239,NA
