,E94_28,E77_611,E49_540,E35_355,E63_241,E41_145,E61_498,E97_60,E10_74,E6_683,E46_96,E32_566,E29_377,E60_264,E0_627,E73_746,E80_798,E1_747,E87_645,E55_622,E83_480,E75_786,E20_566,E65_47,E52_377,E7_503,E16_761,E56_663,E14_522,E85_234,E58_556,E2_73,E66_170,E15_41,E43_446,E82_602,E8_578,E4_406,E40_148,E67_308,E37_106,E96_56,E38_359,E44_173,E25_328,E93_342,E30_342,E88_65,E23_35,E9_22,E21_689,E90_73,E48_731,E22_597,E51_726,E70_538,E47_466,E45_84,E42_118,E39_98,E13_110,E28_413,E99_269,E86_612,E12_592,E57_170,E53_748,E33_562,E78_692,E18_447,E24_141,E74_300,E79_755,E3_530,E76_175,E68_27,E36_462,E11_611,E59_369,E31_464,E50_323,E34_438,E81_490,E54_308,E64_62,E72_419,E27_376,E84_583,E69_788,E91_285,E71_278,E62_32,E19_682,E95_775,E92_270,E98_15,E89_435,E5_314,E26_272,E17_103
g1,1.8014198455342505,0.00796420147032474,0.2585622742431786,2.1952489779902966,2.809704991046293,1.4284073361011056,0.7706475720142552,2.4918198134413254,2.345253903048756,0.003177209612131581,2.2557910301867263,1.7599658910914258,1.8807327391930058,2.0023890074656743,0.023290708903222664,0.01753007977716254,0.0032150821464876377,0.00964227334540276,0.025287151164425325,0.0034608887947763954,2.1825466138200973,0.044809244349072457,0.2622053918646833,1.8789328857710477,2.364114134306505,2.012895078562888,0.020549699837142183,0.6848685950952587,1.9918094078582311,1.9817903416442737,0.12654120506987415,2.0522486254973566,2.6845585988444145,2.1054247391440426,2.1759952093055817,0.031648911281800016,0.008753551061103055,2.082631929614647,2.2979040665711943,2.4046476792895306,2.004495809882394,2.1458638406817667,2.4799199588478547,2.0007160293190087,2.2049298380144964,2.141962254724011,1.636505800462335,1.9757695423200192,1.6626181090310792,2.627672202936065,0.017456490861256974,1.9486217294816448,0.01807305929011448,0.03483513156154187,0.06596735277924909,2.099391119222508,2.476491326593345,1.9303543349195669,2.5505843287913983,1.4503499611677042,1.6454521576659054,2.260672507423325,1.9977829305142687,0.0034743568386732416,0.01932893847379398,2.304242200667665,0.011802084823893584,0.010650143170816674,0.006739223856950071,2.931188389257092,1.921918109577461,1.9818912468680352,0.0007476934679497194,0.4468598140284325,2.2265760808831816,3.1076455734060566,1.9129086406148832,0.04193452368529636,1.7936643887619523,1.8158730763710416,1.7052963170566269,2.106450267852999,2.057187372820731,1.7135265180034014,2.5305239411213702,1.6361340527095372,2.198089127907781,0.005145604219519908,0.010800409482354504,1.615228595298462,2.2203649377798182,1.653507258471708,0.06146251747836873,0.04856774127680245,1.9365344723345723,2.01032243333686,2.0287750251233585,1.883338228845628,2.203065990127808,1.3321136581426745
g10,0.05349516340939098,2.023979628878982,0.9294991175038576,0.024326346209057225,0.013827626748773504,0.005955435454966171,1.2234668742155472,0.0058229952466150574,0.012694320638655918,1.4208302387788132,0.04183992951029045,0.7262651260318772,0.15412716831479611,0.13483628243223253,1.418507502280994,2.070437064309849,1.805626359517656,1.723661655301857,1.5827105501999308,1.9426928463405448,0.005676023830140686,2.33547225278736,1.8383053418706488,0.02335250896324554,0.005398783509332787,0.2551808929809933,1.8528037676352376,0.9414812795344291,0.04706131447980415,0.008536110875833997,1.4310738103191891,0.020844911529724404,0.002788880328210061,0.014374814965843785,0.009969596207302344,1.9993465786188884,1.47003535640063,0.07211026565210334,0.012658813502687213,0.04222672912022475,0.003041236515519996,0.006144413694658807,0.006373800980727875,0.00035571633720017735,0.003005150498322528,0.035603940769678835,0.012947982091140972,0.0020840082193955,0.02134900688783805,0.03311116713499385,2.089834430092395,0.013820886276185638,1.5105554827504097,2.4401299113619284,2.130740953200184,0.0009578010495806176,0.12451392543026772,0.0043156825882040345,0.0024989027490382376,0.009408915574429522,0.0015612100627038824,0.043292454687849036,0.008954328882615645,1.7988817257496723,2.1674494023136224,0.0010463722319292324,1.7527372293154042,2.422732330767538,2.2502372646756355,0.009452205511220745,0.024647701474699437,0.02337031579834574,1.7428407114109516,1.4874028120557827,0.01545600104324784,0.01105338315559736,0.0025077843251902826,2.453944594146745,0.003094281096199896,0.01859435920747731,0.0010034615406837363,0.0025258999554597147,0.03745882278497811,0.02894014600297322,0.013379934734618584,0.002948968579719392,0.06129009042909271,1.764436108814081,2.027565872219241,0.01280442822607894,0.0006690103143356978,0.01760286655791244,1.8943797460953933,1.7060947443329713,0.003355288161825845,0.005414502734545801,0.009563555904523893,0.00013457963996444658,0.003418098034481107,0.004302085492308135
g2,1.2392649760701038,1.8731055927617195,2.034135882375629,2.314143815969824,2.5157215587006556,1.8911288040004817,1.6349893361672492,1.5493353909449954,2.002097290415123,0.009979679314048369,1.9366035364023804,1.6235929688179431,1.6644066845455618,1.6853190435422285,2.0469030992491017,0.030228109185396906,0.03774200971420594,0.0012975268282113845,0.0096228892988237,0.005198156717338589,1.865456099146305,0.025259979461348774,2.0280589984572788,1.4177818676230736,2.037463924847744,1.9782200972356332,0.17997067854006935,2.004228984988393,1.5831482691965453,1.717827491058021,1.5050089257629635,1.4492106564488842,1.3896706661553877,1.5498447373382926,2.3091367603812207,0.4737925699778765,1.7987269227793865,1.5154337194572982,2.0290125584205847,2.380205926492935,2.7171872038619744,1.662471328006198,2.133999415139475,2.0259930671149458,2.3113966785855045,1.5988928089643342,1.710262187109429,1.9159012186105453,2.23304418950192,0.7258676423227659,0.12403247401690255,2.0035656280055028,0.06884375784902934,1.8876267882286584,0.015034045370893825,1.8921402231831088,2.6213593891423965,2.3737559196387537,1.4800889500750314,1.8329403614051711,2.3800464944666824,2.046463352469902,1.651942917564474,0.31264456898571874,1.5257675112656397,1.9770770179723989,0.04959435439444455,0.7679142913170303,0.16232985623046653,2.143372228762166,1.8512682320705989,2.42261568598809,0.0008253769234274698,2.0745492459986536,2.5047727734454868,1.6987340305477965,2.597483829062518,1.7198729374091823,2.178729009602275,1.591591557608349,2.1741553260381385,2.2450064948165633,2.1991618857536808,1.8457468262974248,2.175341833067114,2.155180371772288,1.9669966825676728,1.6689068679038537,0.013894324941692652,1.8775436955129925,2.209003609634339,1.246460600847182,0.020363056134995908,1.5111355460135545,2.1248389498578693,1.543606460398982,1.7554589573957171,2.0835816541244268,2.29001732777723,1.5534008456381139
g3,0.009773006462467957,2.0388079534050148,1.8011165415914552,1.8782002454331592,2.1867102098019107,2.753392695811824,1.7706992374401538,0.007910506662077595,0.1772929585031383,1.9990054181728982,0.9780695841674252,1.8916776060141465,2.0594926723175333,2.065489495969578,2.429983398272352,1.2705634651189102,0.00019751947115350359,0.0021463477030725657,1.6358138433245974,1.2969568841613908,2.3079208722317968,0.04184479423736425,1.3160176526985607,0.0008489790588773159,2.161552584204705,1.7605926071194715,2.356928391673006,1.8329428843794484,1.9050892189237747,1.4096211705567132,2.3037424491027743,0.2290003361160264,1.6775434079051896,0.1382666825331897,2.004823107803281,1.6172600021488268,2.068140114230736,1.8516405817404142,2.0261861099166976,1.4390208657949837,1.5436840590736334,0.0274318068785018,1.5870964975865247,2.1714925385914783,1.7600533171922643,1.7914206940741153,2.0784020831100443,0.2633365808011313,0.009123844421043777,0.029585209043735513,1.9459405860328296,0.1779936614038864,1.2452171559748415,2.0440923885346107,0.003943355447002589,1.7266167543300102,2.004503362676234,1.1186705586978136,1.6204904967543412,0.17869476112704444,0.8742107549281211,1.922127373851439,2.3531631752887976,1.8783663536017117,2.0459590504452234,1.89216666798436,1.5166838401123135,2.0544717840385665,2.033761317485238,2.2736490369944637,1.5782219983680574,2.190897427885954,0.001707717955689131,1.8119523348358224,2.0974137482087643,0.0071722366587751545,2.0636948809068616,2.046314920986991,1.8867654281879571,2.2187166622237893,2.0151638211195717,1.969284009088452,2.013919851442867,2.419046446789543,0.025656136679086845,2.0449815745461586,1.5102314665957919,2.2997530643204787,1.3466373082695309,2.463890460132246,1.4183808854256357,0.005574536710563342,1.6061310500151504,1.5675756576934785,1.7705221621865601,0.005435612658874632,1.684519340146623,1.4763222929197095,2.2974486294523784,0.14882311296995052
g4,0.01478116157352223,0.13095324513826326,0.002204558389946876,0.8024724996634321,1.9475418447842268,0.8924092031560992,0.021393567318885514,0.04227022669891238,0.06063991535212936,0.005157127323354122,0.004888012048916339,0.00830841201833305,1.6382676524103692,1.2176597237511455,0.01504531713629222,0.0076436014964987205,0.12137174322947615,0.008531540893269088,0.15311153460645446,0.10458084321294994,0.002818400721039557,0.004274122991775802,0.05005076612773975,0.05993436509244837,0.013677413889155065,0.003871740223572825,0.02271610399549799,0.007374482609715116,0.15204303816970474,0.7005677945638857,0.0003973412903654286,0.003918313189933334,1.6413569919020548,0.002599416881766632,0.0294747108434661,0.001497881315139738,0.06624943844701213,0.1015205889156391,0.23782140738793464,0.6789174749497225,0.003323580907678271,0.023423535684804882,2.0849854466285795,1.4141556563865745,1.5038877913411999,1.5496926182913728,0.03332154324639176,0.1170191575513706,0.04599847536004895,0.01128396559640861,0.06665231865643258,0.0027137625149316357,0.03451489407329618,0.0009086957476587146,0.00017758929746570978,0.11682750083026505,0.030481995393258608,0.004509258991512067,0.01905043123428516,0.0703476290432095,0.013855451213446588,0.019385138138108462,1.17146346731984,0.058241415710607085,0.004440713214640413,1.0995951818092278,0.02907138723476039,0.016780917911260167,0.005565154764834164,0.2983811658899255,0.014677035593223791,0.4891347234560343,0.007460515939974038,0.0010364668282924624,0.055801525197038286,0.025674813978226633,0.07280904492060067,0.009285865634450104,1.1670560036596924,0.0033855200016641627,2.1681667208964264,2.129893314244752,0.015074798474483227,0.9085656632128962,0.0008067162320031812,1.0240259053062162,1.792067299943242,0.004876033937548988,0.10216499051554488,1.5100931001177695,0.9524422188197634,0.014415985048055632,0.012971818219598877,0.12462154475080113,1.0889561663542042,0.05640154237515595,0.012675783767144837,0.15889835392240653,0.6940600572448298,0.0021734113256929137
g5,0.03950306506770628,0.03210510694372168,0.005953344500855068,0.005382342165752162,1.1687822752432662,0.4655286262204363,0.002022135510441208,0.06501452179370681,0.06753152984682649,0.0721995109638923,0.07093818168567237,0.015179798655638125,0.09745381425055484,2.0042947540440217,0.026428781586073844,0.00553786998791514,0.0018037276404190496,0.002926579101660089,0.19801231273099804,0.021174995948181133,0.2094420925438769,0.09052788479524974,0.09230718305950864,0.036085516320685136,1.9948812414049533,0.010918048584532164,0.013050712487770042,0.008026139497221068,0.06029552370787904,1.820589379841293,0.004329536913455436,0.04382787292438406,1.129194089126433,0.0028521641262735423,1.800192127506207,0.020881283820572482,0.016430067580619358,1.7042168607093475,0.21741082349131705,1.67756688495662,0.01952495979113,0.002670380175381489,0.09462915781430016,1.3662486032746042,0.08416216326197484,0.1424480518602393,1.4954682398957622,0.02463797653175108,0.008003975956329814,0.10666789594891504,0.08811798437137637,0.006284085083961328,0.0035919975509564883,0.0017400957907287178,0.004795757820180439,0.00718331515761395,0.006610937691631967,0.0015694586363179874,0.004231408433171986,0.0008837707519142956,0.03491469732719922,1.945022766608688,1.0082989505811442,0.18528905552072175,0.031397635122475134,2.095303080749331,0.039357438872290734,0.0006986546870353704,0.004686879510710632,0.0015106099965796016,0.004066606231655082,1.5680150629005003,0.01182946647580382,0.01597051419339924,0.12357144266380772,0.0040444062949145715,0.012821537130623407,0.0025483037017648537,0.7802359121294712,1.896324903813194,0.08397347942489837,0.10675453198000864,0.18514698230740265,2.027613276941288,0.09242730996153152,0.0002918996392711308,0.039447716392020236,0.0001219554018436676,0.014068912262022804,0.6577869619022441,1.970812075363233,0.04414381089164915,0.0039116984159085185,0.006913503295799362,1.7765209454636082,0.011233584130187688,2.0421964147115887,1.3576122582589576,1.4206879419531064,0.012979453256166156
g6,0.02901807787278596,0.08564944066026463,0.005560961143646328,1.7886774226935986,0.1338912820716658,0.02117977091526364,1.6762046364121042,0.07798662141416006,0.03614082753209577,0.009594803265055593,0.007647883524947195,0.06225018112295504,1.6766296675594197,0.09309575222827564,0.009716426628440977,0.002103967410082428,0.013136006337193166,0.01863829011454081,0.09223472260041993,0.012081332708462723,0.0148503004522898,0.00046111907078247413,0.008422882998693025,0.0052385674144349685,0.019883822137589963,1.0429715103332722,0.060266670290163485,0.02834407871154268,1.7311982382727626,0.22717506953812905,0.09471594388545723,0.005755243037555407,0.014310653617876609,0.0006424657370426206,0.005390569552521001,0.053923591084584485,0.004729139691721177,0.03421777319392423,0.038773843893219716,0.4181873405739495,0.028080766721758518,0.004030654271819906,1.7356975909447336,0.008170377266828064,2.008117856104858,1.7360486694093036,0.013283940423679455,0.023495831794263903,0.025177118582829533,0.008837654119490841,0.0016452753324042765,0.012699628863849179,0.0489123070022685,0.046252772159775926,0.008810615998318266,1.3186661626724725,1.3231320121962065,0.0006252500649620523,0.08692043878979935,0.008878168650125206,0.008081284351421065,0.09379289262933288,0.8388236808788259,0.014288281231399453,0.02156060154274049,0.0052462161844933075,0.0033198014680884988,0.02342977402642208,0.006900171775779419,1.0916597457780863,0.003829991320882599,0.6437532305141714,0.001982883605479064,0.07605536049623986,0.008555333504161317,0.008107584234988141,0.0018289912132945754,0.02369692335237606,1.1632433292070752,0.011198925581203945,1.8002057556311706,1.5123860483981513,0.013290484942659143,0.4587216284757855,0.005200887268501023,1.7298533607428093,1.8512348860080383,0.01650119020417804,0.009517980218701316,0.9690769697212788,0.2647224950419606,0.0004765445281035182,0.042217355890030256,0.08937207910024865,0.22911891530849526,0.002105865923316068,0.071024195016325,0.5670410811843153,0.6758532292489948,0.012843255327787151
g7,0.00044152647297628956,0.10251676847216497,0.018809010807925776,0.0040373724711076685,0.10547674672107428,0.0006068835965326305,0.02638740820347445,0.03683353722990741,0.012657571111487152,0.008011634944081008,0.03077452679215242,0.0028113418485674205,0.008005024529026116,0.04157402650369582,0.040478495239591065,0.0001804401497807933,0.008488680358633309,0.02541275139404789,0.0030174103809868834,0.04390410921384751,2.523737800808745,0.001753843058238361,0.08049155909284544,0.04639640279513571,1.4231285663526907,0.08220980265275676,0.011969991846389857,0.02122416263967217,0.11299157730543274,0.9246056235725636,0.0020633112318075423,0.02153573492528369,0.006344913663732129,0.008371001945878667,1.6911130606196878,0.07196731731729827,0.046224279231358106,2.1252120583772878,0.07029317871841857,1.2430381012786638,0.004931080083528047,0.0009409819068684994,0.03446909931445777,0.004541152980527724,0.012044157471124514,0.2230923828466148,1.5882467500231647,0.011634997311174691,0.052443545127234106,0.20856479960607235,0.007320334384138354,0.006623901060036396,0.03871353559157085,0.004331163861015125,0.005736848299134867,0.06945847362286674,0.0024250236060551073,0.0018493768797001886,0.0022394208624406365,0.006184249796873406,0.000485067524954824,2.1523993200739358,0.6501034488479218,0.0022765518127974872,0.004814117979464811,0.011287051117348844,0.015398911621039797,0.3001926540914333,0.0027495470696627788,0.017819117586854883,0.0348763694328766,1.923149358635072,0.0008265825636991323,0.3203192048098961,0.013017775473532072,0.0009732092641590869,1.7743200416297475,0.02951726490678641,0.17872404059905905,1.9045019580016036,0.08050973584936982,0.09706615932558704,2.058976409558736,0.7983223434355768,0.008091815698497042,0.024379259205590646,0.0007762077763078513,0.0350868976094791,0.024541525432322242,0.2478549621554917,0.9582866933503044,0.013282888376006802,0.004673237572267845,0.02306846113701378,0.5164091843060858,0.01488050123959099,1.460433148621676,2.0475128002421674,0.8842171292870848,0.01877711806137276
g8,0.01222158024086937,2.1899300420624987,1.941013617044012,2.498288599295877,0.010226488790012592,0.06440921344536372,1.869541032867169,0.005817524413819334,0.017717855733374192,1.3959446732337608,0.003468349976227952,2.11575733711132,1.6463495534779329,0.004896406601563628,1.9170701318975825,1.5639327860875414,2.5129931712409808,1.8541783715029807,1.9221588616432521,1.6540427821683386,1.6118558658328137,2.351686922051304,1.5372640461084168,0.0004308535345851543,2.1294899983181983,1.4508775015347442,2.102996072314102,2.134266704117807,1.8898129004344388,0.0007696775626318464,2.0900452964846483,0.006739969737956438,0.020225113535733374,0.002755666963897693,2.1874225463005343,1.6324288701826224,1.6600913425861832,1.9697312294527545,0.03748595006061525,0.049169928752319916,0.015096890112337672,0.10178595864297693,0.025789185652616932,0.0020400931128707342,0.7362647628715665,1.5839864063064657,1.3436115243251114,0.001719456949801559,0.012599486946598942,0.004082699288024382,2.041804045065116,0.016799922875388236,1.9575892777183816,1.7819889780844902,1.423151335310234,1.7653433623001873,2.1607970536431504,0.006644652408176568,0.0127961870828374,0.006452232798884183,0.01041230328708628,0.9507162518150536,0.006267415163673397,2.0693766756917547,2.260100176800379,0.045900373305316884,1.98911957305708,2.12580915933493,1.491724533138561,1.7444058064390018,0.037945658628118516,0.4278231018235198,1.5088288514014403,1.9114164798344329,0.02131311333977953,0.010056773879117846,1.7748741941781114,1.774577376038189,0.02404482609582029,1.431517472787633,0.9645315902325392,2.2676869225876297,1.809992973685472,0.014654999188191681,0.017866789193976676,1.8745178906259208,2.270464387325818,1.8356657440795028,2.3856611203322333,0.033353723541955184,0.041755892667932115,0.001220544477814714,1.6858690824143825,2.2056778778119592,0.019542082523114845,0.010848692484191907,1.4937151599098957,0.005235379421170389,0.003403046610670577,0.002699421317482661
g9,0.018477163467907426,1.9439550809248125,1.9959087630798749,0.8121487266297485,0.008635646985415467,0.02066636583892716,1.7645439210615514,0.00379549231737857,0.003489478116625109,1.954915463807223,0.003777204537410345,1.9296654911135396,0.032670639044936244,0.001346293740920953,1.9226580948147844,2.1622037500463214,1.6102168959664542,2.3316366712441616,1.7149127449235178,1.768019901924934,1.4743641207611076,3.021860530907246,2.132941844565781,0.01268515001130615,0.02768685799941677,1.861954276411824,1.8390173171492996,2.652345038690698,1.6164927692405011,0.03198023669039475,2.018031007097677,0.003186829231874251,0.024330826163745344,0.07441296857306724,0.06947350367996734,2.0741529978329054,2.355632706496751,0.12313276443382562,0.02418496992523226,0.002511076329889779,0.010969999694177376,0.0045387251760226005,0.009344082357694109,0.006436506682948979,0.018920691096229174,0.01647769110108924,0.06516233469909888,0.0183843475069572,0.0644685826296555,0.054892058022510334,1.8394942391904017,0.18331803046610987,1.9150725152872272,1.5905561228541545,1.8371518232015167,1.4891139968278242,1.7459019228054207,0.004125129658265766,0.0013677910539646163,0.03559198996465962,0.06119842059000045,0.044680509399278236,0.019894355006365383,1.7318011429894218,1.826857451921087,0.05950687308015655,1.7670373003621858,1.8130640075232618,2.015687931167721,1.904154432411711,0.001732546607140542,0.05321205286562688,1.7826942217618609,1.741835120948659,0.009542804865871495,0.014970809046631974,1.614358548395136,2.5630031184284983,0.004709952662333087,0.09382369498387977,0.12070555096933792,4.394758320910055e-05,1.4874488929645806,0.014193564418024513,0.005558863647145144,1.3289973344350845,0.04584972409955099,1.7459783348772957,1.8386398240247872,0.024139313643901483,0.01734700416145079,0.006034216598011078,1.6677068522139094,2.028645498768789,0.005590949392639485,0.0025470755553327474,0.004213230515630721,0.051381935100836065,0.01718801831029023,0.023174353017925253
