,LRP,source_gene,target_gene
1,0.04217148,EgrNab,Cebpa
2,0.0042750477,Eklf,Cebpa
3,0.0033409437,Fli1,Cebpa
4,0.00097089447,Fog1,Cebpa
5,0.0028348125,Gata1,Cebpa
6,0.002727115,Gata2,Cebpa
7,0.022602012,Gfi1,Cebpa
8,0.011954068,Pu1,Cebpa
9,0.00026373877,Scl,Cebpa
10,0.038227372,cJun,Cebpa
13,0.011607556,Eklf,EgrNab
14,0.013441072,Fli1,EgrNab
15,0.0013925878,Fog1,EgrNab
16,0.01530624,Gata1,EgrNab
17,0.009534163,Gata2,EgrNab
18,0.037938595,Gfi1,EgrNab
19,0.016511276,Pu1,EgrNab
20,0.005410455,Scl,EgrNab
21,0.12133107,cJun,EgrNab
25,0.003227997,Fli1,Eklf
26,0.0008939578,Fog1,Eklf
27,0.0010211453,Gata1,Eklf
28,0.0010004399,Gata2,Eklf
29,0.0031239795,Gfi1,Eklf
30,0.0014896877,Pu1,Eklf
31,0.0016657939,Scl,Eklf
32,0.018134758,cJun,Eklf
37,0.0013866673,Fog1,Fli1
38,0.00086955534,Gata1,Fli1
39,0.00028599397,Gata2,Fli1
40,0.0054183872,Gfi1,Fli1
41,0.0015133037,Pu1,Fli1
42,0.0013988165,Scl,Fli1
43,0.0065950765,cJun,Fli1
49,0.00063829886,Gata1,Fog1
50,0.00058363774,Gata2,Fog1
51,0.00045738285,Gfi1,Fog1
52,0.00084422575,Pu1,Fog1
53,0.00050879875,Scl,Fog1
54,0.003785863,cJun,Fog1
61,0.0014004745,Gata2,Gata1
62,0.002934012,Gfi1,Gata1
63,0.005359797,Pu1,Gata1
64,0.0028663534,Scl,Gata1
65,0.012345866,cJun,Gata1
73,0.0039913123,Gfi1,Gata2
74,0.0041149347,Pu1,Gata2
75,0.0026262277,Scl,Gata2
76,0.013970987,cJun,Gata2
85,0.0046538394,Pu1,Gfi1
86,0.001548774,Scl,Gfi1
87,0.041623745,cJun,Gfi1
97,0.0057129636,Scl,Pu1
98,0.04610567,cJun,Pu1
109,0.006187054,cJun,Scl
