,LRP,source_gene,target_gene
1,0.0018713714,EgrNab,Cebpa
2,0.007059847,Eklf,Cebpa
3,0.005169126,Fli1,Cebpa
4,0.0043538213,Fog1,Cebpa
5,0.0071474817,Gata1,Cebpa
6,0.0027490393,Gata2,Cebpa
7,0.016699698,Gfi1,Cebpa
8,0.0029536076,Pu1,Cebpa
9,0.0075945053,Scl,Cebpa
10,0.002600766,cJun,Cebpa
13,0.029717537,Eklf,EgrNab
14,0.025828362,Fli1,EgrNab
15,0.008529283,Fog1,EgrNab
16,0.009758111,Gata1,EgrNab
17,0.004113732,Gata2,EgrNab
18,0.0050191307,Gfi1,EgrNab
19,0.0024585286,Pu1,EgrNab
20,0.0056342375,Scl,EgrNab
21,0.0047245733,cJun,EgrNab
25,0.27671748,Fli1,Eklf
26,0.06259387,Fog1,Eklf
27,0.023487534,Gata1,Eklf
28,0.055283442,Gata2,Eklf
29,0.02756537,Gfi1,Eklf
30,0.026820645,Pu1,Eklf
31,0.0959616,Scl,Eklf
32,0.024176084,cJun,Eklf
37,0.037661366,Fog1,Fli1
38,0.006869706,Gata1,Fli1
39,0.011391742,Gata2,Fli1
40,0.0015996615,Gfi1,Fli1
41,0.007129431,Pu1,Fli1
42,0.011947196,Scl,Fli1
43,0.0064525288,cJun,Fli1
49,0.0066833915,Gata1,Fog1
50,0.024896404,Gata2,Fog1
51,0.016324354,Gfi1,Fog1
52,0.008467625,Pu1,Fog1
53,0.066751465,Scl,Fog1
54,0.012216377,cJun,Fog1
61,0.00561158,Gata2,Gata1
62,0.004634932,Gfi1,Gata1
63,0.01071803,Pu1,Gata1
64,0.007584323,Scl,Gata1
65,0.0045303935,cJun,Gata1
73,0.0011569007,Gfi1,Gata2
74,0.005732648,Pu1,Gata2
75,0.027700037,Scl,Gata2
76,0.0070974836,cJun,Gata2
85,0.008432878,Pu1,Gfi1
86,0.02390115,Scl,Gfi1
87,0.00641987,cJun,Gfi1
97,0.0077621182,Scl,Pu1
98,0.0033332822,cJun,Pu1
109,0.0013016064,cJun,Scl
