,LRP,source_gene,target_gene
1,0.028874066,EgrNab,Cebpa
2,0.008579565,Eklf,Cebpa
3,0.008165948,Fli1,Cebpa
4,0.0035799425,Fog1,Cebpa
5,0.0061876155,Gata1,Cebpa
6,0.015038204,Gata2,Cebpa
7,0.05437116,Gfi1,Cebpa
8,0.021690343,Pu1,Cebpa
9,0.0024963594,Scl,Cebpa
10,0.036722966,cJun,Cebpa
13,0.0027336522,Eklf,EgrNab
14,0.0007645414,Fli1,EgrNab
15,0.0015360377,Fog1,EgrNab
16,0.0007524992,Gata1,EgrNab
17,0.0011483948,Gata2,EgrNab
18,0.03492176,Gfi1,EgrNab
19,0.0031675966,Pu1,EgrNab
20,0.00080001634,Scl,EgrNab
21,0.026063919,cJun,EgrNab
25,0.0013853274,Fli1,Eklf
26,0.00041239837,Fog1,Eklf
27,0.00071102154,Gata1,Eklf
28,0.0007118393,Gata2,Eklf
29,0.0021340088,Gfi1,Eklf
30,0.0012030513,Pu1,Eklf
31,0.00054191664,Scl,Eklf
32,0.0044064834,cJun,Eklf
37,0.0009368005,Fog1,Fli1
38,0.00028602892,Gata1,Fli1
39,0.0038716132,Gata2,Fli1
40,0.007886409,Gfi1,Fli1
41,0.0030619972,Pu1,Fli1
42,0.0015412989,Scl,Fli1
43,0.0020735224,cJun,Fli1
49,0.0017149793,Gata1,Fog1
50,0.001578273,Gata2,Fog1
51,0.0059170974,Gfi1,Fog1
52,0.0016301195,Pu1,Fog1
53,0.0013417234,Scl,Fog1
54,0.00051828846,cJun,Fog1
61,0.0012308048,Gata2,Gata1
62,0.00910157,Gfi1,Gata1
63,0.001432617,Pu1,Gata1
64,0.0015842736,Scl,Gata1
65,0.004709278,cJun,Gata1
73,0.013917223,Gfi1,Gata2
74,0.0044004545,Pu1,Gata2
75,0.00065774296,Scl,Gata2
76,0.0026884028,cJun,Gata2
85,0.019705214,Pu1,Gfi1
86,0.0023391997,Scl,Gfi1
87,0.031089261,cJun,Gfi1
97,0.0014398249,Scl,Pu1
98,0.008216226,cJun,Pu1
109,0.0011256216,cJun,Scl
