,LRP,source_gene,target_gene
1,0.03865487,EgrNab,Cebpa
2,0.0018916951,Eklf,Cebpa
3,0.0019109966,Fli1,Cebpa
4,0.0021962847,Fog1,Cebpa
5,0.0034001633,Gata1,Cebpa
6,0.005968021,Gata2,Cebpa
7,0.017549988,Gfi1,Cebpa
8,0.0077374885,Pu1,Cebpa
9,0.0013660553,Scl,Cebpa
10,0.021567583,cJun,Cebpa
13,0.0069135716,Eklf,EgrNab
14,0.01007043,Fli1,EgrNab
15,0.001773837,Fog1,EgrNab
16,0.015585,Gata1,EgrNab
17,0.0112255,Gata2,EgrNab
18,0.0333673,Gfi1,EgrNab
19,0.028821127,Pu1,EgrNab
20,0.0053616185,Scl,EgrNab
21,0.086726375,cJun,EgrNab
25,0.0023015668,Fli1,Eklf
26,0.00054362684,Fog1,Eklf
27,0.0006866451,Gata1,Eklf
28,0.00043543478,Gata2,Eklf
29,0.002136984,Gfi1,Eklf
30,0.00048413975,Pu1,Eklf
31,0.0010381894,Scl,Eklf
32,0.0086868405,cJun,Eklf
37,0.00035323802,Fog1,Fli1
38,0.00042288052,Gata1,Fli1
39,0.0010501647,Gata2,Fli1
40,0.0034264843,Gfi1,Fli1
41,0.0009772256,Pu1,Fli1
42,0.00058304693,Scl,Fli1
43,0.0036964444,cJun,Fli1
49,0.0011735153,Gata1,Fog1
50,0.0011879915,Gata2,Fog1
51,0.0020856434,Gfi1,Fog1
52,0.00054035813,Pu1,Fog1
53,0.00030502083,Scl,Fog1
54,0.0027857162,cJun,Fog1
61,0.0005211362,Gata2,Gata1
62,0.0028974628,Gfi1,Gata1
63,0.005166535,Pu1,Gata1
64,0.0017168273,Scl,Gata1
65,0.0033999167,cJun,Gata1
73,0.006400821,Gfi1,Gata2
74,0.0029746527,Pu1,Gata2
75,0.0013183465,Scl,Gata2
76,0.0053343875,cJun,Gata2
85,0.0053221104,Pu1,Gfi1
86,0.0013160799,Scl,Gfi1
87,0.031499263,cJun,Gfi1
97,0.0053808875,Scl,Pu1
98,0.025516504,cJun,Pu1
109,0.0055846013,cJun,Scl
