,LRP,source_gene,target_gene
1,0.047600158,EgrNab,Cebpa
2,0.0065194545,Eklf,Cebpa
3,0.0084310295,Fli1,Cebpa
4,0.0065945815,Fog1,Cebpa
5,0.009316451,Gata1,Cebpa
6,0.019251842,Gata2,Cebpa
7,0.07511318,Gfi1,Cebpa
8,0.028372498,Pu1,Cebpa
9,0.0021855002,Scl,Cebpa
10,0.04816336,cJun,Cebpa
13,0.00052212307,Eklf,EgrNab
14,0.0009861628,Fli1,EgrNab
15,0.0024259572,Fog1,EgrNab
16,0.002696466,Gata1,EgrNab
17,0.0014782359,Gata2,EgrNab
18,0.039443947,Gfi1,EgrNab
19,0.0069496995,Pu1,EgrNab
20,0.00035894974,Scl,EgrNab
21,0.020187749,cJun,EgrNab
25,0.0008057109,Fli1,Eklf
26,0.0024728407,Fog1,Eklf
27,0.0004076586,Gata1,Eklf
28,0.0016331878,Gata2,Eklf
29,0.0045941747,Gfi1,Eklf
30,0.0017292888,Pu1,Eklf
31,0.0011394406,Scl,Eklf
32,0.0047291117,cJun,Eklf
37,0.0006681497,Fog1,Fli1
38,0.001148929,Gata1,Fli1
39,0.001715778,Gata2,Fli1
40,0.009149103,Gfi1,Fli1
41,0.0034905286,Pu1,Fli1
42,0.0015951485,Scl,Fli1
43,0.0037433468,cJun,Fli1
49,0.0009704636,Gata1,Fog1
50,0.00074340805,Gata2,Fog1
51,0.0049692183,Gfi1,Fog1
52,0.0012469889,Pu1,Fog1
53,0.00022440327,Scl,Fog1
54,0.0026412972,cJun,Fog1
61,0.0015748102,Gata2,Gata1
62,0.01240216,Gfi1,Gata1
63,0.0011398625,Pu1,Gata1
64,0.002705093,Scl,Gata1
65,0.003788066,cJun,Gata1
73,0.012818691,Gfi1,Gata2
74,0.0027937833,Pu1,Gata2
75,0.0012036711,Scl,Gata2
76,0.004112997,cJun,Gata2
85,0.02436108,Pu1,Gfi1
86,0.0028364845,Scl,Gfi1
87,0.025198765,cJun,Gfi1
97,0.0038829776,Scl,Pu1
98,0.0074871387,cJun,Pu1
109,0.0022719514,cJun,Scl
