,LRP,source_gene,target_gene
1,0.04251198,EgrNab,Cebpa
2,0.008955883,Eklf,Cebpa
3,0.003994732,Fli1,Cebpa
4,0.0066299117,Fog1,Cebpa
5,0.019733716,Gata1,Cebpa
6,0.050214153,Gata2,Cebpa
7,0.08267646,Gfi1,Cebpa
8,0.03184141,Pu1,Cebpa
9,0.004518594,Scl,Cebpa
10,0.025985667,cJun,Cebpa
13,0.004495909,Eklf,EgrNab
14,0.0075497823,Fli1,EgrNab
15,0.0023007016,Fog1,EgrNab
16,0.017726488,Gata1,EgrNab
17,0.01578416,Gata2,EgrNab
18,0.04656638,Gfi1,EgrNab
19,0.012809306,Pu1,EgrNab
20,0.0020517653,Scl,EgrNab
21,0.019424982,cJun,EgrNab
25,0.004469039,Fli1,Eklf
26,0.0062251985,Fog1,Eklf
27,0.017369274,Gata1,Eklf
28,0.011468893,Gata2,Eklf
29,0.01002855,Gfi1,Eklf
30,0.014776622,Pu1,Eklf
31,0.004244549,Scl,Eklf
32,0.0022690697,cJun,Eklf
37,0.0016330752,Fog1,Fli1
38,0.0022731768,Gata1,Fli1
39,0.009002368,Gata2,Fli1
40,0.02095539,Gfi1,Fli1
41,0.007002266,Pu1,Fli1
42,0.001785815,Scl,Fli1
43,0.0024958907,cJun,Fli1
49,0.009251215,Gata1,Fog1
50,0.0069275703,Gata2,Fog1
51,0.023176838,Gfi1,Fog1
52,0.0134566575,Pu1,Fog1
53,0.003304816,Scl,Fog1
54,0.007320268,cJun,Fog1
61,0.05687046,Gata2,Gata1
62,0.031826302,Gfi1,Gata1
63,0.010485287,Pu1,Gata1
64,0.0024044507,Scl,Gata1
65,0.011463243,cJun,Gata1
73,0.03878147,Gfi1,Gata2
74,0.06094224,Pu1,Gata2
75,0.005275829,Scl,Gata2
76,0.025945447,cJun,Gata2
85,0.06981182,Pu1,Gfi1
86,0.0112928245,Scl,Gfi1
87,0.04060648,cJun,Gfi1
97,0.004478057,Scl,Pu1
98,0.011524704,cJun,Pu1
109,0.00590953,cJun,Scl
