,LRP,source_gene,target_gene
1,0.0050679124,EgrNab,Cebpa
2,0.0019865613,Eklf,Cebpa
3,0.0074331164,Fli1,Cebpa
4,0.0099253375,Fog1,Cebpa
5,0.0087817,Gata1,Cebpa
6,0.0072316187,Gata2,Cebpa
7,0.007517267,Gfi1,Cebpa
8,0.019516058,Pu1,Cebpa
9,0.007269814,Scl,Cebpa
10,0.008765796,cJun,Cebpa
13,0.003440666,Eklf,EgrNab
14,0.0063404897,Fli1,EgrNab
15,0.004140312,Fog1,EgrNab
16,0.012938084,Gata1,EgrNab
17,0.013644386,Gata2,EgrNab
18,0.005439574,Gfi1,EgrNab
19,0.009673225,Pu1,EgrNab
20,0.005051133,Scl,EgrNab
21,0.004830078,cJun,EgrNab
25,0.0046770796,Fli1,Eklf
26,0.03221575,Fog1,Eklf
27,0.0090396805,Gata1,Eklf
28,0.0061972775,Gata2,Eklf
29,0.002966891,Gfi1,Eklf
30,0.013656366,Pu1,Eklf
31,0.032494042,Scl,Eklf
32,0.012479436,cJun,Eklf
37,0.026273597,Fog1,Fli1
38,0.014612792,Gata1,Fli1
39,0.009420803,Gata2,Fli1
40,0.0061976193,Gfi1,Fli1
41,0.005876372,Pu1,Fli1
42,0.024175197,Scl,Fli1
43,0.0037586016,cJun,Fli1
49,0.031105265,Gata1,Fog1
50,0.016786274,Gata2,Fog1
51,0.008897621,Gfi1,Fog1
52,0.017450305,Pu1,Fog1
53,0.07414149,Scl,Fog1
54,0.022554787,cJun,Fog1
61,0.029347047,Gata2,Gata1
62,0.002668943,Gfi1,Gata1
63,0.03797371,Pu1,Gata1
64,0.024497628,Scl,Gata1
65,0.0245858,cJun,Gata1
73,0.012086131,Gfi1,Gata2
74,0.036036193,Pu1,Gata2
75,0.020706497,Scl,Gata2
76,0.009826995,cJun,Gata2
85,0.0037385472,Pu1,Gfi1
86,0.0056275763,Scl,Gfi1
87,0.008116777,cJun,Gfi1
97,0.01865338,Scl,Pu1
98,0.009790529,cJun,Pu1
109,0.017692285,cJun,Scl
