,LRP,source_gene,target_gene
1,0.0019745396,EgrNab,Cebpa
2,0.0023303682,Eklf,Cebpa
3,0.0084982,Fli1,Cebpa
4,0.0053586517,Fog1,Cebpa
5,0.0027650418,Gata1,Cebpa
6,0.0033230947,Gata2,Cebpa
7,0.0025221775,Gfi1,Cebpa
8,0.003421105,Pu1,Cebpa
9,0.0042128777,Scl,Cebpa
10,0.00050957163,cJun,Cebpa
13,0.010208878,Eklf,EgrNab
14,0.008936394,Fli1,EgrNab
15,0.0005674773,Fog1,EgrNab
16,0.0017066838,Gata1,EgrNab
17,0.0005575232,Gata2,EgrNab
18,0.0003705067,Gfi1,EgrNab
19,0.001692628,Pu1,EgrNab
20,0.0014320333,Scl,EgrNab
21,0.0018351361,cJun,EgrNab
25,0.08192779,Fli1,Eklf
26,0.014067981,Fog1,Eklf
27,0.003414018,Gata1,Eklf
28,0.016565632,Gata2,Eklf
29,0.008862336,Gfi1,Eklf
30,0.007506665,Pu1,Eklf
31,0.0075805094,Scl,Eklf
32,0.0022488295,cJun,Eklf
37,0.0039685704,Fog1,Fli1
38,0.014691333,Gata1,Fli1
39,0.010179179,Gata2,Fli1
40,0.002331671,Gfi1,Fli1
41,0.0070503373,Pu1,Fli1
42,0.010333575,Scl,Fli1
43,0.010535183,cJun,Fli1
49,0.0080073085,Gata1,Fog1
50,0.0017634754,Gata2,Fog1
51,0.0020354476,Gfi1,Fog1
52,0.008435254,Pu1,Fog1
53,0.0083229225,Scl,Fog1
54,0.008413522,cJun,Fog1
61,0.0060314788,Gata2,Gata1
62,0.0030765156,Gfi1,Gata1
63,0.0033816018,Pu1,Gata1
64,0.007720949,Scl,Gata1
65,0.006146144,cJun,Gata1
73,0.00098237,Gfi1,Gata2
74,0.0068241516,Pu1,Gata2
75,0.0039794287,Scl,Gata2
76,0.0029191659,cJun,Gata2
85,0.003849951,Pu1,Gfi1
86,0.0026441237,Scl,Gfi1
87,0.0011396111,cJun,Gfi1
97,0.010925456,Scl,Pu1
98,0.0029236504,cJun,Pu1
109,0.0030166695,cJun,Scl
