,LRP,source_gene,target_gene
1,0.005896484,EgrNab,Cebpa
2,0.00030763916,Eklf,Cebpa
3,0.0011188036,Fli1,Cebpa
4,0.001131072,Fog1,Cebpa
5,0.0010848925,Gata1,Cebpa
6,0.0010954274,Gata2,Cebpa
7,0.0049580373,Gfi1,Cebpa
8,0.0022945504,Pu1,Cebpa
9,0.0016429332,Scl,Cebpa
10,0.007587559,cJun,Cebpa
13,0.0010738506,Eklf,EgrNab
14,0.0034589074,Fli1,EgrNab
15,0.0011056664,Fog1,EgrNab
16,0.002897807,Gata1,EgrNab
17,0.0039887205,Gata2,EgrNab
18,0.006801923,Gfi1,EgrNab
19,0.005779025,Pu1,EgrNab
20,0.003219493,Scl,EgrNab
21,0.0021143337,cJun,EgrNab
25,0.00035649,Fli1,Eklf
26,0.0003467771,Fog1,Eklf
27,0.001186399,Gata1,Eklf
28,0.0002869767,Gata2,Eklf
29,0.0010625063,Gfi1,Eklf
30,0.0019922412,Pu1,Eklf
31,0.00042770343,Scl,Eklf
32,0.00022298054,cJun,Eklf
37,0.00033381756,Fog1,Fli1
38,0.00039551215,Gata1,Fli1
39,0.0004657337,Gata2,Fli1
40,0.00062416296,Gfi1,Fli1
41,0.0012215631,Pu1,Fli1
42,0.00042431374,Scl,Fli1
43,0.0012364141,cJun,Fli1
49,0.00046309398,Gata1,Fog1
50,0.0006068892,Gata2,Fog1
51,0.0011433644,Gfi1,Fog1
52,0.0021229885,Pu1,Fog1
53,0.0006890964,Scl,Fog1
54,0.0012375837,cJun,Fog1
61,0.0011052212,Gata2,Gata1
62,0.0021354132,Gfi1,Gata1
63,0.002121011,Pu1,Gata1
64,0.0010873447,Scl,Gata1
65,0.0046448396,cJun,Gata1
73,0.0013861868,Gfi1,Gata2
74,0.002585422,Pu1,Gata2
75,0.0007172072,Scl,Gata2
76,0.0040749395,cJun,Gata2
85,0.0041193087,Pu1,Gfi1
86,0.00032405136,Scl,Gfi1
87,0.0025664847,cJun,Gfi1
97,0.0008218181,Scl,Pu1
98,0.006927306,cJun,Pu1
109,0.00065934996,cJun,Scl
