,LRP,source_gene,target_gene
1,0.0027426926,EgrNab,Cebpa
2,0.004971282,Eklf,Cebpa
3,0.011989742,Fli1,Cebpa
4,0.009341965,Fog1,Cebpa
5,0.0007202823,Gata1,Cebpa
6,0.0032521444,Gata2,Cebpa
7,0.003711854,Gfi1,Cebpa
8,0.0038267225,Pu1,Cebpa
9,0.0077696266,Scl,Cebpa
10,0.001439634,cJun,Cebpa
13,0.011321005,Eklf,EgrNab
14,0.01898467,Fli1,EgrNab
15,0.0026796206,Fog1,EgrNab
16,0.00278088,Gata1,EgrNab
17,0.0008102589,Gata2,EgrNab
18,0.00090083794,Gfi1,EgrNab
19,0.0010854873,Pu1,EgrNab
20,0.0047548744,Scl,EgrNab
21,0.0017037604,cJun,EgrNab
25,0.10698266,Fli1,Eklf
26,0.008150098,Fog1,Eklf
27,0.00071549066,Gata1,Eklf
28,0.010284506,Gata2,Eklf
29,0.006811017,Gfi1,Eklf
30,0.0043258453,Pu1,Eklf
31,0.012788912,Scl,Eklf
32,0.0061526084,cJun,Eklf
37,0.004671135,Fog1,Fli1
38,0.015045376,Gata1,Fli1
39,0.009452822,Gata2,Fli1
40,0.005609679,Gfi1,Fli1
41,0.017722407,Pu1,Fli1
42,0.015216973,Scl,Fli1
43,0.014238477,cJun,Fli1
49,0.005104969,Gata1,Fog1
50,0.0016027967,Gata2,Fog1
51,0.0018335191,Gfi1,Fog1
52,0.003995205,Pu1,Fog1
53,0.009122165,Scl,Fog1
54,0.0066976803,cJun,Fog1
61,0.0026811196,Gata2,Gata1
62,0.003400885,Gfi1,Gata1
63,0.004032403,Pu1,Gata1
64,0.0043854103,Scl,Gata1
65,0.0013706515,cJun,Gata1
73,0.0012135315,Gfi1,Gata2
74,0.010295139,Pu1,Gata2
75,0.0040162317,Scl,Gata2
76,0.0029087856,cJun,Gata2
85,0.0051296754,Pu1,Gfi1
86,0.0044145864,Scl,Gfi1
87,0.002188671,cJun,Gfi1
97,0.009858908,Scl,Pu1
98,0.003778147,cJun,Pu1
109,0.0049234075,cJun,Scl
