,LRP,source_gene,target_gene
1,0.0072813844,EgrNab,Cebpa
2,0.005114294,Eklf,Cebpa
3,0.002725653,Fli1,Cebpa
4,0.004451586,Fog1,Cebpa
5,0.005964175,Gata1,Cebpa
6,0.0053754635,Gata2,Cebpa
7,0.011686166,Gfi1,Cebpa
8,0.014843362,Pu1,Cebpa
9,0.004808082,Scl,Cebpa
10,0.010109033,cJun,Cebpa
13,0.008421451,Eklf,EgrNab
14,0.0055242768,Fli1,EgrNab
15,0.0069356025,Fog1,EgrNab
16,0.01022005,Gata1,EgrNab
17,0.021883123,Gata2,EgrNab
18,0.0067537804,Gfi1,EgrNab
19,0.0256528,Pu1,EgrNab
20,0.0025777423,Scl,EgrNab
21,0.014152491,cJun,EgrNab
25,0.0018286014,Fli1,Eklf
26,0.0033058843,Fog1,Eklf
27,0.004634745,Gata1,Eklf
28,0.005947982,Gata2,Eklf
29,0.00668506,Gfi1,Eklf
30,0.007127409,Pu1,Eklf
31,0.00068708265,Scl,Eklf
32,0.008373047,cJun,Eklf
37,0.0036097546,Fog1,Fli1
38,0.0060967593,Gata1,Fli1
39,0.006654309,Gata2,Fli1
40,0.0017179921,Gfi1,Fli1
41,0.006030762,Pu1,Fli1
42,0.002374667,Scl,Fli1
43,0.0075906166,cJun,Fli1
49,0.007080757,Gata1,Fog1
50,0.009073155,Gata2,Fog1
51,0.0015605981,Gfi1,Fog1
52,0.010601779,Pu1,Fog1
53,0.0016096642,Scl,Fog1
54,0.008213422,cJun,Fog1
61,0.010592584,Gata2,Gata1
62,0.003716489,Gfi1,Gata1
63,0.024044177,Pu1,Gata1
64,0.006929872,Scl,Gata1
65,0.006410187,cJun,Gata1
73,0.002429155,Gfi1,Gata2
74,0.035585627,Pu1,Gata2
75,0.006926365,Scl,Gata2
76,0.02010592,cJun,Gata2
85,0.009258369,Pu1,Gfi1
86,0.004888964,Scl,Gfi1
87,0.0080313105,cJun,Gfi1
97,0.012063796,Scl,Pu1
98,0.024543174,cJun,Pu1
109,0.005554396,cJun,Scl
