,LRP,source_gene,target_gene
1,0.00095945736,EgrNab,Cebpa
2,0.0037965712,Eklf,Cebpa
3,0.0028191057,Fli1,Cebpa
4,0.005359383,Fog1,Cebpa
5,0.0039845067,Gata1,Cebpa
6,0.004326547,Gata2,Cebpa
7,0.002844931,Gfi1,Cebpa
8,0.0010454799,Pu1,Cebpa
9,0.004729896,Scl,Cebpa
10,0.0005933675,cJun,Cebpa
13,0.01111552,Eklf,EgrNab
14,0.005042501,Fli1,EgrNab
15,0.0035206086,Fog1,EgrNab
16,0.00043438622,Gata1,EgrNab
17,0.0017754772,Gata2,EgrNab
18,0.0004260711,Gfi1,EgrNab
19,0.0012432381,Pu1,EgrNab
20,0.0022920133,Scl,EgrNab
21,0.0014485857,cJun,EgrNab
25,0.056084633,Fli1,Eklf
26,0.024777614,Fog1,Eklf
27,0.006084523,Gata1,Eklf
28,0.0050923605,Gata2,Eklf
29,0.0025413753,Gfi1,Eklf
30,0.01651967,Pu1,Eklf
31,0.006322723,Scl,Eklf
32,0.010869793,cJun,Eklf
37,0.012050964,Fog1,Fli1
38,0.01606146,Gata1,Fli1
39,0.016894352,Gata2,Fli1
40,0.008266374,Gfi1,Fli1
41,0.006891166,Pu1,Fli1
42,0.011341737,Scl,Fli1
43,0.0017525742,cJun,Fli1
49,0.021882838,Gata1,Fog1
50,0.003284025,Gata2,Fog1
51,0.003732109,Gfi1,Fog1
52,0.0017349855,Pu1,Fog1
53,0.012501363,Scl,Fog1
54,0.010109744,cJun,Fog1
61,0.020005755,Gata2,Gata1
62,0.004055378,Gfi1,Gata1
63,0.0019567797,Pu1,Gata1
64,0.020172825,Scl,Gata1
65,0.0015143362,cJun,Gata1
73,0.0014864125,Gfi1,Gata2
74,0.0012400667,Pu1,Gata2
75,0.003792871,Scl,Gata2
76,0.0039758594,cJun,Gata2
85,0.00084196974,Pu1,Gfi1
86,0.0021095322,Scl,Gfi1
87,0.002725747,cJun,Gfi1
97,0.0063556405,Scl,Pu1
98,0.0008101742,cJun,Pu1
109,0.0068262527,cJun,Scl
