,LRP,source_gene,target_gene
1,0.0052524935,EgrNab,Cebpa
2,0.00095405104,Eklf,Cebpa
3,0.0008706256,Fli1,Cebpa
4,0.001634696,Fog1,Cebpa
5,0.002463095,Gata1,Cebpa
6,0.0041434844,Gata2,Cebpa
7,0.002601557,Gfi1,Cebpa
8,0.0051047066,Pu1,Cebpa
9,0.002607816,Scl,Cebpa
10,0.0013746192,cJun,Cebpa
13,0.00060755573,Eklf,EgrNab
14,0.00071031327,Fli1,EgrNab
15,0.0007486773,Fog1,EgrNab
16,0.0024106703,Gata1,EgrNab
17,0.0015556185,Gata2,EgrNab
18,0.008729028,Gfi1,EgrNab
19,0.002212649,Pu1,EgrNab
20,0.0013323626,Scl,EgrNab
21,0.005753746,cJun,EgrNab
25,0.00053579506,Fli1,Eklf
26,0.0001639321,Fog1,Eklf
27,0.00018367068,Gata1,Eklf
28,0.00041748898,Gata2,Eklf
29,0.0033030743,Gfi1,Eklf
30,0.0008673219,Pu1,Eklf
31,0.00049166055,Scl,Eklf
32,0.0012517269,cJun,Eklf
37,0.0006117377,Fog1,Fli1
38,0.0014192417,Gata1,Fli1
39,0.0010110027,Gata2,Fli1
40,0.0007098606,Gfi1,Fli1
41,0.00055178744,Pu1,Fli1
42,0.00056594505,Scl,Fli1
43,0.0026397125,cJun,Fli1
49,0.0004627686,Gata1,Fog1
50,0.00048331093,Gata2,Fog1
51,0.000109591434,Gfi1,Fog1
52,0.0028201705,Pu1,Fog1
53,0.00040329,Scl,Fog1
54,0.0012665351,cJun,Fog1
61,0.001973999,Gata2,Gata1
62,0.004453833,Gfi1,Gata1
63,0.0050780172,Pu1,Gata1
64,0.00039632586,Scl,Gata1
65,0.0032257237,cJun,Gata1
73,0.0029781114,Gfi1,Gata2
74,0.0062096743,Pu1,Gata2
75,0.0014198655,Scl,Gata2
76,0.00086476596,cJun,Gata2
85,0.0027672008,Pu1,Gfi1
86,0.0008146656,Scl,Gfi1
87,0.002577255,cJun,Gfi1
97,0.0030012575,Scl,Pu1
98,0.001815981,cJun,Pu1
109,0.0008010235,cJun,Scl
