,LRP,source_gene,target_gene
1,0.00908795,EgrNab,Cebpa
2,0.0012389359,Eklf,Cebpa
3,0.0011342423,Fli1,Cebpa
4,0.0016807354,Fog1,Cebpa
5,0.0022434236,Gata1,Cebpa
6,0.0010610588,Gata2,Cebpa
7,0.007316609,Gfi1,Cebpa
8,0.0058965096,Pu1,Cebpa
9,0.0016365822,Scl,Cebpa
10,0.017373266,cJun,Cebpa
13,0.0013605534,Eklf,EgrNab
14,0.003178138,Fli1,EgrNab
15,0.001165811,Fog1,EgrNab
16,0.0011334496,Gata1,EgrNab
17,0.002946379,Gata2,EgrNab
18,0.009576241,Gfi1,EgrNab
19,0.009336908,Pu1,EgrNab
20,0.0035425124,Scl,EgrNab
21,0.010676612,cJun,EgrNab
25,0.0005080931,Fli1,Eklf
26,0.00090796803,Fog1,Eklf
27,0.0004813939,Gata1,Eklf
28,0.00041792856,Gata2,Eklf
29,0.0013223349,Gfi1,Eklf
30,0.00080691336,Pu1,Eklf
31,0.00086162495,Scl,Eklf
32,0.0010156782,cJun,Eklf
37,0.0002979383,Fog1,Fli1
38,0.0004644611,Gata1,Fli1
39,0.00052525935,Gata2,Fli1
40,0.0007809571,Gfi1,Fli1
41,0.0013442124,Pu1,Fli1
42,0.00057050335,Scl,Fli1
43,0.00089352834,cJun,Fli1
49,0.0005452333,Gata1,Fog1
50,0.00037669006,Gata2,Fog1
51,0.0015337549,Gfi1,Fog1
52,0.0017120914,Pu1,Fog1
53,0.00079461525,Scl,Fog1
54,0.0012385552,cJun,Fog1
61,0.001770121,Gata2,Gata1
62,0.0005552435,Gfi1,Gata1
63,0.0032409925,Pu1,Gata1
64,0.0005858652,Scl,Gata1
65,0.0018305334,cJun,Gata1
73,0.0014117926,Gfi1,Gata2
74,0.0037741035,Pu1,Gata2
75,0.00024160827,Scl,Gata2
76,0.0019183313,cJun,Gata2
85,0.0061822208,Pu1,Gfi1
86,0.00046182488,Scl,Gfi1
87,0.008498576,cJun,Gfi1
97,0.0013310123,Scl,Pu1
98,0.0027506244,cJun,Pu1
109,0.0006366962,cJun,Scl
