,LRP,source_gene,target_gene
1,0.005826437,EgrNab,Cebpa
2,0.0020142975,Eklf,Cebpa
3,0.0010224412,Fli1,Cebpa
4,0.0037170728,Fog1,Cebpa
5,0.0035640388,Gata1,Cebpa
6,0.002652644,Gata2,Cebpa
7,0.0030508498,Gfi1,Cebpa
8,0.0020427585,Pu1,Cebpa
9,0.0023821301,Scl,Cebpa
10,0.0012512996,cJun,Cebpa
13,0.00088312954,Eklf,EgrNab
14,0.0011627979,Fli1,EgrNab
15,0.0012367102,Fog1,EgrNab
16,0.00065267127,Gata1,EgrNab
17,0.0011981922,Gata2,EgrNab
18,0.0056708776,Gfi1,EgrNab
19,0.0027146433,Pu1,EgrNab
20,0.00043250102,Scl,EgrNab
21,0.0032451325,cJun,EgrNab
25,0.0002472623,Fli1,Eklf
26,0.00073383364,Fog1,Eklf
27,0.0011170962,Gata1,Eklf
28,0.0010048064,Gata2,Eklf
29,0.001814015,Gfi1,Eklf
30,0.0015338637,Pu1,Eklf
31,0.000386451,Scl,Eklf
32,0.0010760939,cJun,Eklf
37,0.00052581105,Fog1,Fli1
38,0.0002881065,Gata1,Fli1
39,0.00041746267,Gata2,Fli1
40,0.0015082185,Gfi1,Fli1
41,0.0011520988,Pu1,Fli1
42,0.000839813,Scl,Fli1
43,0.002884927,cJun,Fli1
49,0.0015899596,Gata1,Fog1
50,0.0017128387,Gata2,Fog1
51,0.0029610035,Gfi1,Fog1
52,0.0038177539,Pu1,Fog1
53,0.00058414653,Scl,Fog1
54,0.0025700827,cJun,Fog1
61,0.0024064821,Gata2,Gata1
62,0.004231277,Gfi1,Gata1
63,0.0039491877,Pu1,Gata1
64,0.000726192,Scl,Gata1
65,0.0046092393,cJun,Gata1
73,0.002648541,Gfi1,Gata2
74,0.0069301035,Pu1,Gata2
75,0.0010545474,Scl,Gata2
76,0.0008422414,cJun,Gata2
85,0.0026157817,Pu1,Gfi1
86,0.0017186338,Scl,Gfi1
87,0.002725047,cJun,Gfi1
97,0.0015798084,Scl,Pu1
98,0.0020725448,cJun,Pu1
109,0.0008879426,cJun,Scl
