,LRP,source_gene,target_gene
1,0.0039312765,EgrNab,Cebpa
2,0.0009226812,Eklf,Cebpa
3,0.001970186,Fli1,Cebpa
4,0.004593995,Fog1,Cebpa
5,0.003936104,Gata1,Cebpa
6,0.007813231,Gata2,Cebpa
7,0.0089693535,Gfi1,Cebpa
8,0.008850895,Pu1,Cebpa
9,0.0063498872,Scl,Cebpa
10,0.0045456393,cJun,Cebpa
13,0.0046360176,Eklf,EgrNab
14,0.0031769243,Fli1,EgrNab
15,0.005476135,Fog1,EgrNab
16,0.010503536,Gata1,EgrNab
17,0.014249426,Gata2,EgrNab
18,0.003030939,Gfi1,EgrNab
19,0.012723966,Pu1,EgrNab
20,0.0025217594,Scl,EgrNab
21,0.012658902,cJun,EgrNab
25,0.0005896815,Fli1,Eklf
26,0.0014759463,Fog1,Eklf
27,0.0023009165,Gata1,Eklf
28,0.004263902,Gata2,Eklf
29,0.0012313047,Gfi1,Eklf
30,0.0033290351,Pu1,Eklf
31,0.002997146,Scl,Eklf
32,0.0033814283,cJun,Eklf
37,0.0029332535,Fog1,Fli1
38,0.0049778945,Gata1,Fli1
39,0.00508724,Gata2,Fli1
40,0.00081291585,Gfi1,Fli1
41,0.0048577264,Pu1,Fli1
42,0.00420856,Scl,Fli1
43,0.0038630378,cJun,Fli1
49,0.0062149125,Gata1,Fog1
50,0.010719318,Gata2,Fog1
51,0.005462059,Gfi1,Fog1
52,0.008506542,Pu1,Fog1
53,0.0015836452,Scl,Fog1
54,0.005885286,cJun,Fog1
61,0.016137542,Gata2,Gata1
62,0.0045056306,Gfi1,Gata1
63,0.014753508,Pu1,Gata1
64,0.0041422434,Scl,Gata1
65,0.007580827,cJun,Gata1
73,0.01123395,Gfi1,Gata2
74,0.026596837,Pu1,Gata2
75,0.008499706,Scl,Gata2
76,0.013648804,cJun,Gata2
85,0.014375258,Pu1,Gfi1
86,0.006753603,Scl,Gfi1
87,0.0044623953,cJun,Gfi1
97,0.005579862,Scl,Pu1
98,0.010817297,cJun,Pu1
109,0.002014453,cJun,Scl
