,LRP,source_gene,target_gene
1,0.0076072784,EgrNab,Cebpa
2,0.0024630383,Eklf,Cebpa
3,0.0015273622,Fli1,Cebpa
4,0.0011997374,Fog1,Cebpa
5,0.0026651889,Gata1,Cebpa
6,0.004492234,Gata2,Cebpa
7,0.0053006914,Gfi1,Cebpa
8,0.0024652076,Pu1,Cebpa
9,0.00018565127,Scl,Cebpa
10,0.0030287749,cJun,Cebpa
13,0.0007743184,Eklf,EgrNab
14,0.0011821635,Fli1,EgrNab
15,0.0010418728,Fog1,EgrNab
16,0.0010450832,Gata1,EgrNab
17,0.0021818997,Gata2,EgrNab
18,0.0055416836,Gfi1,EgrNab
19,0.0018805688,Pu1,EgrNab
20,0.0018946495,Scl,EgrNab
21,0.006812647,cJun,EgrNab
25,8.235268e-05,Fli1,Eklf
26,0.00028467257,Fog1,Eklf
27,0.0007992963,Gata1,Eklf
28,0.0009069402,Gata2,Eklf
29,0.001751396,Gfi1,Eklf
30,0.00072887074,Pu1,Eklf
31,0.0010623515,Scl,Eklf
32,0.0015426294,cJun,Eklf
37,0.0009617598,Fog1,Fli1
38,0.0003082676,Gata1,Fli1
39,0.00041048607,Gata2,Fli1
40,0.0014317492,Gfi1,Fli1
41,0.00087482546,Pu1,Fli1
42,0.0014056746,Scl,Fli1
43,0.0019681645,cJun,Fli1
49,0.00061078905,Gata1,Fog1
50,0.0004994625,Gata2,Fog1
51,0.0030512856,Gfi1,Fog1
52,0.00061715185,Pu1,Fog1
53,0.00025117648,Scl,Fog1
54,0.0021749255,cJun,Fog1
61,0.0028950097,Gata2,Gata1
62,0.005612459,Gfi1,Gata1
63,0.0022586607,Pu1,Gata1
64,0.00065000285,Scl,Gata1
65,0.003932856,cJun,Gata1
73,0.004254522,Gfi1,Gata2
74,0.0056254957,Pu1,Gata2
75,0.0014274465,Scl,Gata2
76,0.0011207453,cJun,Gata2
85,0.001415345,Pu1,Gfi1
86,0.0049170787,Scl,Gfi1
87,0.0021542662,cJun,Gfi1
97,0.0030743985,Scl,Pu1
98,0.004329177,cJun,Pu1
109,0.0025946568,cJun,Scl
